sim_step,reward,lane0_queue,lane1_queue,lane2_queue,lane3_queue,lane4_queue,lane5_queue,lane6_queue,lane7_queue,total_queue
800,-36,1,0,0,2,0,1,0,2,6
805,-36,1,0,0,2,0,1,0,2,6
810,-64,1,0,0,2,0,2,1,2,8
815,-25,1,0,0,0,0,2,1,1,5
820,-25,1,0,0,0,0,2,1,1,5
825,-16,1,0,0,0,0,2,1,0,4
830,-36,1,0,0,0,0,2,3,0,6
835,-36,1,0,0,0,0,2,3,0,6
840,-36,1,0,0,0,0,2,3,0,6
845,-25,0,0,0,1,0,0,4,0,5
850,-64,0,0,2,1,0,0,5,0,8
855,-81,0,0,2,1,0,0,6,0,9
860,-144,0,0,2,2,0,0,7,1,12
865,-196,0,0,2,2,1,0,8,1,14
870,-196,0,0,2,2,1,0,8,1,14
875,-196,0,0,2,1,2,0,8,1,14
880,-144,0,0,2,0,2,0,8,0,12
885,-225,0,0,3,1,2,0,9,0,15
890,-225,0,0,4,0,2,0,9,0,15
895,-256,0,0,4,0,2,0,9,1,16
900,-256,0,0,5,0,2,0,9,0,16
905,-144,0,0,1,0,2,0,9,0,12
910,-121,0,0,1,0,2,0,8,0,11
915,-64,0,0,0,0,2,0,6,0,8
920,-64,0,0,0,0,2,0,4,2,8
925,-49,0,0,0,0,2,0,3,2,7
930,-49,0,1,0,0,3,0,1,2,7
935,-36,0,1,0,0,3,0,1,1,6
940,-49,0,1,0,0,3,0,3,0,7
945,-49,0,1,0,0,3,0,3,0,7
950,-64,0,1,0,0,3,0,4,0,8
955,-81,0,1,0,0,3,0,5,0,9
960,-81,0,1,0,0,3,0,5,0,9
965,-49,0,0,1,0,0,1,5,0,7
970,-81,0,0,1,0,0,2,5,1,9
975,-100,0,1,1,0,0,2,5,1,10
980,-100,0,1,1,0,0,2,5,1,10
985,-100,0,0,1,0,0,3,5,1,10
990,-121,0,0,1,0,0,3,5,2,11
995,-100,0,0,0,0,0,3,4,3,10
1000,-81,0,1,0,0,0,3,2,3,9
1005,-81,0,1,0,1,0,3,0,4,9
1010,-100,0,1,0,1,0,3,0,5,10
1015,-121,0,1,0,1,0,3,1,5,11
1020,-100,0,1,0,1,0,3,0,5,10
1025,-49,0,1,0,0,0,3,1,2,7
1030,-25,0,1,0,0,0,3,1,0,5
1035,-25,0,1,0,0,0,3,1,0,5
1040,-36,0,1,0,0,0,3,2,0,6
1045,-36,0,1,0,0,0,3,2,0,6
1050,-64,0,1,1,0,0,3,3,0,8
1055,-64,0,1,0,0,1,3,3,0,8
1060,-49,0,1,0,0,1,3,2,0,7
1065,-36,0,1,0,0,1,3,0,1,6
1070,-49,0,1,0,0,1,3,0,2,7
1075,-49,0,1,0,0,1,3,0,2,7
1080,-81,1,1,0,0,2,3,0,2,9
1085,-64,1,2,0,0,2,3,0,0,8
1090,-81,1,2,0,0,2,3,1,0,9
1095,-121,1,2,0,0,2,4,2,0,11
1100,-169,1,3,0,0,2,4,3,0,13
1105,-196,2,3,0,0,2,4,3,0,14
1110,-225,2,3,1,0,2,4,3,0,15
1115,-121,0,3,1,0,2,2,3,0,11
1120,-100,0,3,2,0,2,0,3,0,10
1125,-100,0,3,2,0,2,0,3,0,10
1130,-100,0,3,2,0,2,0,3,0,10
1135,-121,0,3,2,0,2,0,4,0,11
1140,-144,0,3,3,0,2,0,4,0,12
1145,-121,0,2,4,0,1,0,4,0,11
1150,-64,0,0,4,0,0,0,4,0,8
1155,-81,1,0,4,0,0,0,4,0,9
1160,-100,1,0,4,1,0,0,4,0,10
1165,-100,1,0,4,1,0,0,4,0,10
1170,-100,1,0,4,1,0,0,4,0,10
1175,-121,2,0,4,0,0,0,5,0,11
1180,-144,3,0,4,0,0,0,5,0,12
1185,-196,3,1,5,0,0,0,5,0,14
1190,-225,3,1,6,0,0,0,5,0,15
1195,-225,3,1,6,0,0,0,5,0,15
1200,-289,3,1,7,0,0,0,6,0,17
1205,-196,4,1,5,0,0,0,4,0,14
1210,-121,4,1,3,0,0,0,3,0,11
1215,-81,4,1,3,0,0,0,0,1,9
1220,-36,4,1,0,0,0,0,0,1,6
1225,-36,4,1,0,0,0,0,0,1,6
1230,-36,4,1,0,0,0,0,0,1,6
1235,-36,4,1,0,0,0,0,0,1,6
1240,-4,0,1,0,0,0,0,0,1,2
1245,-9,0,1,0,0,0,0,1,1,3
1250,-16,0,1,1,0,0,0,1,1,4
1255,-16,0,1,1,0,0,0,1,1,4
1260,-25,0,1,1,0,0,0,1,2,5
1265,-16,1,1,0,0,0,0,0,2,4
1270,-25,1,1,0,0,0,0,0,3,5
1275,-36,1,1,0,0,1,0,0,3,6
1280,-36,1,1,0,0,1,0,0,3,6
1285,-49,1,1,0,0,1,0,0,4,7
1290,-49,1,1,0,0,1,0,0,4,7
1295,-169,1,2,0,0,1,1,3,5,13
1300,-144,1,2,1,0,1,1,3,3,12
1305,-81,1,2,1,0,1,1,3,0,9
1310,-100,1,2,1,0,1,1,4,0,10
1315,-100,1,2,1,0,1,1,4,0,10
1320,-121,1,2,2,0,1,1,4,0,11
1325,-49,1,2,0,0,1,1,1,1,7
1330,-36,1,2,0,0,1,1,0,1,6
1335,-64,1,2,0,0,1,2,0,2,8
1340,-64,1,2,0,0,1,2,0,2,8
1345,-81,1,2,0,0,1,3,0,2,9
1350,-100,1,2,0,0,1,3,1,2,10
1355,-25,0,2,0,0,1,0,0,2,5
1360,-36,0,2,0,0,1,0,1,2,6
1365,-49,0,2,0,0,1,0,2,2,7
1370,-64,0,2,0,0,1,0,3,2,8
1375,-100,0,2,0,1,2,0,3,2,10
1380,-100,0,2,0,1,2,0,3,2,10
1385,-36,0,0,0,1,0,0,3,2,6
1390,-36,0,0,0,1,0,0,3,2,6
1395,-64,0,0,0,2,0,0,4,2,8
1400,-81,0,0,0,2,0,0,4,3,9
1405,-121,1,0,0,2,0,1,4,3,11
1410,-121,1,0,0,2,0,1,4,3,11
1415,-121,0,0,0,2,0,1,4,4,11
1420,-121,0,1,0,2,0,0,4,4,11
1425,-121,0,1,0,2,0,0,4,4,11
1430,-169,1,1,1,2,0,0,4,4,13
1435,-169,0,1,1,2,0,0,5,4,13
1440,-256,0,1,2,3,0,0,6,4,16
1445,-121,0,1,2,0,0,0,6,2,11
1450,-81,0,1,2,0,0,0,6,0,9
1455,-81,0,1,2,0,0,0,6,0,9
1460,-100,0,1,2,0,0,0,7,0,10
1465,-100,0,1,2,0,0,0,7,0,10
1470,-121,0,1,2,0,0,0,7,1,11
1475,-64,0,1,0,0,1,0,5,1,8
1480,-36,0,1,0,0,1,0,3,1,6
1485,-36,1,2,0,0,1,0,1,1,6
1490,-36,1,2,0,0,1,0,0,2,6
1495,-36,1,2,0,0,1,0,0,2,6
1500,-36,1,2,0,0,1,0,0,2,6
1505,-16,1,0,0,0,0,0,1,2,4
1510,-25,1,0,0,1,0,0,1,2,5
1515,-25,1,0,0,1,0,0,1,2,5
1520,-49,1,0,0,2,0,0,2,2,7
1525,-64,1,0,0,2,0,0,2,3,8
1530,-64,1,0,0,2,0,0,2,3,8
1535,-49,1,1,0,1,0,0,2,2,7
1540,-25,1,1,0,1,0,0,2,0,5
1545,-25,1,1,0,0,0,0,3,0,5
1550,-36,1,1,1,0,0,0,3,0,6
1555,-36,1,1,1,0,0,0,3,0,6
1560,-49,1,1,1,0,0,1,3,0,7
1565,-36,1,1,1,1,0,1,1,0,6
1570,-25,1,1,0,1,0,1,0,1,5
1575,-25,1,1,0,1,0,1,0,1,5
1580,-25,1,1,0,1,0,1,0,1,5
1585,-25,1,1,0,1,0,1,0,1,5
1590,-25,1,1,0,1,0,1,0,1,5
1595,-16,1,1,0,0,0,1,1,0,4
1600,-36,2,1,0,0,0,1,1,1,6
1605,-36,2,1,0,0,0,1,2,0,6
1610,-64,2,1,0,0,0,1,4,0,8
1615,-81,2,1,1,0,0,1,4,0,9
1620,-81,2,1,1,0,0,1,4,0,9
1625,-81,1,1,1,0,0,0,6,0,9
1630,-81,0,1,1,0,0,0,6,1,9
1635,-100,1,1,1,0,0,0,6,1,10
1640,-100,0,1,2,0,0,0,6,1,10
1645,-121,0,1,2,1,0,0,6,1,11
1650,-121,0,1,2,1,0,0,6,1,11
1655,-81,0,1,0,2,0,0,4,2,9
1660,-64,0,1,0,2,1,0,2,2,8
1665,-100,0,1,0,2,1,0,3,3,10
1670,-81,0,1,0,2,1,0,1,4,9
1675,-144,0,1,0,4,1,0,1,5,12
1680,-169,0,2,0,4,1,0,0,6,13
1685,-100,0,2,0,3,1,0,0,4,10
1690,-36,0,2,0,1,1,0,0,2,6
1695,-16,0,2,1,0,1,0,0,0,4
1700,-16,0,2,1,0,1,0,0,0,4
1705,-16,0,2,1,0,1,0,0,0,4
1710,-25,0,2,1,0,1,0,1,0,5
1715,-16,0,0,1,0,1,0,2,0,4
1720,-25,0,0,2,0,1,0,2,0,5
1725,-16,0,0,2,0,0,0,2,0,4
1730,-25,0,0,2,0,0,0,3,0,5
1735,-25,0,0,2,0,0,0,3,0,5
1740,-49,0,0,2,0,0,0,3,2,7
1745,-64,0,0,2,0,0,0,4,2,8
1750,-25,0,0,0,0,0,0,3,2,5
1755,-16,0,0,0,0,0,0,1,3,4
1760,-36,0,1,0,1,0,0,0,4,6
1765,-36,0,1,0,1,0,0,0,4,6
1770,-81,0,2,0,2,0,0,0,5,9
1775,-36,0,2,1,1,0,0,0,2,6
1780,-9,0,2,1,0,0,0,0,0,3
1785,-9,0,2,1,0,0,0,0,0,3
1790,-9,0,2,1,0,0,0,0,0,3
1795,-25,1,2,2,0,0,0,0,0,5
1800,-36,1,2,3,0,0,0,0,0,6
1805,-16,1,2,1,0,0,0,0,0,4
1810,-9,1,2,0,0,0,0,0,0,3
1815,-36,2,2,0,0,0,2,0,0,6
1820,-49,2,2,0,0,0,2,0,1,7
1825,-49,2,2,0,0,0,2,0,1,7
1830,-49,2,2,0,0,0,2,0,1,7
1835,-49,1,2,0,0,0,1,1,2,7
1840,-36,0,2,0,0,0,0,2,2,6
1845,-36,0,2,0,0,0,0,2,2,6
1850,-49,0,2,0,1,0,0,2,2,7
1855,-81,0,2,1,1,0,0,3,2,9
1860,-121,0,2,1,1,1,0,3,3,11
1865,-81,0,3,0,1,1,0,0,4,9
1870,-100,0,3,0,1,1,0,0,5,10
1875,-100,0,3,0,1,1,0,0,5,10
1880,-144,0,3,0,1,1,1,0,6,12
1885,-169,0,3,0,2,1,1,0,6,13
1890,-169,0,3,0,2,1,1,0,6,13
1895,-144,0,3,0,2,0,1,0,6,12
1900,-100,0,1,0,2,0,1,0,6,10
1905,-100,0,1,0,2,0,1,0,6,10
1910,-81,0,0,0,2,0,1,0,6,9
1915,-100,0,1,0,2,0,1,0,6,10
1920,-100,1,0,0,2,0,1,0,6,10
1925,-49,1,0,0,0,0,1,0,5,7
1930,-64,1,0,0,0,0,1,0,6,8
1935,-81,1,0,0,0,0,1,1,6,9
1940,-121,1,0,0,0,1,1,1,7,11
1945,-100,1,0,0,0,1,1,1,6,10
1950,-81,1,0,0,1,1,1,2,3,9
1955,-121,1,0,1,0,1,1,3,4,11
1960,-81,1,0,0,1,2,1,0,4,9
1965,-81,1,0,0,1,2,1,0,4,9
1970,-81,1,0,0,1,2,1,0,4,9
1975,-81,1,0,0,1,2,1,0,4,9
1980,-100,1,0,0,1,2,1,0,5,10
1985,-81,1,0,0,0,2,1,1,4,9
1990,-64,2,0,0,0,2,1,1,2,8
1995,-49,3,0,0,0,2,1,1,0,7
2000,-100,3,0,1,0,2,1,3,0,10
2005,-169,4,0,1,0,2,1,4,1,13
2010,-144,4,0,1,0,2,1,4,0,12
2015,-100,2,0,1,0,2,1,4,0,10
2020,-49,0,0,1,0,2,0,4,0,7
2025,-64,0,0,1,0,3,0,4,0,8
2030,-64,0,0,1,0,3,0,4,0,8
2035,-64,0,0,1,0,3,0,4,0,8
2040,-81,0,1,1,0,3,0,4,0,9
2045,-49,0,0,2,0,1,0,4,0,7
2050,-36,0,0,2,0,0,0,4,0,6
2055,-49,0,0,2,0,0,0,4,1,7
2060,-100,0,0,3,1,0,0,5,1,10
2065,-121,0,0,3,1,0,1,5,1,11
2070,-196,0,0,4,1,0,1,5,3,14
2075,-144,0,0,3,1,0,1,3,4,12
2080,-81,0,0,0,2,1,1,1,4,9
2085,-100,0,0,0,2,2,1,1,4,10
2090,-100,0,0,0,2,3,1,0,4,10
2095,-100,0,0,0,2,3,1,0,4,10
2100,-144,0,1,0,2,3,2,0,4,12
2105,-121,0,1,0,1,3,2,0,4,11
2110,-81,0,1,0,0,3,2,0,3,9
2115,-121,0,1,0,0,4,3,0,3,11
2120,-64,0,1,0,0,4,3,0,0,8
2125,-64,0,1,0,0,4,3,0,0,8
2130,-64,0,1,0,0,4,3,0,0,8
2135,-64,0,1,0,0,4,3,0,0,8
2140,-25,0,0,0,0,1,3,1,0,5
2145,-25,0,0,0,1,0,3,1,0,5
2150,-36,0,0,0,1,0,3,2,0,6
2155,-49,0,0,1,1,0,3,2,0,7
2160,-64,0,0,1,1,0,3,2,1,8
2165,-81,0,0,1,1,0,4,2,1,9
2170,-36,0,0,1,1,0,1,2,1,6
2175,-49,0,0,2,1,0,0,2,2,7
2180,-100,0,0,2,1,1,0,3,3,10
2185,-144,0,0,2,1,1,0,4,4,12
2190,-144,0,0,2,1,1,0,4,4,12
2195,-144,0,0,1,1,2,0,4,4,12
2200,-121,0,0,0,2,2,0,2,5,11
2205,-121,0,0,0,2,2,0,2,5,11
2210,-100,0,0,0,2,2,0,1,5,10
2215,-121,0,0,0,2,3,0,0,6,11
2220,-121,0,0,0,2,3,0,0,6,11
2225,-81,0,0,0,0,3,0,0,6,9
2230,-64,0,0,0,0,3,0,0,5,8
2235,-81,0,0,1,0,3,0,1,4,9
2240,-49,0,0,1,0,3,0,1,2,7
2245,-49,0,0,1,1,4,0,1,0,7
2250,-49,0,0,1,0,4,0,2,0,7
2255,-49,0,0,1,0,3,0,3,0,7
2260,-25,0,0,1,0,1,0,3,0,5
2265,-49,1,0,1,0,0,0,4,1,7
2270,-64,1,0,1,1,0,0,4,1,8
2275,-64,1,0,1,1,0,0,4,1,8
2280,-81,1,0,1,1,0,0,4,2,9
2285,-49,1,0,1,0,0,0,5,0,7
2290,-121,2,0,1,0,0,1,5,2,11
2295,-100,2,0,1,0,0,1,6,0,10
2300,-144,2,0,1,1,0,2,6,0,12
2305,-144,2,0,1,0,0,2,7,0,12
2310,-144,2,0,1,0,0,2,7,0,12
2315,-121,1,0,1,0,0,1,8,0,11
2320,-121,0,0,1,1,0,0,8,1,11
2325,-121,0,0,1,1,0,0,8,1,11
2330,-196,0,0,1,2,0,0,9,2,14
2335,-196,0,0,1,2,0,0,9,2,14
2340,-256,0,1,1,2,0,0,10,2,16
2345,-256,0,1,0,2,0,0,10,3,16
2350,-289,0,2,0,2,0,0,10,3,17
2355,-225,0,2,0,2,0,0,7,4,15
2360,-196,0,2,0,2,0,0,6,4,14
2365,-144,0,2,0,2,0,0,4,4,12
2370,-144,1,2,0,2,1,0,2,4,12
2375,-81,1,2,0,2,1,0,0,3,9
2380,-81,1,2,1,0,1,0,1,3,9
2385,-121,1,2,1,0,1,0,1,5,11
2390,-81,1,2,1,0,1,1,1,2,9
2395,-49,1,2,1,0,1,1,1,0,7
2400,-49,1,2,1,0,1,1,1,0,7
2405,-49,1,2,0,0,1,1,1,1,7
2410,-81,1,2,0,0,1,1,3,1,9
2415,-81,1,2,0,0,1,1,3,1,9
2420,-36,1,2,0,0,1,1,0,1,6
2425,-81,1,3,0,1,2,1,0,1,9
2430,-81,1,3,0,1,2,1,0,1,9
2435,-81,2,3,0,1,2,1,0,0,9
2440,-64,2,3,0,0,2,1,0,0,8
2445,-81,2,3,1,0,2,1,0,0,9
2450,-121,2,3,1,2,2,1,0,0,11
2455,-121,2,3,1,2,2,1,0,0,11
2460,-144,2,4,1,2,2,1,0,0,12
2465,-121,2,4,1,1,1,1,1,0,11
2470,-49,2,1,1,1,0,1,1,0,7
2475,-49,2,0,1,1,0,1,1,1,7
2480,-81,2,0,3,1,0,1,1,1,9
2485,-144,2,0,3,1,0,2,2,2,12
2490,-169,2,0,4,1,0,2,2,2,13
2495,-196,2,0,4,1,0,2,2,3,14
2500,-169,2,0,4,2,0,2,0,3,13
2505,-169,3,0,2,3,0,2,0,3,13
2510,-144,4,0,0,3,0,2,0,3,12
2515,-144,4,0,0,3,0,2,0,3,12
2520,-196,4,1,1,3,0,2,0,3,14
2525,-144,3,1,0,3,0,2,0,3,12
2530,-100,0,1,1,3,0,1,0,4,10
2535,-81,0,1,1,3,0,0,0,4,9
2540,-121,0,1,1,3,0,0,1,5,11
2545,-121,0,1,1,3,0,0,1,5,11
2550,-121,0,1,1,3,0,0,1,5,11
2555,-169,0,1,1,3,1,0,1,6,13
2560,-64,0,1,1,0,1,0,1,4,8
2565,-100,0,1,1,0,2,0,1,5,10
2570,-64,0,1,1,0,2,0,1,3,8
2575,-36,0,1,1,0,2,0,1,1,6
2580,-25,0,1,1,0,2,0,1,0,5
2585,-25,0,0,1,0,2,0,2,0,5
2590,-25,0,0,1,0,0,1,2,1,5
2595,-25,0,0,1,0,0,1,2,1,5
2600,-49,0,0,1,0,0,1,3,2,7
2605,-64,0,0,1,0,0,1,3,3,8
2610,-100,0,0,1,1,0,1,3,4,10
2615,-121,0,0,1,1,0,1,4,4,11
2620,-100,0,0,1,1,0,1,3,4,10
2625,-36,0,0,0,1,0,1,0,4,6
2630,-36,0,0,0,1,0,1,0,4,6
2635,-49,0,0,0,2,0,1,0,4,7
2640,-49,0,0,0,2,0,1,0,4,7
2645,-64,0,0,0,1,0,3,0,4,8
2650,-64,0,0,0,0,0,3,0,5,8
2655,-49,0,0,1,0,0,3,0,3,7
2660,-36,0,0,1,0,0,3,0,2,6
2665,-16,0,0,1,0,0,3,0,0,4
2670,-25,0,0,1,0,0,3,1,0,5
2675,-16,0,0,1,0,0,2,1,0,4
2680,-9,0,0,1,0,0,1,1,0,3
2685,-9,0,0,1,0,0,0,1,1,3
2690,-9,0,0,1,0,0,0,1,1,3
2695,-9,0,0,1,0,0,0,1,1,3
2700,-16,0,0,1,0,0,0,1,2,4
2705,-25,0,0,1,0,0,0,0,4,5
2710,-16,0,0,0,0,0,0,0,4,4
2715,-36,0,0,0,0,1,0,1,4,6
2720,-25,0,0,0,0,1,0,0,4,5
2725,-64,0,0,0,1,1,0,1,5,8
2730,-64,0,0,1,1,1,0,0,5,8
2735,-64,0,1,0,0,2,0,0,5,8
2740,-49,0,1,0,0,2,0,2,2,7
2745,-36,0,1,0,0,2,0,2,1,6
2750,-49,0,1,0,0,2,1,2,1,7
2755,-49,0,1,0,0,2,1,3,0,7
2760,-49,0,1,0,0,2,1,3,0,7
2765,-36,0,0,0,1,1,1,3,0,6
2770,-25,0,0,0,1,0,1,3,0,5
2775,-36,0,0,0,1,0,1,4,0,6
2780,-49,1,0,0,1,0,1,4,0,7
2785,-121,1,1,0,1,0,1,5,2,11
2790,-121,1,0,0,1,0,1,6,2,11
2795,-121,1,0,0,1,0,1,6,2,11
2800,-81,0,0,0,1,0,0,6,2,9
2805,-81,0,0,0,1,0,0,6,2,9
2810,-81,0,0,0,1,0,0,6,2,9
2815,-100,0,0,0,1,0,0,6,3,10
2820,-144,0,0,1,1,0,0,7,3,12
2825,-121,0,0,0,2,0,0,6,3,11
2830,-49,0,0,0,2,0,0,2,3,7
2835,-36,0,0,0,2,0,0,1,3,6
2840,-49,0,0,0,2,0,0,0,5,7
2845,-64,0,0,0,2,0,0,1,5,8
2850,-49,0,0,0,2,0,0,0,5,7
2855,-64,1,0,0,2,0,0,0,5,8
2860,-36,1,0,0,1,0,0,0,4,6
2865,-9,1,0,0,0,0,0,0,2,3
2870,-9,1,0,0,1,0,0,0,1,3
2875,-4,1,0,0,0,0,0,1,0,2
2880,-16,1,0,0,0,0,0,3,0,4
2885,-25,1,0,0,0,0,0,3,1,5
2890,-25,0,0,0,1,0,0,3,1,5
2895,-25,0,0,0,1,0,0,3,1,5
2900,-64,0,0,0,2,1,0,4,1,8
2905,-64,0,0,0,2,1,0,4,1,8
2910,-144,0,0,0,2,2,1,5,2,12
2915,-144,0,0,1,2,2,0,5,2,12
2920,-169,1,0,1,2,0,0,6,3,13
2925,-225,1,0,1,2,0,0,6,5,15
