sim_step,reward,lane0_queue,lane1_queue,lane2_queue,lane3_queue,lane4_queue,lane5_queue,lane6_queue,lane7_queue,total_queue
245,-100,1,1,0,1,0,2,5,0,10
250,-100,1,1,0,1,0,2,5,0,10
255,-144,2,1,0,1,1,2,4,1,12
260,-64,2,1,0,1,1,2,0,1,8
265,-64,2,1,0,1,1,2,0,1,8
270,-49,2,1,0,1,1,1,0,1,7
275,-36,1,1,1,1,1,0,0,1,6
280,-36,0,1,1,1,2,0,0,1,6
285,-49,0,1,1,1,3,0,0,1,7
290,-64,0,1,1,2,3,0,0,1,8
295,-81,0,1,1,2,4,0,0,1,9
300,-81,0,1,1,2,4,0,0,1,9
305,-81,0,0,1,2,1,2,2,1,9
310,-100,0,0,1,3,0,2,2,2,10
315,-121,0,0,1,3,0,2,2,3,11
320,-144,0,0,1,3,0,2,2,4,12
325,-196,0,0,1,4,0,2,2,5,14
330,-225,0,0,1,5,0,2,2,5,15
335,-144,0,0,1,3,0,2,3,3,12
340,-64,0,0,1,0,0,2,3,2,8
345,-36,0,0,1,0,0,2,3,0,6
350,-49,0,0,1,1,0,2,3,0,7
355,-49,0,0,1,0,0,2,4,0,7
360,-49,0,0,2,0,0,2,3,0,7
365,-9,0,0,0,0,0,2,1,0,3
370,-16,0,0,0,0,1,3,0,0,4
375,-16,0,0,0,0,1,3,0,0,4
380,-16,0,0,0,0,1,3,0,0,4
385,-16,0,0,0,0,1,3,0,0,4
390,-16,0,0,0,1,1,2,0,0,4
395,-4,0,0,0,1,1,0,0,0,2
400,-25,1,0,0,1,1,0,0,2,5
405,-16,0,0,0,1,1,0,0,2,4
410,-16,0,0,0,1,1,0,0,2,4
415,-25,0,0,0,2,1,0,0,2,5
420,-25,0,0,0,2,1,0,0,2,5
425,-4,0,0,0,1,1,0,0,0,2
430,-4,0,0,0,0,1,0,0,1,2
435,-4,0,0,0,1,1,0,0,0,2
440,-1,0,0,0,0,1,0,0,0,1
445,-1,0,0,0,0,1,0,0,0,1
450,-1,0,0,0,0,1,0,0,0,1
455,0,0,0,0,0,0,0,0,0,0
460,-1,0,0,0,0,0,0,1,0,1
465,-1,0,0,0,0,0,0,1,0,1
470,-1,0,0,0,0,0,0,1,0,1
475,-9,0,0,0,0,0,0,1,2,3
480,-16,0,0,1,0,0,0,1,2,4
485,-4,0,0,0,0,0,0,0,2,2
490,-9,0,0,0,0,0,1,0,2,3
495,-16,0,0,0,0,0,1,0,3,4
500,-25,0,0,0,1,0,1,0,3,5
505,-25,0,0,0,1,0,1,0,3,5
510,-49,0,0,0,1,0,1,0,5,7
515,-49,0,0,0,2,0,1,0,4,7
520,-16,0,0,0,0,0,2,0,2,4
525,-9,0,0,0,0,0,2,1,0,3
530,-25,1,0,0,0,0,2,2,0,5
535,-36,1,0,0,0,0,2,3,0,6
540,-36,1,0,0,0,0,2,3,0,6
545,-16,1,0,0,0,0,2,0,1,4
550,-25,1,0,0,1,0,2,0,1,5
555,-36,1,1,0,1,0,2,0,1,6
560,-49,1,1,0,1,0,2,0,2,7
565,-64,1,1,0,2,0,2,0,2,8
570,-64,1,1,0,2,0,2,0,2,8
575,-25,1,1,0,1,0,2,0,0,5
580,-16,1,1,0,0,0,2,0,0,4
585,-36,1,1,2,0,0,2,0,0,6
590,-36,1,1,2,0,0,2,0,0,6
595,-49,1,1,2,0,0,2,1,0,7
600,-49,1,1,2,0,0,2,1,0,7
605,-16,1,1,0,0,0,2,0,0,4
610,-25,1,1,0,0,0,2,0,1,5
615,-25,1,1,0,0,0,2,0,1,5
620,-36,1,1,0,0,0,2,0,2,6
625,-36,1,1,0,0,0,2,0,2,6
630,-36,1,1,0,0,0,2,0,2,6
635,-16,0,1,0,0,0,0,0,3,4
640,-25,0,1,0,0,0,0,1,3,5
645,-25,0,1,0,0,0,0,1,3,5
650,-25,0,1,0,0,0,0,1,3,5
655,-36,0,1,0,0,0,0,1,4,6
660,-36,0,1,0,0,0,0,1,4,6
665,-36,0,1,0,0,0,0,0,5,6
670,-64,0,1,0,0,0,0,0,7,8
675,-64,0,1,0,0,0,0,0,7,8
680,-81,0,1,0,0,0,0,0,8,9
685,-81,0,1,0,0,0,0,0,8,9
690,-100,1,1,0,0,0,0,0,8,10
695,-81,1,1,0,0,0,0,0,7,9
700,-121,1,1,1,0,0,0,0,8,11
705,-121,1,1,1,0,1,0,0,7,11
710,-100,2,1,1,0,1,0,0,5,10
715,-64,2,2,1,0,1,0,0,2,8
720,-49,2,2,1,0,1,1,0,0,7
725,-36,2,2,0,0,1,1,0,0,6
730,-49,2,2,1,0,1,1,0,0,7
735,-36,2,2,0,0,1,1,0,0,6
740,-64,2,2,0,1,1,2,0,0,8
745,-64,2,2,0,1,1,2,0,0,8
750,-81,2,2,0,2,1,2,0,0,9
755,-36,0,2,0,2,1,0,1,0,6
760,-36,0,2,0,2,1,0,1,0,6
765,-36,0,2,0,2,1,0,1,0,6
770,-36,0,2,0,2,1,0,1,0,6
775,-36,0,2,0,2,1,0,1,0,6
780,-64,0,2,0,2,2,0,1,1,8
785,-25,0,0,0,2,0,0,1,2,5
790,-36,1,0,0,2,0,0,1,2,6
795,-64,1,0,1,2,0,0,2,2,8
800,-100,1,0,1,3,0,0,2,3,10
805,-144,2,0,1,3,0,0,2,4,12
810,-169,2,0,1,4,0,0,2,4,13
815,-81,2,0,1,2,0,0,2,2,9
820,-81,2,0,1,2,0,0,3,1,9
825,-36,2,0,1,0,0,0,3,0,6
830,-49,2,0,1,0,0,1,3,0,7
835,-64,2,0,1,0,0,1,4,0,8
840,-121,2,0,1,0,0,2,6,0,11
845,-100,2,0,0,0,0,3,5,0,10
850,-64,2,0,0,1,0,3,2,0,8
855,-49,2,0,0,1,1,3,0,0,7
860,-64,2,0,0,1,2,3,0,0,8
865,-64,2,0,0,1,2,3,0,0,8
870,-64,2,0,0,1,2,3,0,0,8
875,-25,1,0,0,2,2,0,0,0,5
880,-36,0,0,0,2,3,0,0,1,6
885,-49,0,0,0,2,3,0,0,2,7
890,-49,0,0,0,2,3,0,0,2,7
895,-64,0,0,0,2,3,0,1,2,8
900,-121,0,0,0,3,4,0,2,2,11
905,-49,0,0,0,1,4,0,2,0,7
910,-81,0,1,0,2,4,0,2,0,9
915,-64,0,1,0,0,4,0,3,0,8
920,-100,0,1,1,0,4,0,4,0,10
925,-144,0,1,1,0,4,0,6,0,12
930,-144,0,1,1,0,4,0,6,0,12
935,-64,0,1,0,0,4,0,2,1,8
940,-64,0,1,0,0,4,0,1,2,8
945,-64,1,1,0,0,4,0,0,2,8
950,-64,1,1,0,0,4,0,0,2,8
955,-64,1,1,0,0,4,0,0,2,8
960,-100,1,1,1,0,4,0,0,3,10
965,-64,1,0,1,0,2,0,0,4,8
970,-64,2,0,1,1,0,0,0,4,8
975,-64,2,0,1,1,0,0,0,4,8
980,-100,2,0,2,1,0,0,0,5,10
985,-121,2,0,3,1,0,0,0,5,11
990,-121,2,0,3,1,0,0,0,5,11
995,-100,2,0,3,0,1,0,0,4,10
1000,-64,2,0,3,0,1,0,1,1,8
1005,-64,2,0,3,0,1,0,1,1,8
1010,-81,2,1,3,0,1,1,1,0,9
1015,-100,2,2,3,0,1,1,1,0,10
1020,-100,2,2,3,0,1,1,1,0,10
1025,-64,2,2,1,0,2,1,0,0,8
1030,-81,2,2,0,0,3,1,1,0,9
1035,-81,2,2,0,0,3,1,0,1,9
1040,-81,2,2,0,0,3,1,0,1,9
1045,-100,2,2,0,0,3,1,0,2,10
1050,-100,2,2,0,0,3,1,0,2,10
1055,-121,3,1,0,1,3,1,0,2,11
1060,-81,3,0,0,1,1,1,0,3,9
1065,-100,3,0,0,2,0,1,0,4,10
1070,-144,3,0,0,2,0,2,1,4,12
1075,-196,3,0,0,3,0,2,2,4,14
1080,-225,3,0,0,3,0,2,2,5,15
1085,-169,3,0,0,0,1,2,5,2,13
1090,-144,3,0,1,0,1,2,5,0,12
1095,-225,3,0,1,0,1,2,7,1,15
1100,-196,3,0,1,0,1,2,7,0,14
1105,-196,3,0,1,0,1,2,7,0,14
1110,-196,3,0,1,0,1,2,7,0,14
1115,-100,4,0,0,0,1,2,3,0,10
1120,-100,4,0,1,0,1,2,2,0,10
1125,-49,4,0,0,0,1,2,0,0,7
1130,-49,4,0,0,0,1,2,0,0,7
1135,-64,4,0,0,0,1,2,0,1,8
1140,-81,4,0,0,0,1,2,1,1,9
1145,-9,0,0,0,0,1,0,1,1,3
1150,-25,0,0,0,0,1,0,1,3,5
1155,-36,0,0,0,0,1,0,1,4,6
1160,-49,0,0,0,0,1,0,1,5,7
1165,-81,0,0,1,0,1,0,2,5,9
1170,-121,0,0,2,0,1,0,2,6,11
1175,-49,0,0,0,0,1,0,0,6,7
1180,-49,0,0,0,0,1,0,0,6,7
1185,-64,0,0,0,0,1,0,0,7,8
1190,-121,0,0,0,1,1,0,0,9,11
1195,-196,0,0,0,3,1,1,0,9,14
1200,-225,0,0,0,3,1,1,0,10,15
1205,-169,0,0,0,1,1,1,0,10,13
1210,-169,0,1,0,0,1,1,0,10,13
1215,-169,0,1,0,0,1,2,1,8,13
1220,-144,0,1,0,0,2,2,1,6,12
1225,-100,0,1,1,0,2,2,2,2,10
1230,-81,0,1,1,0,2,2,2,1,9
1235,-36,0,0,1,0,0,2,2,1,6
1240,-36,0,0,1,0,0,2,2,1,6
1245,-64,0,0,1,0,0,3,2,2,8
1250,-81,0,0,1,0,0,3,3,2,9
1255,-81,0,0,1,0,0,3,3,2,9
1260,-100,0,0,1,0,0,4,3,2,10
1265,-121,0,0,1,0,0,4,3,3,11
1270,-81,0,1,0,1,0,4,0,3,9
1275,-100,0,1,0,1,0,4,0,4,10
1280,-100,0,1,0,1,0,4,0,4,10
1285,-121,0,2,0,1,0,4,0,4,11
1290,-169,0,2,0,1,0,4,0,6,13
1295,-144,0,2,0,0,0,5,0,5,12
1300,-121,1,2,0,0,0,5,0,3,11
1305,-100,1,2,0,0,0,5,0,2,10
1310,-64,1,2,0,0,0,5,0,0,8
1315,-81,1,3,0,0,0,5,0,0,9
1320,-81,1,3,0,0,0,5,0,0,9
1325,-49,0,3,0,0,0,4,0,0,7
1330,-25,0,3,0,0,0,2,0,0,5
1335,-16,0,3,0,0,0,0,0,1,4
1340,-25,0,3,0,0,0,0,0,2,5
1345,-25,0,3,0,0,0,0,0,2,5
1350,-25,0,3,0,0,0,0,0,2,5
1355,-36,0,1,0,0,0,0,2,3,6
1360,-49,0,1,0,1,0,0,2,3,7
1365,-49,0,0,0,1,0,0,2,4,7
1370,-64,0,0,1,1,0,0,2,4,8
1375,-64,0,0,1,1,0,0,2,4,8
1380,-121,0,0,2,1,0,0,2,6,11
1385,-64,0,0,0,1,0,0,1,6,8
1390,-64,1,0,0,1,0,0,0,6,8
1395,-81,1,1,0,1,0,0,0,6,9
1400,-100,1,2,0,1,0,0,0,6,10
1405,-121,1,2,0,1,0,1,0,6,11
1410,-144,1,2,1,1,0,1,0,6,12
1415,-81,1,2,0,0,0,1,0,5,9
1420,-49,1,2,0,0,0,1,0,3,7
1425,-81,1,2,1,0,0,2,0,3,9
1430,-64,1,2,2,0,0,2,1,0,8
1435,-100,1,3,3,0,0,2,1,0,10
1440,-100,1,3,3,0,0,2,1,0,10
1445,-64,1,3,2,0,0,2,0,0,8
1450,-36,1,3,0,0,0,2,0,0,6
1455,-36,1,3,0,0,0,2,0,0,6
1460,-49,1,3,0,0,0,2,0,1,7
1465,-64,2,3,0,0,0,2,0,1,8
1470,-81,2,3,0,0,0,2,1,1,9
1475,-64,2,1,0,0,0,2,1,2,8
1480,-49,2,0,0,0,0,2,1,2,7
1485,-100,3,0,0,0,0,2,3,2,10
1490,-121,3,0,0,0,0,2,4,2,11
1495,-169,4,0,0,0,0,2,5,2,13
1500,-169,4,0,0,0,0,2,5,2,13
1505,-100,2,0,0,0,0,1,5,2,10
1510,-81,2,0,0,0,0,0,5,2,9
1515,-49,0,0,0,0,0,0,5,2,7
1520,-64,0,0,0,0,1,0,5,2,8
1525,-64,0,0,0,0,1,0,5,2,8
1530,-81,0,0,0,0,1,0,6,2,9
1535,-81,0,0,0,0,1,0,6,2,9
1540,-81,0,0,0,0,1,0,5,3,9
1545,-81,0,0,0,0,2,0,4,3,9
1550,-100,0,0,0,0,3,0,4,3,10
1555,-64,0,0,0,1,3,0,1,3,8
1560,-49,0,0,0,1,3,0,0,3,7
1565,-25,0,0,0,0,3,0,0,2,5
1570,-25,0,0,0,1,3,0,1,0,5
1575,-16,0,0,0,0,3,0,1,0,4
1580,-36,1,0,0,0,3,0,2,0,6
1585,-49,1,0,0,0,3,1,2,0,7
1590,-49,1,0,0,0,3,1,2,0,7
1595,-25,0,0,0,0,3,0,2,0,5
1600,-36,0,1,0,0,3,0,2,0,6
1605,-100,0,1,0,0,4,0,3,2,10
1610,-100,0,1,0,0,4,0,3,2,10
1615,-121,0,1,0,0,4,0,4,2,11
1620,-144,0,1,0,0,5,0,4,2,12
1625,-144,0,1,0,0,4,0,5,2,12
1630,-81,0,0,0,1,0,1,5,2,9
1635,-100,0,0,0,1,0,1,6,2,10
1640,-100,0,0,0,1,0,1,6,2,10
1645,-121,0,0,0,1,0,1,7,2,11
1650,-121,0,0,0,1,0,1,7,2,11
1655,-100,0,0,0,1,0,1,6,2,10
1660,-81,0,0,0,1,0,1,5,2,9
1665,-81,0,0,0,1,0,1,5,2,9
1670,-49,0,0,0,1,0,1,3,2,7
1675,-36,0,0,0,1,0,2,1,2,6
1680,-49,0,0,0,2,1,2,0,2,7
1685,-9,0,0,0,0,1,2,0,0,3
1690,-9,0,0,0,0,1,2,0,0,3
1695,-16,0,0,0,0,1,2,1,0,4
1700,-25,0,0,0,0,1,2,2,0,5
1705,-36,0,0,0,0,1,2,3,0,6
1710,-49,0,0,0,0,1,2,4,0,7
1715,-64,0,0,0,0,1,2,4,1,8
1720,-49,0,0,0,0,1,2,2,2,7
1725,-49,0,0,0,1,1,2,1,2,7
1730,-49,0,0,0,1,1,2,0,3,7
1735,-49,0,0,0,1,1,2,0,3,7
1740,-49,0,0,0,1,1,2,0,3,7
1745,-36,0,0,0,0,1,2,1,2,6
1750,-36,0,0,0,1,1,2,2,0,6
1755,-36,0,0,0,0,1,2,3,0,6
1760,-36,0,0,0,0,1,2,3,0,6
1765,-64,0,0,1,0,1,2,4,0,8
1770,-81,0,0,1,0,1,2,5,0,9
1775,-64,0,0,0,1,1,2,4,0,8
1780,-16,0,0,0,1,1,2,0,0,4
1785,-16,0,0,0,1,1,2,0,0,4
1790,-25,0,0,0,2,1,2,0,0,5
1795,-49,0,1,0,2,1,2,0,1,7
1800,-64,1,1,0,2,1,2,0,1,8
1805,-49,1,1,0,2,1,2,0,0,7
1810,-25,1,1,0,0,1,2,0,0,5
1815,-25,1,1,0,0,1,2,0,0,5
1820,-36,1,1,0,0,1,2,1,0,6
1825,-49,1,1,0,0,2,2,1,0,7
1830,-49,1,1,0,0,2,2,1,0,7
1835,-25,1,0,0,0,0,2,2,0,5
1840,-25,1,0,0,0,0,2,2,0,5
1845,-36,1,0,0,0,0,2,3,0,6
1850,-36,1,0,0,0,0,2,3,0,6
1855,-81,1,0,1,0,1,2,3,1,9
1860,-100,1,0,2,0,0,3,3,1,10
1865,-64,1,0,1,0,0,3,2,1,8
1870,-36,1,0,0,0,0,4,0,1,6
1875,-64,1,1,1,0,0,4,0,1,8
1880,-49,1,1,0,0,0,4,0,1,7
1885,-64,1,1,0,0,0,4,0,2,8
1890,-81,1,1,0,0,0,5,0,2,9
1895,-100,0,1,0,1,0,5,0,3,10
1900,-100,0,1,0,2,0,4,0,3,10
1905,-100,0,1,0,2,0,4,0,3,10
1910,-121,0,1,1,2,0,4,0,3,11
1915,-144,0,1,1,2,0,3,1,4,12
1920,-100,0,1,2,2,0,0,1,4,10
1925,-100,0,1,2,2,0,0,1,4,10
1930,-36,0,1,2,0,0,0,1,2,6
1935,-25,1,1,2,0,0,0,1,0,5
1940,-25,1,1,2,0,0,0,1,0,5
1945,-25,1,1,2,0,0,0,1,0,5
1950,-81,1,1,2,0,1,0,3,1,9
1955,-36,1,1,0,0,1,1,2,0,6
1960,-16,1,1,0,0,1,1,0,0,4
1965,-25,1,1,0,0,1,2,0,0,5
1970,-36,1,1,0,0,1,2,0,1,6
1975,-49,1,1,0,0,1,3,0,1,7
1980,-100,1,1,0,1,1,4,0,2,10
1985,-81,0,1,0,1,1,2,1,3,9
1990,-81,0,1,0,1,1,0,3,3,9
1995,-121,0,2,0,2,1,0,3,3,11
2000,-169,0,2,0,2,1,0,4,4,13
2005,-196,0,2,1,2,1,0,4,4,14
2010,-324,0,2,1,3,1,0,6,5,18
2015,-225,0,2,0,3,1,0,4,5,15
2020,-144,0,2,0,3,1,0,1,5,12
2025,-121,0,2,0,3,1,0,0,5,11
2030,-144,0,3,0,3,1,0,0,5,12
2035,-169,0,3,0,3,1,0,0,6,13
2040,-196,0,3,0,4,1,0,0,6,14
2045,-169,1,3,0,3,1,0,0,5,13
2050,-100,1,3,0,1,1,0,1,3,10
2055,-36,1,3,0,0,1,0,1,0,6
2060,-36,1,3,0,0,1,0,1,0,6
2065,-64,1,3,0,0,1,1,2,0,8
2070,-100,1,3,0,0,1,2,3,0,10
2075,-81,1,3,0,0,2,2,1,0,9
2080,-100,1,3,0,0,2,3,0,1,10
2085,-100,1,3,0,0,2,3,0,1,10
2090,-169,1,4,0,0,2,3,0,3,13
2095,-225,1,4,0,1,2,3,1,3,15
2100,-256,1,4,0,2,2,3,0,4,16
2105,-196,1,2,0,2,0,3,1,5,14
2110,-169,1,0,0,2,0,4,1,5,13
2115,-169,1,0,0,2,0,4,1,5,13
2120,-196,1,0,0,2,0,4,2,5,14
2125,-225,1,0,0,2,0,4,3,5,15
2130,-256,1,0,1,2,0,4,3,5,16
2135,-196,1,0,1,1,0,4,3,4,14
2140,-144,1,0,1,0,0,4,3,3,12
2145,-121,1,0,1,0,0,4,4,1,11
2150,-121,1,0,2,0,0,4,4,0,11
2155,-169,1,0,2,0,0,4,4,2,13
2160,-169,1,0,2,0,0,5,4,1,13
2165,-121,1,0,1,0,0,6,3,0,11
2170,-81,1,0,2,0,0,6,0,0,9
2175,-64,1,0,0,0,0,6,0,1,8
2180,-100,2,0,0,0,0,7,0,1,10
2185,-100,2,0,0,0,0,7,0,1,10
2190,-144,3,0,0,0,0,7,1,1,12
2195,-81,2,0,0,0,0,6,0,1,9
2200,-25,0,0,0,0,0,4,0,1,5
2205,-16,0,0,0,0,0,3,0,1,4
2210,-16,0,0,0,0,0,2,1,1,4
2215,-4,0,0,0,0,0,0,1,1,2
2220,-9,0,0,0,0,0,0,2,1,3
2225,-16,0,0,0,1,0,0,1,2,4
2230,-9,0,0,0,1,0,0,0,2,3
2235,-16,0,0,1,1,0,0,0,2,4
2240,-16,0,1,0,1,0,0,0,2,4
2245,-16,0,1,0,1,0,0,0,2,4
2250,-25,0,1,0,1,0,0,1,2,5
2255,-1,0,1,0,0,0,0,0,0,1
2260,-4,0,1,0,0,0,0,1,0,2
2265,-4,0,1,0,0,0,0,1,0,2
2270,-9,0,1,0,0,0,1,1,0,3
2275,-9,0,1,0,0,0,1,1,0,3
2280,-9,0,1,0,0,0,1,1,0,3
2285,-16,0,1,0,0,0,1,2,0,4
2290,-9,0,1,0,0,0,0,2,0,3
2295,-9,0,1,0,0,0,0,2,0,3
2300,-16,0,1,0,0,0,0,2,1,4
2305,-16,0,1,0,0,0,0,2,1,4
2310,-25,0,1,1,0,0,0,2,1,5
2315,-25,1,1,1,0,0,0,1,1,5
2320,-9,1,1,0,0,0,0,0,1,3
2325,-9,1,1,0,0,0,0,0,1,3
2330,-9,1,1,0,0,0,0,0,1,3
2335,-9,1,1,0,0,0,0,0,1,3
2340,-16,1,1,0,1,0,0,0,1,4
2345,-4,1,1,0,0,0,0,0,0,2
2350,-9,1,1,1,0,0,0,0,0,3
2355,-16,1,1,1,0,0,0,1,0,4
2360,-16,1,1,1,0,0,0,1,0,4
2365,-36,1,2,2,0,0,0,1,0,6
2370,-49,1,2,2,0,0,0,1,1,7
2375,-16,1,2,1,0,0,0,0,0,4
2380,-9,1,2,0,0,0,0,0,0,3
2385,-16,1,2,0,1,0,0,0,0,4
2390,-25,1,3,0,1,0,0,0,0,5
2395,-25,1,3,0,1,0,0,0,0,5
2400,-36,1,3,0,1,1,0,0,0,6
2405,-36,1,2,0,1,1,1,0,0,6
2410,-9,1,0,0,1,0,1,0,0,3
2415,-25,3,0,0,1,0,1,0,0,5
2420,-49,3,0,1,1,0,1,0,1,7
2425,-49,3,0,1,1,0,1,0,1,7
2430,-100,3,0,3,1,0,1,0,2,10
2435,-121,2,0,3,2,1,1,0,2,11
2440,-100,0,0,3,3,1,0,1,2,10
2445,-121,0,1,3,3,1,0,1,2,11
2450,-121,0,1,3,3,1,0,1,2,11
2455,-144,0,1,3,3,1,0,1,3,12
2460,-196,0,1,3,4,2,0,1,3,14
2465,-256,0,1,3,4,2,0,3,3,16
2470,-324,0,1,3,4,2,0,4,4,18
2475,-361,0,1,3,3,2,2,5,3,19
2480,-289,0,1,3,2,3,2,5,1,17
2485,-256,0,2,3,0,3,3,5,0,16
2490,-289,0,2,3,0,3,3,6,0,17
2495,-256,0,2,2,0,3,3,6,0,16
2500,-196,0,2,0,1,3,3,5,0,14
2505,-81,0,2,0,1,3,3,0,0,9
2510,-81,0,2,0,1,3,3,0,0,9
2515,-81,0,2,0,1,3,3,0,0,9
2520,-100,0,2,0,1,3,3,1,0,10
2525,-81,1,0,0,1,2,3,1,1,9
2530,-64,1,0,0,1,0,3,2,1,8
2535,-64,1,0,0,1,0,3,2,1,8
2540,-64,1,0,0,1,0,3,2,1,8
2545,-81,1,0,1,1,0,3,2,1,9
2550,-121,1,0,1,1,0,4,3,1,11
2555,-81,0,0,1,1,0,3,3,1,9
2560,-81,0,0,1,2,0,2,3,1,9
2565,-81,0,0,1,2,0,1,4,1,9
2570,-100,0,0,1,2,0,0,4,3,10
2575,-121,0,0,1,2,1,0,4,3,11
2580,-144,0,0,1,2,1,0,4,4,12
2585,-144,0,0,1,3,1,0,2,5,12
2590,-121,0,0,0,3,1,0,1,6,11
2595,-121,0,0,0,4,1,0,0,6,11
2600,-144,0,0,0,4,1,0,1,6,12
2605,-121,0,0,0,4,1,0,0,6,11
2610,-121,0,0,0,4,1,0,0,6,11
2615,-81,0,0,0,2,1,0,2,4,9
2620,-169,1,0,1,2,1,0,3,5,13
2625,-81,1,0,1,0,1,0,3,3,9
2630,-81,1,0,1,0,4,0,3,0,9
2635,-100,1,1,1,0,4,0,3,0,10
2640,-144,1,1,1,0,4,1,4,0,12
2645,-121,1,0,1,1,3,1,4,0,11
2650,-81,1,0,1,1,0,1,4,1,9
2655,-81,1,0,1,1,0,1,4,1,9
2660,-81,1,0,1,1,0,1,4,1,9
2665,-144,1,0,2,2,0,1,4,2,12
2670,-144,1,0,2,2,0,1,4,2,12
2675,-64,1,0,0,2,0,1,2,2,8
2680,-81,1,1,0,2,0,1,2,2,9
2685,-64,1,1,0,2,0,1,1,2,8
2690,-81,1,1,0,2,0,1,0,4,9
2695,-100,1,1,0,2,0,1,0,5,10
2700,-144,1,1,0,2,0,1,0,7,12
2705,-81,1,1,0,0,0,1,0,6,9
2710,-64,1,1,0,0,1,1,1,3,8
2715,-36,1,1,0,0,1,1,1,1,6
2720,-25,1,1,0,0,1,1,1,0,5
2725,-36,1,2,0,0,1,1,1,0,6
2730,-49,1,3,0,0,1,1,1,0,7
2735,-64,1,3,0,0,1,1,2,0,8
2740,-25,1,0,0,0,0,1,2,1,5
2745,-25,1,0,0,0,0,1,2,1,5
2750,-25,1,0,0,0,0,1,2,1,5
2755,-25,1,0,0,0,0,1,2,1,5
2760,-49,2,0,0,1,0,1,2,1,7
2765,-25,0,0,0,2,0,0,2,1,5
2770,-25,0,0,0,2,0,0,2,1,5
2775,-25,0,0,0,2,0,0,2,1,5
2780,-25,0,0,0,2,0,0,2,1,5
2785,-36,0,0,0,2,1,0,2,1,6
2790,-36,0,0,0,2,1,0,2,1,6
2795,-36,0,1,0,2,1,0,0,2,6
2800,-49,0,1,0,2,1,0,0,3,7
2805,-49,0,1,0,2,1,0,0,3,7
2810,-64,0,1,0,3,1,0,0,3,8
2815,-64,0,1,0,3,1,0,0,3,8
2820,-64,0,1,0,3,1,0,0,3,8
2825,-81,0,1,1,3,1,0,0,3,9
2830,-25,0,2,1,0,1,0,0,1,5
2835,-36,0,2,1,0,1,0,1,1,6
2840,-36,1,2,1,0,1,0,1,0,6
2845,-49,1,2,2,0,1,0,1,0,7
2850,-49,1,2,2,0,1,0,1,0,7
2855,-25,1,2,1,0,1,0,0,0,5
2860,-25,1,2,0,0,1,0,0,1,5
2865,-25,1,2,0,0,1,0,0,1,5
2870,-25,1,2,0,0,1,0,0,1,5
2875,-25,1,2,0,0,1,0,0,1,5
2880,-49,1,2,0,0,2,0,0,2,7
2885,-16,1,0,0,0,1,0,0,2,4
2890,-16,1,0,0,0,0,0,1,2,4
2895,-25,1,0,0,0,0,1,1,2,5
2900,-36,1,0,0,0,0,1,2,2,6
2905,-49,1,0,0,0,0,1,3,2,7
2910,-100,1,0,0,0,0,1,5,3,10
2915,-49,1,0,0,0,0,1,2,3,7
2920,-25,1,0,0,0,0,1,0,3,5
2925,-25,1,0,0,0,0,1,0,3,5
