sim_step,reward,lane0_queue,lane1_queue,lane2_queue,lane3_queue,lane4_queue,lane5_queue,lane6_queue,lane7_queue,total_queue
9775,-9,0,0,0,0,0,0,3,0,3
9780,-9,0,0,0,0,0,0,3,0,3
9785,-9,0,0,0,0,0,0,3,0,3
9790,-9,0,0,0,0,0,0,3,0,3
9795,-4,0,0,0,0,0,0,2,0,2
9800,-1,0,0,0,0,0,0,1,0,1
9805,0,0,0,0,0,0,0,0,0,0
9810,-4,0,0,0,0,0,0,1,1,2
9815,-16,0,0,0,0,0,0,2,2,4
9820,-9,0,0,0,0,0,1,0,2,3
9825,-9,0,0,0,0,0,2,0,1,3
9830,-9,0,0,1,0,0,2,0,0,3
9835,-16,0,0,1,0,0,2,1,0,4
9840,-16,0,0,1,0,0,2,1,0,4
9845,-25,0,0,1,0,0,2,2,0,5
9850,-49,0,0,1,0,0,2,3,1,7
9855,-9,0,0,0,0,0,2,0,1,3
9860,-16,0,0,0,0,0,2,0,2,4
9865,-16,0,0,0,0,0,2,0,2,4
9870,-25,0,0,0,1,0,2,0,2,5
9875,-36,0,0,0,1,0,2,0,3,6
9880,-36,0,0,0,1,0,2,0,3,6
9885,-4,0,0,0,0,0,2,0,0,2
9890,-9,0,0,0,0,0,2,1,0,3
9895,-16,0,0,1,0,0,2,1,0,4
9900,-16,0,0,1,0,0,2,1,0,4
9905,-16,0,0,1,0,0,2,1,0,4
9910,-9,0,0,1,0,0,2,0,0,3
9915,-9,0,0,0,1,0,2,0,0,3
9920,-9,0,0,0,1,0,2,0,0,3
9925,-16,0,0,0,1,0,2,0,1,4
9930,-25,0,0,0,1,0,2,0,2,5
9935,-36,0,0,0,1,0,2,0,3,6
9940,-25,0,0,0,1,0,2,0,2,5
9945,-4,0,0,0,0,0,2,0,0,2
9950,-9,0,0,1,0,0,2,0,0,3
9955,-16,0,0,1,0,0,2,0,1,4
9960,-9,0,0,1,0,0,2,0,0,3
9965,-9,0,0,1,0,0,2,0,0,3
9970,-4,0,0,1,0,0,1,0,0,2
9975,-1,0,0,1,0,0,0,0,0,1
9980,-16,0,0,1,1,0,0,1,1,4
9985,-25,0,0,2,1,0,0,1,1,5
9990,-36,0,0,2,1,0,0,2,1,6
9995,-36,0,0,2,1,0,0,2,1,6
10000,-36,0,0,2,1,0,0,2,1,6
10005,-9,0,0,1,1,0,0,0,1,3
10010,-25,0,0,0,3,0,0,0,2,5
10015,-36,0,0,0,3,0,0,0,3,6
10020,-49,0,0,0,4,0,0,0,3,7
10025,-64,0,0,0,4,0,0,0,4,8
10030,-64,0,0,0,3,0,0,0,5,8
10035,-25,0,0,0,3,0,0,0,2,5
10040,-4,0,0,0,1,0,0,0,1,2
10045,0,0,0,0,0,0,0,0,0,0
10050,0,0,0,0,0,0,0,0,0,0
10055,0,0,0,0,0,0,0,0,0,0
10060,0,0,0,0,0,0,0,0,0,0
10065,-1,0,0,0,0,0,0,0,1,1
10070,-1,0,0,0,0,0,0,0,1,1
10075,-4,0,0,0,0,0,0,0,2,2
10080,-9,0,0,0,0,0,0,0,3,3
10085,-16,0,0,0,0,0,0,1,3,4
10090,-9,0,0,0,0,0,0,0,3,3
10095,-1,0,0,0,0,0,0,1,0,1
10100,-1,0,0,0,0,0,0,1,0,1
10105,-4,0,0,1,0,0,0,1,0,2
10110,-9,0,0,2,0,0,0,1,0,3
10115,-9,0,0,2,0,0,0,1,0,3
10120,-16,0,0,2,0,0,0,2,0,4
10125,0,0,0,0,0,0,0,0,0,0
10130,0,0,0,0,0,0,0,0,0,0
10135,-1,0,0,0,0,0,0,1,0,1
10140,0,0,0,0,0,0,0,0,0,0
10145,0,0,0,0,0,0,0,0,0,0
10150,-1,0,0,0,1,0,0,0,0,1
10155,-1,0,0,0,1,0,0,0,0,1
10160,-4,0,0,0,1,0,0,0,1,2
10165,-9,0,0,0,1,0,0,0,2,3
10170,-36,0,0,0,2,0,0,1,3,6
10175,-36,0,0,0,2,0,0,1,3,6
10180,-36,0,0,0,2,0,0,1,3,6
10185,-1,0,0,0,0,0,0,1,0,1
10190,-1,0,0,0,0,0,0,1,0,1
10195,-4,0,0,0,0,0,0,2,0,2
10200,-4,0,0,0,0,0,0,2,0,2
10205,-9,0,0,1,0,0,0,2,0,3
10210,-9,0,0,1,0,0,0,2,0,3
10215,0,0,0,0,0,0,0,0,0,0
10220,0,0,0,0,0,0,0,0,0,0
10225,0,0,0,0,0,0,0,0,0,0
10230,0,0,0,0,0,0,0,0,0,0
10235,0,0,0,0,0,0,0,0,0,0
10240,-1,0,0,0,1,0,0,0,0,1
10245,-4,0,0,0,0,0,0,1,1,2
10250,-4,0,0,0,0,0,0,2,0,2
10255,-9,0,0,0,0,0,0,3,0,3
10260,-16,0,0,0,0,0,0,4,0,4
10265,-16,0,0,0,0,0,0,4,0,4
10270,-9,0,0,0,0,0,0,3,0,3
10275,-4,0,0,0,0,0,0,2,0,2
10280,0,0,0,0,0,0,0,0,0,0
10285,0,0,0,0,0,0,0,0,0,0
10290,-4,0,0,0,1,0,0,0,1,2
10295,-4,0,0,0,1,0,0,0,1,2
10300,-1,0,0,0,0,0,0,1,0,1
10305,-4,0,0,0,0,0,0,2,0,2
10310,-9,0,0,0,0,0,0,3,0,3
10315,-9,0,0,0,0,0,0,3,0,3
10320,-9,0,0,0,0,0,0,3,0,3
10325,-9,0,0,0,0,0,0,3,0,3
10330,-9,0,0,0,0,0,0,3,0,3
10335,-1,0,0,0,0,0,0,1,0,1
10340,0,0,0,0,0,0,0,0,0,0
10345,-1,0,0,0,0,0,0,1,0,1
10350,0,0,0,0,0,0,0,0,0,0
10355,-1,0,0,0,0,0,0,1,0,1
10360,-1,0,0,0,0,0,0,1,0,1
10365,-1,0,0,0,0,0,0,1,0,1
10370,-4,0,0,0,0,0,1,1,0,2
10375,-4,0,0,0,0,0,1,1,0,2
10380,-36,0,0,1,0,0,1,2,2,6
10385,-36,0,0,1,0,1,1,2,1,6
10390,-16,0,0,1,0,1,1,1,0,4
10395,-4,0,0,0,0,1,1,0,0,2
10400,-4,0,0,0,0,1,1,0,0,2
10405,-4,0,0,0,0,1,1,0,0,2
10410,-4,0,0,0,0,1,1,0,0,2
10415,-4,0,0,0,0,1,1,0,0,2
10420,-9,0,0,0,0,1,2,0,0,3
10425,-4,0,0,0,0,1,0,1,0,2
10430,-9,0,0,0,0,1,0,2,0,3
10435,-16,0,0,0,0,1,0,2,1,4
10440,-49,0,0,1,0,1,0,2,3,7
10445,-49,0,0,1,0,1,0,2,3,7
10450,-49,0,0,1,0,1,0,2,3,7
10455,-25,0,0,1,0,1,0,3,0,5
10460,-25,0,0,1,0,1,0,3,0,5
10465,-25,0,0,1,0,1,0,3,0,5
10470,-36,0,0,1,0,1,0,4,0,6
10475,-49,0,0,1,0,1,0,5,0,7
10480,-64,1,0,1,0,1,0,5,0,8
10485,-25,1,0,0,0,1,0,2,1,5
10490,-36,1,0,0,0,1,0,3,1,6
10495,-36,1,0,0,0,1,0,3,1,6
10500,-16,1,0,0,0,1,0,1,1,4
10505,-9,1,0,0,0,1,0,0,1,3
10510,-9,1,0,0,0,1,0,0,1,3
10515,-9,1,0,1,0,0,0,0,1,3
10520,-36,1,0,1,0,0,0,2,2,6
10525,-49,1,0,2,0,0,0,2,2,7
10530,-64,1,0,2,1,0,0,2,2,8
10535,-64,1,0,2,1,0,0,2,2,8
10540,-49,1,0,2,1,0,0,2,1,7
10545,-25,1,0,2,0,0,0,2,0,5
10550,-49,1,0,2,0,0,0,4,0,7
10555,-81,1,0,2,0,1,0,5,0,9
10560,-81,1,0,2,0,1,0,5,0,9
10565,-81,1,0,2,0,1,0,5,0,9
10570,-81,1,0,2,0,1,0,5,0,9
10575,-64,1,0,2,0,0,0,5,0,8
10580,-64,1,0,2,0,0,0,5,0,8
10585,-64,1,0,2,0,0,0,5,0,8
10590,-64,1,0,2,0,0,0,5,0,8
10595,-81,1,0,2,0,0,0,6,0,9
10600,-49,1,0,1,0,0,0,5,0,7
10605,-4,1,0,0,0,0,0,1,0,2
10610,-4,1,0,0,1,0,0,0,0,2
10615,-9,1,0,0,1,0,0,0,1,3
10620,-25,1,0,0,1,0,0,0,3,5
10625,-25,1,0,0,1,0,0,0,3,5
10630,-9,1,0,0,0,0,0,0,2,3
10635,-16,1,0,0,0,0,0,0,3,4
10640,-9,1,0,0,0,0,0,0,2,3
10645,-9,2,0,0,0,0,0,0,1,3
10650,-9,2,0,0,0,0,0,0,1,3
10655,-4,2,0,0,0,0,0,0,0,2
10660,-4,1,0,1,0,0,0,0,0,2
10665,-4,1,0,1,0,0,0,0,0,2
10670,-1,0,0,1,0,0,0,0,0,1
10675,-1,0,0,1,0,0,0,0,0,1
10680,-1,0,0,1,0,0,0,0,0,1
10685,-1,0,0,1,0,0,0,0,0,1
10690,-1,0,0,1,0,0,0,0,0,1
10695,-4,0,0,1,0,0,0,0,1,2
10700,-1,0,0,0,0,0,0,0,1,1
10705,-1,0,0,0,0,0,0,0,1,1
10710,-4,0,0,0,0,0,0,0,2,2
10715,-9,0,0,0,0,0,0,0,3,3
10720,-36,0,0,0,0,0,0,1,5,6
10725,-36,0,0,0,0,0,0,1,5,6
10730,-4,0,0,0,0,0,0,1,1,2
10735,-1,0,0,0,0,0,0,1,0,1
10740,-1,0,0,0,0,0,0,1,0,1
10745,-1,0,0,0,0,0,0,1,0,1
10750,-1,0,0,0,0,0,0,1,0,1
10755,0,0,0,0,0,0,0,0,0,0
10760,0,0,0,0,0,0,0,0,0,0
10765,0,0,0,0,0,0,0,0,0,0
10770,0,0,0,0,0,0,0,0,0,0
10775,0,0,0,0,0,0,0,0,0,0
10780,0,0,0,0,0,0,0,0,0,0
10785,-1,0,0,0,0,0,0,0,1,1
10790,-1,0,0,0,0,0,0,1,0,1
10795,-1,0,0,0,0,0,0,1,0,1
10800,-1,0,0,0,0,0,0,1,0,1
10805,-9,0,0,0,0,0,0,3,0,3
10810,-9,0,0,0,0,0,0,3,0,3
10815,-16,0,0,0,0,0,0,3,1,4
10820,-9,0,0,0,0,1,0,1,1,3
10825,-16,0,0,0,0,1,0,0,3,4
10830,-36,0,0,0,0,1,0,1,4,6
10835,-64,0,0,0,1,1,0,0,6,8
10840,-81,0,0,0,2,1,0,0,6,9
10845,-49,1,0,0,0,1,0,0,5,7
10850,-36,1,0,0,0,1,0,0,4,6
10855,-25,1,0,0,0,1,0,1,2,5
10860,-25,2,0,0,0,1,0,1,1,5
10865,-36,2,0,0,1,1,0,1,1,6
10870,-25,2,0,0,0,2,0,1,0,5
10875,-49,2,0,0,0,0,0,3,2,7
10880,-49,2,0,0,0,0,0,3,2,7
10885,-64,2,0,0,0,1,0,3,2,8
10890,-64,2,0,0,1,0,0,3,2,8
10895,-64,2,0,0,1,0,0,3,2,8
10900,-64,2,0,0,1,0,0,3,2,8
10905,-25,2,0,0,0,0,0,3,0,5
10910,-25,2,0,0,0,0,0,3,0,5
10915,-64,2,0,1,0,0,0,4,1,8
10920,-49,2,0,1,0,0,0,4,0,7
10925,-49,2,0,1,0,0,0,4,0,7
10930,-64,2,0,1,0,0,0,5,0,8
10935,-64,2,0,1,0,0,0,5,0,8
10940,-25,2,0,0,0,0,0,3,0,5
10945,-25,2,0,0,0,0,0,2,1,5
10950,-9,2,0,0,0,0,0,0,1,3
10955,-9,2,0,0,0,0,0,0,1,3
10960,-16,2,0,0,0,0,0,0,2,4
10965,-25,2,0,0,1,0,0,0,2,5
10970,-36,2,0,0,1,0,0,1,2,6
10975,-36,2,0,0,1,0,0,1,2,6
10980,-49,2,0,0,1,0,0,1,3,7
10985,-49,2,0,0,1,0,0,1,3,7
10990,-81,2,0,0,2,0,0,1,4,9
10995,-36,2,0,0,0,0,0,2,2,6
11000,-16,2,0,0,0,0,0,2,0,4
11005,-36,2,0,1,1,0,0,2,0,6
11010,-25,2,0,1,0,0,0,2,0,5
11015,-25,2,0,1,0,0,0,2,0,5
11020,-25,2,0,1,0,0,0,2,0,5
11025,-9,2,0,0,0,0,0,0,1,3
11030,-16,2,0,0,0,0,0,0,2,4
11035,-16,2,0,0,0,0,0,0,2,4
11040,-16,2,0,0,0,0,0,0,2,4
11045,-16,2,0,0,0,0,0,0,2,4
11050,-16,2,0,0,0,0,0,0,2,4
11055,-4,0,0,0,0,0,0,0,2,2
11060,-9,0,0,0,0,0,0,1,2,3
11065,-25,0,1,0,0,0,0,2,2,5
11070,-25,0,1,0,0,0,0,2,2,5
11075,-36,0,1,0,0,0,1,2,2,6
11080,-36,0,1,0,0,0,0,3,2,6
11085,-9,0,1,0,0,0,0,0,2,3
11090,-16,0,1,0,0,0,0,1,2,4
11095,-9,0,1,0,0,0,0,0,2,3
11100,-9,0,1,0,0,0,0,0,2,3
11105,-9,0,1,0,0,0,0,0,2,3
11110,-16,0,2,0,0,0,0,0,2,4
11115,-16,0,2,0,0,0,0,0,2,4
11120,-9,0,2,0,0,0,0,1,0,3
11125,-9,0,2,0,0,0,0,1,0,3
11130,-16,0,2,0,1,0,0,1,0,4
11135,-16,0,2,1,0,0,0,1,0,4
11140,-25,1,2,1,0,0,0,1,0,5
11145,-9,1,2,0,0,0,0,0,0,3
11150,-9,1,2,0,0,0,0,0,0,3
11155,-16,1,2,0,1,0,0,0,0,4
11160,-16,1,2,0,1,0,0,0,0,4
11165,-16,1,2,0,1,0,0,0,0,4
11170,-36,1,2,0,2,0,1,0,0,6
11175,-36,0,2,0,3,0,0,1,0,6
11180,-36,0,2,0,3,0,0,1,0,6
11185,-36,0,2,0,3,0,0,1,0,6
11190,-36,0,2,0,3,0,0,1,0,6
11195,-36,0,2,0,3,0,0,1,0,6
11200,-49,0,2,0,3,0,0,1,1,7
11205,-49,0,2,0,2,0,0,3,0,7
11210,-36,0,2,0,0,0,0,4,0,6
11215,-36,0,2,0,0,0,0,4,0,6
11220,-36,0,2,0,0,0,0,4,0,6
11225,-36,0,2,0,0,0,0,4,0,6
11230,-49,1,2,0,0,0,0,4,0,7
11235,-25,1,2,0,0,0,1,1,0,5
11240,-16,1,2,0,0,0,1,0,0,4
11245,-25,1,2,0,1,0,1,0,0,5
11250,-36,1,2,0,1,0,1,1,0,6
11255,-36,1,2,0,1,0,1,1,0,6
11260,-25,1,2,0,1,0,1,0,0,5
11265,-25,1,2,0,0,0,1,1,0,5
11270,-36,1,2,0,0,0,1,1,1,6
11275,-36,1,2,0,0,0,1,1,1,6
11280,-25,1,2,0,0,0,1,1,0,5
11285,-25,1,2,0,0,0,1,1,0,5
11290,-25,1,2,0,0,0,1,1,0,5
11295,-25,0,2,0,1,0,0,1,1,5
11300,-36,0,2,0,1,0,0,1,2,6
11305,-36,0,2,0,1,0,0,1,2,6
11310,-36,0,2,0,1,0,0,1,2,6
11315,-36,0,2,0,1,0,0,1,2,6
11320,-36,0,2,0,1,0,0,1,2,6
11325,-9,0,2,0,0,0,0,1,0,3
11330,-16,1,2,0,0,0,0,1,0,4
11335,-16,1,2,0,0,0,0,1,0,4
11340,-16,1,2,0,0,0,0,1,0,4
11345,-16,1,2,0,0,0,0,1,0,4
11350,-16,1,2,0,0,0,0,1,0,4
11355,-4,1,0,0,0,0,0,1,0,2
11360,-9,1,0,0,1,0,0,1,0,3
11365,-16,1,0,0,1,0,0,2,0,4
11370,-16,1,0,0,1,0,0,2,0,4
11375,-25,1,0,0,1,0,0,2,1,5
11380,-25,1,0,0,1,0,0,2,1,5
11385,-25,1,0,1,1,0,0,2,0,5
11390,-36,1,0,1,1,0,0,3,0,6
11395,-25,1,0,1,0,0,0,3,0,5
11400,-49,1,0,2,0,1,0,3,0,7
11405,-49,1,0,2,0,1,0,3,0,7
11410,-64,1,0,2,0,1,0,4,0,8
11415,-49,1,0,2,0,1,0,3,0,7
11420,-16,1,0,0,0,1,0,2,0,4
11425,-4,1,0,0,0,1,0,0,0,2
11430,-4,1,0,0,0,1,0,0,0,2
11435,-9,1,0,0,0,1,0,0,1,3
11440,-9,1,0,0,0,1,0,0,1,3
11445,-4,1,0,0,0,1,0,0,0,2
11450,-4,1,0,0,0,1,0,0,0,2
11455,-9,2,0,0,0,1,0,0,0,3
11460,-9,2,0,0,0,1,0,0,0,3
11465,-16,2,1,0,0,1,0,0,0,4
11470,-16,2,1,0,0,1,0,0,0,4
11475,-4,2,0,0,0,0,0,0,0,2
11480,-4,2,0,0,0,0,0,0,0,2
11485,-25,2,0,1,1,0,0,0,1,5
11490,-25,2,0,1,1,0,0,0,1,5
11495,-25,2,0,1,1,0,0,0,1,5
11500,-25,2,0,1,1,0,0,0,1,5
11505,-25,0,0,1,3,0,0,0,1,5
11510,-25,0,0,1,3,0,0,0,1,5
11515,-49,0,0,1,4,0,0,0,2,7
11520,-64,0,0,1,4,0,0,0,3,8
11525,-81,0,0,2,4,0,0,0,3,9
11530,-81,0,0,2,4,0,0,0,3,9
11535,-36,0,0,2,3,0,0,0,1,6
11540,-36,0,0,2,3,0,0,0,1,6
11545,-16,0,0,2,2,0,0,0,0,4
11550,-4,0,0,2,0,0,0,0,0,2
11555,-4,0,0,2,0,0,0,0,0,2
11560,-4,0,0,2,0,0,0,0,0,2
11565,-1,0,0,1,0,0,0,0,0,1
11570,0,0,0,0,0,0,0,0,0,0
11575,0,0,0,0,0,0,0,0,0,0
11580,-1,0,0,0,0,0,0,0,1,1
11585,-1,0,0,0,0,0,0,0,1,1
11590,-1,0,0,0,0,0,0,0,1,1
11595,0,0,0,0,0,0,0,0,0,0
11600,0,0,0,0,0,0,0,0,0,0
11605,0,0,0,0,0,0,0,0,0,0
11610,0,0,0,0,0,0,0,0,0,0
11615,-1,0,0,1,0,0,0,0,0,1
11620,-1,0,0,1,0,0,0,0,0,1
11625,-1,0,0,0,0,0,0,1,0,1
11630,0,0,0,0,0,0,0,0,0,0
11635,0,0,0,0,0,0,0,0,0,0
11640,0,0,0,0,0,0,0,0,0,0
11645,0,0,0,0,0,0,0,0,0,0
11650,0,0,0,0,0,0,0,0,0,0
11655,-1,0,0,0,0,0,0,1,0,1
11660,-1,0,0,0,0,0,0,1,0,1
11665,-1,0,0,0,0,0,0,1,0,1
11670,-1,0,0,0,0,0,0,1,0,1
11675,-4,0,0,0,0,0,0,2,0,2
11680,-25,1,0,1,0,0,1,2,0,5
11685,-4,1,0,0,0,0,1,0,0,2
11690,-16,1,0,0,1,0,1,0,1,4
11695,-16,1,0,0,1,0,1,0,1,4
11700,-25,1,0,0,2,0,1,0,1,5
11705,-25,1,0,0,2,0,1,0,1,5
11710,-25,1,0,0,2,0,1,0,1,5
11715,-4,1,0,0,0,0,1,0,0,2
11720,-36,2,0,0,0,0,2,2,0,6
11725,-49,2,0,0,0,0,2,3,0,7
11730,-49,2,0,0,0,0,2,3,0,7
11735,-64,2,0,0,0,0,2,3,1,8
11740,-100,3,0,0,0,0,2,4,1,10
11745,-25,0,0,0,0,0,1,4,0,5
11750,-25,0,0,0,1,0,0,4,0,5
11755,-25,0,0,0,1,0,0,4,0,5
11760,-64,0,1,0,1,0,0,6,0,8
11765,-100,0,1,0,2,0,0,6,1,10
11770,-121,0,1,0,2,0,0,7,1,11
11775,-100,0,1,0,2,0,0,6,1,10
11780,-64,0,1,0,2,0,0,4,1,8
11785,-36,0,1,0,2,0,0,2,1,6
11790,-25,0,1,0,2,0,0,1,1,5
11795,-25,0,1,0,3,0,0,0,1,5
11800,-36,0,1,0,3,1,0,0,1,6
11805,-9,0,1,0,1,1,0,0,0,3
11810,-4,0,1,0,0,1,0,0,0,2
11815,-4,0,1,0,0,1,0,0,0,2
11820,-9,0,1,0,0,1,1,0,0,3
11825,-9,0,1,0,0,1,1,0,0,3
11830,-16,0,1,1,0,1,1,0,0,4
11835,-9,0,0,1,0,0,2,0,0,3
11840,-9,0,0,1,0,0,2,0,0,3
11845,-16,0,0,1,0,0,2,0,1,4
11850,-16,0,0,1,0,0,2,0,1,4
11855,-16,0,0,1,0,0,2,0,1,4
11860,-16,0,0,1,0,0,2,0,1,4
11865,-25,0,0,1,0,0,2,1,1,5
11870,-9,0,0,1,0,0,0,1,1,3
11875,-25,0,0,2,1,0,0,1,1,5
11880,-25,0,0,2,1,0,0,1,1,5
11885,-25,0,0,2,1,0,0,1,1,5
11890,-25,0,0,2,1,0,0,1,1,5
11895,-9,0,0,2,0,0,0,1,0,3
11900,-16,0,0,3,0,0,0,1,0,4
11905,-25,0,0,3,0,0,0,1,1,5
11910,-16,0,0,3,0,0,0,1,0,4
11915,-25,1,0,3,0,0,0,1,0,5
11920,-36,1,0,3,0,0,0,1,1,6
11925,-9,1,0,2,0,0,0,0,0,3
11930,-1,1,0,0,0,0,0,0,0,1
11935,-4,1,0,0,0,0,1,0,0,2
11940,-4,1,0,0,0,0,1,0,0,2
11945,-4,1,0,0,0,0,1,0,0,2
11950,-4,1,0,0,0,0,1,0,0,2
11955,-4,2,0,0,0,0,0,0,0,2
11960,-1,0,0,0,1,0,0,0,0,1
11965,-4,0,0,0,1,0,0,0,1,2
11970,-9,0,0,0,1,0,0,0,2,3
11975,-16,0,0,0,1,0,0,1,2,4
11980,-25,0,0,0,1,0,0,2,2,5
11985,-16,0,0,0,0,0,0,3,1,4
11990,-16,0,0,0,0,0,0,4,0,4
11995,-16,0,0,0,0,0,0,4,0,4
12000,-16,0,0,0,0,0,0,4,0,4
12005,-25,0,0,1,0,0,0,4,0,5
12010,-25,0,0,1,0,0,0,4,0,5
12015,-25,0,0,0,0,0,0,3,2,5
12020,-25,0,0,0,0,0,0,3,2,5
12025,-4,0,0,0,0,0,0,0,2,2
12030,-9,1,0,0,0,0,0,0,2,3
12035,-9,1,0,0,0,0,0,0,2,3
12040,-16,1,0,0,1,0,0,0,2,4
12045,-1,1,0,0,0,0,0,0,0,1
12050,-1,1,0,0,0,0,0,0,0,1
12055,-4,1,0,0,0,1,0,0,0,2
12060,-4,1,0,0,0,1,0,0,0,2
12065,-4,1,0,0,0,1,0,0,0,2
12070,-4,1,0,0,0,1,0,0,0,2
12075,-1,1,0,0,0,0,0,0,0,1
12080,-1,1,0,0,0,0,0,0,0,1
12085,-1,1,0,0,0,0,0,0,0,1
12090,-1,1,0,0,0,0,0,0,0,1
12095,-1,1,0,0,0,0,0,0,0,1
12100,-1,1,0,0,0,0,0,0,0,1
12105,0,0,0,0,0,0,0,0,0,0
12110,0,0,0,0,0,0,0,0,0,0
12115,0,0,0,0,0,0,0,0,0,0
12120,0,0,0,0,0,0,0,0,0,0
12125,-1,0,0,0,0,0,0,1,0,1
12130,-4,0,0,1,0,0,0,1,0,2
12135,0,0,0,0,0,0,0,0,0,0
12140,-1,0,0,0,1,0,0,0,0,1
12145,-1,0,0,0,1,0,0,0,0,1
12150,-1,0,0,0,1,0,0,0,0,1
12155,-1,0,0,0,1,0,0,0,0,1
12160,-4,0,0,0,1,0,0,0,1,2
12165,0,0,0,0,0,0,0,0,0,0
12170,0,0,0,0,0,0,0,0,0,0
12175,0,0,0,0,0,0,0,0,0,0
12180,-1,0,0,0,0,0,1,0,0,1
12185,-1,0,0,0,0,0,1,0,0,1
12190,-4,0,0,0,0,0,1,1,0,2
12195,-9,0,0,0,0,0,1,1,1,3
12200,-4,0,0,0,0,0,1,0,1,2
12205,-4,0,0,0,0,0,1,0,1,2
12210,-4,0,0,0,0,0,1,0,1,2
12215,-4,0,0,0,0,0,1,0,1,2
12220,-4,0,0,0,0,0,1,0,1,2
12225,-4,0,0,0,0,0,1,1,0,2
12230,-4,0,0,0,0,0,1,1,0,2
12235,-4,0,0,0,0,0,1,1,0,2
12240,-4,0,0,0,0,0,1,1,0,2
12245,-4,0,0,0,0,0,1,1,0,2
12250,-4,0,0,0,0,0,1,1,0,2
12255,-1,0,0,0,0,0,1,0,0,1
12260,-1,0,0,0,0,0,1,0,0,1
12265,-1,0,0,0,0,0,1,0,0,1
12270,-1,0,0,0,0,0,1,0,0,1
12275,-4,0,0,0,0,0,1,0,1,2
12280,-4,0,0,0,0,0,1,0,1,2
12285,-9,0,0,0,0,0,1,0,2,3
12290,-4,0,0,0,0,0,1,0,1,2
12295,-4,0,0,0,0,0,1,1,0,2
12300,-4,0,0,0,0,0,1,1,0,2
12305,-9,0,0,0,0,0,2,1,0,3
12310,-16,0,0,0,0,0,2,2,0,4
12315,-4,0,0,0,0,0,2,0,0,2
12320,-9,0,0,0,0,0,2,0,1,3
12325,-16,0,0,0,0,0,2,0,2,4
12330,-16,0,0,0,0,0,2,0,2,4
12335,-25,0,0,0,0,0,2,1,2,5
12340,-16,0,0,0,0,0,2,0,2,4
12345,-4,0,0,0,0,0,2,0,0,2
12350,-9,0,0,0,0,1,2,0,0,3
12355,-9,0,0,0,0,1,2,0,0,3
12360,-9,0,0,0,0,1,2,0,0,3
12365,-9,0,0,0,0,1,2,0,0,3
12370,-16,0,0,0,0,1,2,1,0,4
12375,-4,0,0,0,0,1,0,1,0,2
12380,-9,0,0,0,0,1,0,1,1,3
12385,-16,0,0,0,0,1,0,1,2,4
12390,-16,0,0,0,0,1,0,1,2,4
12395,-25,0,0,0,1,1,0,1,2,5
12400,-25,0,0,0,1,1,0,1,2,5
12405,-4,0,0,0,0,1,0,1,0,2
12410,-4,0,0,0,0,1,0,1,0,2
12415,-16,0,1,0,1,1,0,1,0,4
12420,-16,0,1,1,0,1,0,1,0,4
12425,-36,0,1,1,0,1,0,3,0,6
12430,-36,0,1,1,0,1,0,3,0,6
12435,-16,0,1,0,0,1,0,2,0,4
12440,-9,0,1,0,0,1,1,0,0,3
12445,-25,0,1,0,2,1,1,0,0,5
12450,-25,0,1,0,2,1,1,0,0,5
12455,-25,0,1,0,2,1,1,0,0,5
12460,-49,0,1,0,2,1,2,0,1,7
12465,-81,0,1,0,2,1,2,2,1,9
12470,-49,0,1,0,0,1,2,3,0,7
12475,-64,0,2,0,0,1,2,3,0,8
12480,-81,0,2,0,0,1,2,3,1,9
12485,-64,0,2,0,0,1,2,3,0,8
12490,-64,0,2,0,0,1,2,3,0,8
12495,-64,0,2,0,0,1,2,3,0,8
12500,-25,0,2,0,0,1,2,0,0,5
12505,-25,0,2,0,0,1,2,0,0,5
12510,-36,0,2,0,0,1,2,0,1,6
12515,-36,0,2,0,0,1,2,0,1,6
12520,-49,1,2,0,0,1,2,0,1,7
12525,-25,0,2,0,0,1,1,0,1,5
12530,-25,0,2,0,0,1,1,0,1,5
12535,-16,0,2,0,0,1,0,0,1,4
12540,-16,0,2,0,0,1,0,0,1,4
12545,-36,0,2,0,0,1,0,1,2,6
12550,-36,0,2,0,0,1,0,1,2,6
12555,-16,0,1,0,0,0,0,1,2,4
12560,-16,0,0,0,1,0,0,1,2,4
12565,-16,0,0,0,1,0,0,1,2,4
12570,-16,0,0,0,1,0,0,1,2,4
12575,-16,0,0,0,1,0,0,1,2,4
12580,-16,0,0,0,1,0,0,1,2,4
12585,-16,0,0,0,1,0,0,2,1,4
12590,-4,0,0,0,0,0,0,2,0,2
12595,-9,0,0,0,0,0,0,3,0,3
12600,-16,0,0,0,0,0,0,4,0,4
12605,-16,0,0,0,0,0,0,4,0,4
12610,-16,0,0,0,0,0,0,4,0,4
12615,-9,0,0,0,0,0,0,3,0,3
12620,-9,0,0,0,0,0,0,2,1,3
12625,-1,0,0,0,0,0,0,0,1,1
12630,-1,0,0,0,0,0,0,0,1,1
12635,-1,0,0,0,0,0,0,0,1,1
12640,-4,0,0,0,0,0,0,0,2,2
12645,-1,0,0,1,0,0,0,0,0,1
12650,-4,0,0,1,0,0,0,1,0,2
12655,-4,0,0,1,0,0,0,1,0,2
12660,-4,0,0,1,0,0,0,1,0,2
12665,-9,0,0,1,0,0,0,2,0,3
12670,-9,0,0,1,0,0,0,2,0,3
12675,0,0,0,0,0,0,0,0,0,0
12680,-1,1,0,0,0,0,0,0,0,1
