sim_step,reward,lane0_queue,lane1_queue,lane2_queue,lane3_queue,lane4_queue,lane5_queue,lane6_queue,lane7_queue,total_queue
305,-36,0,0,1,1,0,2,1,1,6
310,-36,0,0,1,1,0,2,1,1,6
315,-36,0,0,1,1,0,2,1,1,6
320,-36,0,0,1,1,0,2,1,1,6
325,-64,1,0,1,1,0,2,2,1,8
330,-64,1,0,1,1,0,2,2,1,8
335,-25,0,0,1,1,0,0,2,1,5
340,-36,0,0,1,1,0,0,3,1,6
345,-49,0,0,1,1,0,0,3,2,7
350,-81,0,0,1,1,0,0,4,3,9
355,-100,0,0,1,2,0,0,4,3,10
360,-100,0,0,1,2,0,0,4,3,10
365,-49,0,0,0,2,0,0,2,3,7
370,-25,0,0,0,2,0,0,0,3,5
375,-49,0,0,0,3,0,0,0,4,7
380,-64,0,0,0,3,1,0,0,4,8
385,-81,0,0,0,3,1,0,0,5,9
390,-81,0,0,0,3,1,0,0,5,9
395,-81,0,0,1,4,1,0,0,3,9
400,-49,0,0,1,2,2,0,0,2,7
405,-25,0,0,1,1,2,1,0,0,5
410,-36,0,0,1,0,2,1,1,1,6
415,-49,0,0,2,0,2,1,2,0,7
420,-49,0,0,2,0,2,1,2,0,7
425,-36,0,0,2,0,1,1,2,0,6
430,-36,0,0,2,0,0,1,3,0,6
435,-36,0,0,2,0,0,1,3,0,6
440,-36,0,0,2,0,0,1,3,0,6
445,-36,0,0,2,0,0,1,3,0,6
450,-64,0,0,2,2,0,1,3,0,8
455,-64,0,0,2,2,0,1,3,0,8
460,-49,0,0,2,0,0,1,4,0,7
465,-49,0,0,2,0,0,1,4,0,7
470,-49,0,0,2,0,0,1,4,0,7
475,-64,0,0,3,0,0,1,4,0,8
480,-64,0,0,3,0,0,1,4,0,8
485,-64,0,0,2,0,0,1,5,0,8
490,-36,0,1,0,0,0,1,4,0,6
495,-16,0,1,0,0,0,1,2,0,4
500,-9,0,1,0,0,1,1,0,0,3
505,-25,1,1,0,0,1,1,1,0,5
510,-49,1,1,0,0,1,1,1,2,7
515,-36,1,1,0,0,0,1,1,2,6
520,-49,1,0,0,0,0,1,3,2,7
525,-81,1,0,0,0,0,1,4,3,9
530,-100,1,0,1,0,0,1,4,3,10
535,-121,1,0,2,0,0,1,4,3,11
540,-121,1,0,2,0,0,1,4,3,11
545,-81,1,0,0,0,0,1,3,4,9
550,-36,1,0,0,0,0,1,0,4,6
555,-36,1,0,0,0,0,1,0,4,6
560,-64,1,1,0,0,1,1,0,4,8
565,-81,1,1,0,0,1,2,0,4,9
570,-100,2,1,0,0,1,2,0,4,10
575,-100,2,1,0,0,1,2,0,4,10
580,-64,2,1,0,0,1,2,0,2,8
585,-36,2,1,0,0,1,2,0,0,6
590,-49,2,1,0,0,1,3,0,0,7
595,-49,2,1,0,0,1,3,0,0,7
600,-49,2,1,0,0,1,3,0,0,7
605,-36,1,1,0,0,2,2,0,0,6
610,-16,0,1,0,1,2,0,0,0,4
615,-36,0,2,0,1,2,0,1,0,6
620,-36,0,2,0,1,2,0,1,0,6
625,-49,0,2,0,1,2,0,1,1,7
630,-49,0,2,0,1,2,0,1,1,7
635,-16,0,1,0,1,0,0,1,1,4
640,-25,1,0,1,1,0,0,1,1,5
645,-36,1,0,2,1,0,0,1,1,6
650,-49,1,0,2,2,0,0,1,1,7
655,-81,2,0,2,3,0,0,1,1,9
660,-121,2,0,2,3,0,0,1,3,11
665,-100,1,0,2,3,0,0,1,3,10
670,-81,0,0,2,3,0,0,1,3,9
675,-81,0,0,2,3,0,0,1,3,9
680,-81,0,0,2,3,0,0,1,3,9
685,-81,0,0,2,3,0,0,1,3,9
690,-81,0,0,2,3,0,0,1,3,9
695,-36,0,0,2,2,0,0,1,1,6
700,-9,0,0,2,0,0,0,1,0,3
705,-16,0,0,2,0,0,0,2,0,4
710,-36,1,0,2,0,0,0,3,0,6
715,-64,1,0,2,0,1,0,4,0,8
720,-81,1,1,2,0,1,0,4,0,9
725,-49,2,1,0,0,1,0,3,0,7
730,-16,2,1,0,0,1,0,0,0,4
735,-16,2,1,0,0,1,0,0,0,4
740,-36,2,1,0,1,1,0,0,1,6
745,-36,2,1,0,1,1,0,0,1,6
750,-36,2,1,0,1,1,0,0,1,6
755,-25,2,0,1,1,0,0,0,1,5
760,-25,2,0,1,1,0,0,0,1,5
765,-49,3,0,1,1,0,0,1,1,7
770,-81,3,0,1,2,0,0,1,2,9
775,-81,3,0,1,2,0,0,1,2,9
780,-169,3,0,1,2,1,1,1,4,13
785,-121,2,0,1,3,0,0,1,4,11
790,-81,0,0,1,3,0,0,1,4,9
795,-169,0,0,1,4,0,0,2,6,13
800,-196,0,0,1,4,0,0,2,7,14
805,-256,0,0,2,4,0,0,3,7,16
810,-256,0,0,2,4,0,0,3,7,16
815,-196,0,0,2,3,0,0,3,6,14
820,-144,0,0,2,2,0,0,3,5,12
825,-121,1,0,2,0,0,0,5,3,11
830,-121,1,1,2,0,0,0,5,2,11
835,-100,1,1,2,0,1,0,5,0,10
840,-100,1,1,2,0,1,0,5,0,10
845,-100,2,1,0,0,2,0,5,0,10
850,-121,2,1,0,0,2,0,6,0,11
855,-144,2,1,0,0,2,0,6,1,12
860,-81,2,1,0,0,2,0,3,1,9
865,-36,2,1,0,0,2,0,0,1,6
870,-49,2,1,0,0,3,0,0,1,7
875,-49,2,2,0,0,1,0,0,2,7
880,-49,2,1,0,0,0,0,1,3,7
885,-49,3,0,0,0,0,0,1,3,7
890,-64,3,0,1,0,0,0,1,3,8
895,-81,3,0,1,0,0,0,2,3,9
900,-81,3,0,1,0,0,0,2,3,9
905,-49,3,0,0,0,0,0,0,4,7
910,-81,3,0,0,0,0,0,0,6,9
915,-81,3,0,0,0,0,0,0,6,9
920,-81,3,0,0,0,0,0,0,6,9
925,-121,3,0,0,0,0,0,1,7,11
930,-144,3,0,1,0,0,0,0,8,12
935,-144,3,0,1,0,0,0,0,8,12
940,-225,4,1,2,0,0,0,0,8,15
945,-196,4,1,3,0,0,0,0,6,14
950,-169,4,1,3,0,0,0,0,5,13
955,-121,4,1,3,0,0,0,0,3,11
960,-81,4,1,3,0,0,0,0,1,9
965,-64,3,1,3,0,0,0,0,1,8
970,-81,2,1,3,0,0,0,2,1,9
975,-64,0,1,3,0,0,0,3,1,8
980,-64,0,1,3,0,0,0,3,1,8
985,-81,0,1,3,0,0,0,3,2,9
990,-121,0,1,4,1,0,0,3,2,11
995,-100,1,1,3,1,0,0,2,2,10
1000,-64,1,1,2,1,0,1,0,2,8
1005,-36,1,1,0,1,0,1,0,2,6
1010,-64,1,1,0,1,0,1,1,3,8
1015,-81,1,1,0,2,0,2,0,3,9
1020,-100,1,1,0,3,0,2,0,3,10
1025,-81,0,1,0,3,0,2,0,3,9
1030,-64,0,1,0,3,0,0,0,4,8
1035,-121,0,1,0,3,1,0,2,4,11
1040,-121,0,1,0,3,1,0,2,4,11
1045,-144,0,1,0,3,1,0,2,5,12
1050,-196,0,1,0,3,2,0,3,5,14
1055,-100,0,1,0,1,2,0,3,3,10
1060,-36,0,1,0,0,2,0,3,0,6
1065,-36,0,1,0,0,2,0,3,0,6
1070,-64,0,1,1,0,2,0,4,0,8
1075,-64,0,1,1,0,2,0,4,0,8
1080,-64,0,1,1,0,2,0,4,0,8
1085,-25,0,0,1,0,0,0,4,0,5
1090,-49,1,0,1,1,0,0,4,0,7
1095,-64,1,0,1,2,0,0,4,0,8
1100,-81,1,0,1,2,0,0,4,1,9
1105,-100,1,0,2,2,0,0,4,1,10
1110,-100,1,0,2,2,0,0,4,1,10
1115,-81,1,0,2,3,0,0,2,1,9
1120,-36,1,0,0,3,0,0,0,2,6
1125,-49,1,0,0,3,1,0,0,2,7
1130,-64,1,0,0,3,1,0,0,3,8
1135,-81,2,0,0,3,1,0,0,3,9
1140,-81,2,0,0,3,1,0,0,3,9
1145,-81,0,0,1,3,1,0,1,3,9
1150,-100,0,0,1,3,1,0,2,3,10
1155,-144,0,0,2,3,1,0,3,3,12
1160,-169,0,0,2,3,1,0,4,3,13
1165,-289,0,0,2,4,1,0,6,4,17
1170,-289,0,0,2,4,1,0,6,4,17
1175,-361,1,0,2,4,1,0,6,5,19
1180,-225,1,0,2,2,1,0,7,2,15
1185,-225,1,0,2,1,1,0,9,1,15
1190,-289,1,1,2,1,3,0,9,0,17
1195,-289,1,1,2,0,3,0,10,0,17
1200,-289,1,1,2,0,3,0,10,0,17
1205,-324,2,1,2,1,3,0,9,0,18
1210,-289,2,1,1,1,3,0,8,1,17
1215,-121,2,1,0,1,3,0,3,1,11
1220,-64,2,1,0,1,3,0,0,1,8
1225,-81,2,1,0,1,3,0,0,2,9
1230,-100,2,1,0,1,3,0,0,3,10
1235,-100,2,1,0,1,3,0,0,3,10
1240,-49,2,0,0,1,1,0,0,3,7
1245,-64,2,0,0,1,1,0,1,3,8
1250,-81,2,0,0,1,0,0,2,4,9
1255,-100,2,0,0,1,0,0,2,5,10
1260,-100,2,0,0,1,0,0,2,5,10
1265,-81,2,0,0,0,0,0,2,5,9
1270,-100,3,0,1,0,0,0,2,4,10
1275,-64,3,0,1,0,0,0,2,2,8
1280,-36,3,0,1,0,0,0,2,0,6
1285,-36,3,0,1,0,0,0,2,0,6
1290,-36,3,0,1,0,0,0,2,0,6
1295,-36,2,0,1,0,0,0,3,0,6
1300,-36,0,0,2,0,0,0,3,1,6
1305,-36,0,0,2,0,0,0,3,1,6
1310,-49,0,0,2,0,0,0,3,2,7
1315,-49,0,0,2,0,0,0,3,2,7
1320,-81,0,1,2,0,1,0,3,2,9
1325,-64,0,1,1,0,1,0,3,2,8
1330,-16,0,1,0,0,1,0,0,2,4
1335,-64,1,1,0,1,1,0,0,4,8
1340,-100,1,1,0,2,1,1,0,4,10
1345,-121,1,1,0,2,1,1,0,5,11
1350,-121,1,1,0,2,1,1,0,5,11
1355,-100,2,1,0,1,1,1,0,4,10
1360,-81,2,2,0,1,1,1,0,2,9
1365,-49,2,2,0,0,1,1,0,1,7
1370,-81,2,2,1,0,1,1,2,0,9
1375,-100,2,2,1,0,1,1,3,0,10
1380,-121,2,2,1,0,2,1,3,0,11
1385,-100,2,1,1,0,2,1,3,0,10
1390,-49,2,0,1,0,0,1,3,0,7
1395,-49,2,0,1,0,0,1,3,0,7
1400,-49,2,0,1,0,0,1,3,0,7
1405,-64,2,0,1,0,0,1,3,1,8
1410,-64,2,0,1,0,0,1,3,1,8
1415,-49,2,0,1,0,0,1,1,2,7
1420,-36,2,0,0,1,0,1,0,2,6
1425,-81,2,0,0,2,0,2,0,3,9
1430,-100,2,0,0,2,0,2,0,4,10
1435,-100,2,0,0,2,0,2,0,4,10
1440,-121,2,0,1,2,0,2,0,4,11
1445,-144,2,0,0,2,1,2,1,4,12
1450,-64,0,0,0,2,1,0,1,4,8
1455,-100,1,0,0,2,1,0,2,4,10
1460,-100,0,0,1,2,1,0,2,4,10
1465,-100,0,0,1,2,1,0,2,4,10
1470,-121,0,1,1,2,1,0,2,4,11
1475,-81,0,0,1,2,0,0,2,4,9
1480,-81,0,0,1,2,0,0,2,4,9
1485,-81,0,0,1,2,0,0,2,4,9
1490,-121,1,0,1,2,1,0,2,4,11
1495,-100,1,0,1,2,0,0,2,4,10
1500,-100,1,0,1,2,0,0,2,4,10
1505,-100,1,0,1,2,0,0,2,4,10
1510,-64,1,0,1,2,0,0,0,4,8
1515,-49,1,0,0,2,0,0,0,4,7
1520,-100,2,0,0,2,1,1,0,4,10
1525,-121,2,0,0,2,1,1,1,4,11
1530,-121,2,1,0,2,1,1,0,4,11
1535,-81,1,1,0,2,1,0,0,4,9
1540,-81,0,1,0,2,1,0,0,5,9
1545,-169,0,2,0,3,1,1,1,5,13
1550,-225,0,2,0,3,1,0,2,7,15
1555,-256,0,2,0,3,1,0,2,8,16
1560,-289,0,2,0,3,1,0,2,9,17
1565,-196,0,2,0,2,1,0,2,7,14
1570,-100,0,2,0,0,1,0,2,5,10
1575,-49,0,2,0,0,1,0,2,2,7
1580,-25,0,2,0,0,1,0,2,0,5
1585,-64,0,3,0,0,1,0,4,0,8
1590,-81,0,3,1,0,1,0,4,0,9
1595,-100,0,3,1,0,1,1,4,0,10
1600,-100,0,3,2,0,1,0,4,0,10
1605,-121,0,4,2,0,1,0,4,0,11
1610,-169,0,4,3,1,1,0,4,0,13
1615,-169,0,4,3,1,1,0,4,0,13
1620,-169,0,4,3,1,1,0,4,0,13
1625,-121,0,4,2,1,1,0,3,0,11
1630,-121,0,4,1,2,1,0,3,0,11
1635,-49,0,4,0,2,1,0,0,0,7
1640,-64,0,4,0,3,1,0,0,0,8
1645,-64,0,4,0,3,1,0,0,0,8
1650,-81,0,4,0,3,1,0,0,1,9
1655,-81,0,3,0,3,0,0,1,2,9
1660,-121,0,3,1,3,0,0,1,3,11
1665,-81,0,1,1,3,0,0,1,3,9
1670,-100,0,0,1,4,0,1,1,3,10
1675,-144,0,0,1,4,0,2,1,4,12
1680,-144,0,0,1,4,0,2,1,4,12
1685,-169,0,0,2,4,0,1,1,5,13
1690,-144,0,0,2,4,0,0,1,5,12
1695,-225,0,0,3,4,0,0,3,5,15
1700,-256,0,0,3,4,1,0,3,5,16
1705,-256,0,0,3,4,1,0,3,5,16
1710,-289,0,0,3,5,1,0,3,5,17
1715,-324,0,0,4,5,1,0,4,4,18
1720,-256,0,0,5,4,1,0,4,2,16
1725,-196,0,1,5,1,1,0,5,1,14
1730,-196,0,1,6,0,1,1,5,0,14
1735,-196,0,1,6,0,1,1,5,0,14
1740,-225,0,1,6,0,1,2,5,0,15
1745,-256,0,1,6,0,1,2,6,0,16
1750,-196,0,1,4,0,1,2,5,1,14
1755,-100,0,1,3,0,1,2,2,1,10
1760,-49,0,1,0,0,1,2,1,2,7
1765,-36,0,1,0,0,1,2,0,2,6
1770,-36,0,1,0,0,1,2,0,2,6
1775,-36,0,0,0,0,1,2,0,3,6
1780,-36,0,0,0,1,0,2,0,3,6
1785,-49,0,0,0,1,0,2,1,3,7
1790,-81,0,0,1,1,0,3,1,3,9
1795,-81,0,0,1,1,0,3,1,3,9
1800,-81,0,0,1,1,0,3,1,3,9
1805,-49,0,0,0,1,0,3,0,3,7
1810,-81,0,1,0,1,0,3,0,4,9
1815,-81,0,1,0,1,0,3,0,4,9
1820,-121,0,2,0,1,1,3,0,4,11
1825,-169,1,2,1,1,1,3,0,4,13
1830,-169,1,2,0,1,2,3,0,4,13
1835,-289,0,2,0,4,2,3,0,6,17
1840,-256,0,2,1,4,2,1,0,6,16
1845,-256,0,2,1,4,2,0,0,7,16
1850,-324,0,2,2,4,2,0,1,7,18
1855,-361,0,2,2,4,2,0,1,8,19
1860,-400,0,3,2,4,2,0,1,8,20
1865,-289,0,3,2,3,2,0,1,6,17
1870,-256,0,4,2,1,2,0,1,6,16
1875,-121,0,4,2,0,2,0,1,2,11
1880,-144,0,4,2,1,3,0,1,1,12
1885,-121,0,4,2,0,3,1,1,0,11
1890,-121,0,4,2,0,3,1,1,0,11
1895,-100,0,4,2,0,2,1,1,0,10
1900,-64,0,1,2,0,1,1,3,0,8
1905,-49,0,0,2,0,1,1,3,0,7
1910,-36,0,0,2,0,0,1,3,0,6
1915,-36,0,0,2,0,0,1,3,0,6
1920,-49,0,0,2,1,0,1,3,0,7
1925,-25,0,0,1,1,0,1,2,0,5
1930,-16,0,1,1,1,0,1,0,0,4
1935,-9,0,1,0,1,0,1,0,0,3
1940,-9,0,1,0,1,0,1,0,0,3
1945,-9,0,1,0,1,0,1,0,0,3
1950,-16,0,1,0,1,1,1,0,0,4
1955,-36,0,1,0,1,1,1,0,2,6
1960,-36,0,0,1,1,0,1,1,2,6
1965,-49,0,0,1,2,0,1,1,2,7
1970,-64,1,0,1,2,0,1,1,2,8
1975,-169,1,0,1,4,0,1,2,4,13
1980,-225,1,0,2,4,0,1,2,5,15
1985,-225,1,0,2,4,0,1,2,5,15
1990,-64,1,0,2,2,0,1,2,0,8
1995,-49,1,0,2,1,0,1,2,0,7
2000,-49,1,0,3,0,0,1,2,0,7
2005,-100,1,1,4,0,0,2,2,0,10
2010,-121,1,1,4,1,0,2,2,0,11
2015,-64,1,1,3,0,0,2,1,0,8
2020,-49,1,2,1,0,0,2,0,1,7
2025,-49,1,2,1,0,0,2,0,1,7
2030,-49,1,2,0,0,1,2,0,1,7
2035,-81,1,3,0,0,1,3,0,1,9
2040,-81,1,3,0,0,1,3,0,1,9
2045,-49,1,2,0,0,0,3,0,1,7
2050,-81,1,1,0,1,0,3,1,2,9
2055,-64,1,0,0,1,0,3,1,2,8
2060,-81,1,0,0,1,0,3,2,2,9
2065,-81,1,0,0,1,0,3,2,2,9
2070,-100,1,0,0,1,1,3,2,2,10
2075,-121,0,0,0,2,1,3,3,2,11
2080,-121,0,0,1,2,1,2,3,2,11
2085,-144,0,0,1,3,1,0,4,3,12
2090,-144,0,0,1,3,1,0,4,3,12
2095,-169,0,0,1,3,2,0,4,3,13
2100,-169,0,0,1,3,2,0,4,3,13
2105,-144,0,0,1,3,2,0,4,2,12
2110,-64,0,0,1,0,2,1,4,0,8
2115,-64,0,0,1,0,2,1,4,0,8
2120,-64,0,0,1,0,2,1,4,0,8
2125,-81,1,0,1,0,2,1,4,0,9
2130,-100,1,0,1,0,2,1,5,0,10
2135,-121,1,0,1,0,3,1,5,0,11
2140,-121,1,0,1,0,3,2,4,0,11
2145,-81,1,0,0,0,3,2,3,0,9
2150,-49,2,0,0,0,3,2,0,0,7
2155,-49,2,0,0,0,3,2,0,0,7
2160,-49,2,0,0,0,3,2,0,0,7
2165,-49,1,0,0,1,3,1,0,1,7
2170,-49,0,0,0,1,3,0,2,1,7
2175,-100,0,0,0,1,3,0,4,2,10
2180,-121,0,0,0,1,3,0,4,3,11
2185,-144,0,0,0,1,3,0,4,4,12
2190,-169,0,0,0,1,3,0,5,4,13
2195,-121,0,0,0,0,4,0,5,2,11
2200,-81,0,0,0,0,4,0,5,0,9
2205,-100,0,0,1,0,4,0,5,0,10
2210,-121,0,0,1,0,4,1,5,0,11
2215,-144,0,0,1,0,5,1,5,0,12
2220,-144,0,0,1,0,5,1,5,0,12
2225,-144,0,0,0,0,5,1,5,1,12
2230,-196,0,0,0,0,5,1,5,3,14
2235,-169,0,0,1,1,5,1,2,3,13
2240,-225,0,0,1,2,5,1,2,4,15
2245,-196,0,0,0,2,5,1,1,5,14
2250,-196,0,0,0,2,5,1,0,6,14
2255,-144,0,0,0,2,5,1,0,4,12
2260,-144,0,1,1,0,5,2,1,2,12
2265,-144,0,1,1,0,5,2,2,1,12
2270,-144,0,1,1,0,5,3,2,0,12
2275,-144,0,1,1,0,5,3,2,0,12
2280,-196,1,1,1,0,5,4,2,0,14
2285,-225,1,1,1,0,6,4,2,0,15
2290,-169,1,0,1,0,4,4,3,0,13
2295,-121,1,0,1,0,2,4,3,0,11
2300,-81,1,0,1,0,0,4,3,0,9
2305,-121,1,0,1,0,0,4,4,1,11
2310,-144,1,0,1,1,0,4,4,1,12
2315,-169,0,0,2,1,0,4,4,2,13
2320,-225,0,0,2,2,0,4,4,3,15
2325,-324,0,0,2,3,1,4,5,3,18
2330,-361,0,0,2,4,1,3,6,3,19
2335,-289,0,0,2,4,1,1,6,3,17
2340,-289,0,0,2,5,1,0,6,3,17
2345,-324,0,1,2,5,1,0,6,3,18
2350,-289,0,1,2,4,1,0,6,3,17
2355,-196,0,1,2,2,1,0,6,2,14
2360,-196,0,1,3,2,1,0,6,1,14
2365,-169,0,1,3,2,1,0,6,0,13
2370,-169,0,2,4,0,1,0,6,0,13
2375,-169,0,2,4,0,1,0,6,0,13
2380,-169,0,2,4,0,1,0,6,0,13
2385,-81,0,2,1,0,1,0,4,1,9
2390,-49,0,2,1,0,1,0,2,1,7
2395,-36,0,2,0,0,1,0,2,1,6
2400,-25,0,2,0,0,1,0,0,2,5
2405,-25,0,2,0,0,1,0,0,2,5
2410,-36,0,0,0,0,1,1,0,4,6
2415,-25,0,0,0,0,0,1,0,4,5
2420,-25,0,0,0,0,0,1,0,4,5
2425,-25,0,0,0,0,0,1,0,4,5
2430,-36,0,0,0,0,0,1,1,4,6
2435,-36,0,0,0,0,0,1,1,4,6
2440,-36,0,0,0,0,0,2,0,4,6
2445,-49,0,0,0,0,0,3,0,4,7
2450,-49,0,0,0,0,0,3,0,4,7
2455,-49,0,0,0,0,0,3,0,4,7
2460,-49,0,0,0,0,0,3,0,4,7
2465,-49,0,0,0,0,0,3,0,4,7
2470,-49,0,0,0,0,0,3,0,4,7
2475,-64,0,0,0,0,0,3,1,4,8
2480,-49,0,0,0,0,0,3,1,3,7
2485,-36,0,0,0,0,0,3,1,2,6
2490,-36,0,0,1,0,0,3,1,1,6
2495,-25,0,0,1,0,0,3,1,0,5
2500,-25,0,0,1,0,0,3,1,0,5
2505,-9,0,0,0,0,0,3,0,0,3
2510,-36,2,0,0,0,0,3,0,1,6
2515,-49,2,0,0,0,1,3,0,1,7
2520,-121,2,0,0,0,2,3,3,1,11
2525,-64,2,0,0,0,2,3,0,1,8
2530,-64,2,0,0,0,2,3,0,1,8
2535,-64,0,0,0,0,2,3,1,2,8
2540,-49,0,0,1,0,2,0,2,2,7
2545,-49,0,0,1,0,2,0,2,2,7
2550,-49,0,0,1,0,2,0,2,2,7
2555,-49,0,0,1,0,2,0,2,2,7
2560,-64,0,0,1,0,3,0,2,2,8
2565,-64,0,0,2,0,3,0,3,0,8
2570,-64,0,0,2,0,3,0,3,0,8
2575,-64,0,0,2,0,3,0,3,0,8
2580,-64,0,0,2,0,3,0,3,0,8
2585,-64,0,0,2,0,3,0,3,0,8
2590,-64,0,0,2,0,3,0,3,0,8
2595,-36,0,0,0,1,3,0,1,1,6
2600,-36,1,0,0,1,3,0,0,1,6
2605,-49,1,0,0,1,4,0,0,1,7
2610,-64,1,0,0,2,4,0,0,1,8
2615,-121,2,0,0,3,5,0,0,1,11
2620,-121,2,0,0,3,5,0,0,1,11
2625,-64,2,0,0,0,5,0,0,1,8
2630,-81,2,0,1,0,5,0,1,0,9
2635,-100,2,0,1,0,5,0,2,0,10
2640,-144,2,1,1,0,5,0,3,0,12
2645,-144,2,1,1,0,5,0,3,0,12
2650,-225,2,1,1,0,5,0,4,2,15
2655,-144,2,2,0,0,5,0,1,2,12
2660,-144,2,3,0,0,5,0,0,2,12
2665,-144,2,3,0,0,5,0,0,2,12
2670,-144,2,3,0,0,5,0,0,2,12
2675,-169,2,3,0,0,5,0,0,3,13
2680,-196,3,3,0,0,5,0,0,3,14
2685,-121,3,0,0,0,3,0,2,3,11
2690,-100,3,0,0,0,2,0,2,3,10
2695,-81,3,0,0,0,0,0,2,4,9
2700,-169,3,1,0,0,0,0,5,4,13
2705,-169,3,0,0,0,0,0,6,4,13
2710,-169,3,0,0,0,0,0,6,4,13
2715,-121,3,1,0,0,0,0,3,4,11
2720,-144,3,1,0,0,0,0,3,5,12
2725,-144,3,2,0,0,0,0,1,6,12
2730,-196,3,2,0,2,0,0,1,6,14
2735,-169,3,2,0,2,0,0,0,6,13
2740,-169,3,2,0,2,0,0,0,6,13
2745,-144,3,0,0,2,0,0,0,7,12
2750,-289,4,0,0,3,0,1,0,9,17
2755,-441,4,0,1,3,1,1,2,9,21
2760,-400,4,0,1,3,0,1,2,9,20
2765,-484,4,0,1,3,0,1,4,9,22
2770,-484,4,0,1,3,0,1,4,9,22
2775,-256,4,0,1,1,0,1,4,5,16
2780,-196,4,0,1,0,0,1,5,3,14
2785,-169,4,0,1,0,1,1,5,1,13
2790,-169,4,0,1,0,1,1,6,0,13
2795,-225,4,0,2,0,1,2,6,0,15
2800,-225,4,0,2,0,1,2,6,0,15
2805,-121,2,0,2,0,1,0,6,0,11
2810,-81,0,0,2,0,1,0,6,0,9
2815,-144,0,1,2,0,2,0,6,1,12
2820,-169,0,1,2,0,2,0,6,2,13
2825,-169,0,1,2,0,2,0,6,2,13
2830,-169,0,1,2,0,2,0,6,2,13
2835,-144,0,1,0,0,2,0,6,3,12
2840,-121,0,1,0,1,2,0,3,4,11
2845,-64,0,1,0,1,2,0,0,4,8
2850,-64,0,1,0,1,2,0,0,4,8
2855,-81,0,1,0,1,3,0,0,4,9
2860,-100,0,1,0,1,3,0,0,5,10
2865,-49,1,0,0,1,0,0,0,5,7
2870,-64,1,0,0,1,0,0,0,6,8
2875,-64,1,0,0,1,0,0,0,6,8
2880,-100,1,0,0,2,0,0,0,7,10
2885,-100,1,0,0,2,0,0,0,7,10
2890,-144,1,0,0,3,0,0,0,8,12
2895,-121,1,0,0,0,1,1,1,7,11
2900,-81,1,0,0,0,1,1,1,5,9
2905,-49,1,0,0,0,1,1,1,3,7
2910,-36,2,0,0,0,1,1,1,1,6
2915,-25,2,0,0,0,1,1,1,0,5
2920,-36,2,0,1,0,1,1,1,0,6
2925,-36,1,0,1,0,1,0,2,1,6
