sim_step,reward,lane0_queue,lane1_queue,lane2_queue,lane3_queue,lane4_queue,lane5_queue,lane6_queue,lane7_queue,total_queue
270,-100,0,2,2,0,1,0,5,0,10
275,-64,0,2,0,0,2,0,4,0,8
280,-64,0,2,0,0,2,0,4,0,8
285,-64,0,2,0,0,2,0,2,2,8
290,-64,0,2,0,1,2,0,0,3,8
295,-81,0,3,0,1,2,0,0,3,9
300,-121,0,3,0,1,2,0,2,3,11
305,-100,0,3,0,0,2,0,3,2,10
310,-81,0,3,0,0,2,0,3,1,9
315,-64,0,3,0,0,2,0,3,0,8
320,-64,0,3,0,0,2,0,3,0,8
325,-64,0,3,0,0,2,0,3,0,8
330,-64,0,3,0,0,2,0,3,0,8
335,-36,0,1,0,1,0,0,4,0,6
340,-64,0,0,1,2,0,0,5,0,8
345,-100,0,0,1,2,1,1,5,0,10
350,-81,0,0,1,2,0,1,5,0,9
355,-100,0,0,1,3,0,1,5,0,10
360,-100,0,0,1,3,0,1,5,0,10
365,-121,0,0,2,4,0,1,4,0,11
370,-100,0,0,0,5,0,1,4,0,10
375,-64,0,0,0,5,1,1,1,0,8
380,-64,0,0,0,5,2,1,0,0,8
385,-100,0,0,0,6,2,1,0,1,10
390,-121,0,0,0,6,2,1,1,1,11
395,-100,0,0,0,6,2,0,1,1,10
400,-121,0,0,0,6,2,0,1,2,11
405,-144,0,0,1,6,2,0,1,2,12
410,-169,0,0,1,6,3,0,1,2,13
415,-196,0,0,1,6,3,0,2,2,14
420,-225,0,0,1,7,3,0,2,2,15
425,-324,0,0,1,7,3,0,2,5,18
430,-256,0,0,1,6,3,0,2,4,16
435,-144,0,0,1,3,3,0,2,3,12
440,-121,0,0,1,4,4,0,2,0,11
445,-49,0,0,1,0,4,0,2,0,7
450,-121,0,0,2,0,4,1,4,0,11
455,-121,0,0,3,0,4,0,4,0,11
460,-144,0,0,3,1,4,0,4,0,12
465,-169,0,1,3,1,4,0,4,0,13
470,-196,0,1,3,1,4,0,5,0,14
475,-289,1,1,4,1,4,0,5,1,17
480,-289,0,1,4,1,4,0,5,2,17
485,-361,0,1,3,1,5,0,5,4,19
490,-144,0,1,0,1,5,0,1,4,12
495,-144,0,1,0,1,6,0,0,4,12
500,-196,0,1,0,1,6,0,0,6,14
505,-256,0,1,0,2,6,0,0,7,16
510,-324,1,1,0,3,6,0,0,7,18
515,-225,1,1,1,0,6,0,0,6,15
520,-169,1,1,1,0,6,0,0,4,13
525,-121,1,2,1,0,6,1,0,0,11
530,-121,1,2,1,0,6,1,0,0,11
535,-144,1,2,1,0,6,1,1,0,12
540,-169,1,2,1,1,6,1,1,0,13
545,-121,1,0,1,0,5,1,2,1,11
550,-81,1,0,1,0,3,1,2,1,9
555,-64,1,0,1,0,2,1,2,1,8
560,-49,1,0,1,0,0,1,3,1,7
565,-64,1,0,1,0,0,1,4,1,8
570,-81,1,0,1,0,0,2,4,1,9
575,-81,1,0,2,0,0,2,3,1,9
580,-16,1,0,0,0,0,2,0,1,4
585,-25,2,0,0,0,0,2,0,1,5
590,-36,2,0,0,0,0,2,0,2,6
595,-49,2,0,0,1,0,2,0,2,7
600,-64,2,0,0,1,0,2,0,3,8
605,-64,2,0,0,1,0,2,0,3,8
610,-16,0,0,0,1,0,0,0,3,4
615,-25,0,1,0,1,0,0,0,3,5
620,-36,0,1,0,1,0,0,0,4,6
625,-64,0,2,0,1,0,0,1,4,8
630,-64,0,2,0,1,0,0,1,4,8
635,-64,1,2,0,1,0,0,0,4,8
640,-64,1,2,0,1,0,0,0,4,8
645,-81,1,2,0,1,0,0,1,4,9
650,-81,1,2,1,1,0,0,0,4,9
655,-64,1,2,0,1,0,0,0,4,8
660,-64,1,2,0,1,0,0,0,4,8
665,-64,2,1,0,1,0,0,0,4,8
670,-81,2,0,0,3,0,0,0,4,9
675,-81,2,0,0,3,0,0,0,4,9
680,-121,2,0,0,4,0,0,1,4,11
685,-169,2,0,0,4,0,0,2,5,13
690,-196,3,0,0,4,0,0,2,5,14
695,-225,3,0,1,4,0,0,2,5,15
700,-169,0,1,1,4,0,0,2,5,13
705,-225,0,1,1,5,1,0,2,5,15
710,-289,0,1,1,5,1,0,3,6,17
715,-289,0,1,1,5,1,0,3,6,17
720,-324,0,1,2,5,1,0,3,6,18
725,-324,0,1,2,5,1,0,3,6,18
730,-196,0,1,2,2,2,0,3,4,14
735,-121,0,1,2,0,2,0,3,3,11
740,-64,0,1,2,0,2,0,3,0,8
745,-100,0,1,2,0,2,0,4,1,10
750,-121,0,1,2,0,2,0,6,0,11
755,-121,0,1,2,0,2,0,6,0,11
760,-121,0,1,2,0,2,0,6,0,11
765,-121,0,1,2,0,2,0,6,0,11
770,-144,0,1,2,0,2,0,6,1,12
775,-225,0,1,3,0,2,0,8,1,15
780,-256,0,1,4,0,2,0,8,1,16
785,-256,0,1,4,0,2,0,7,2,16
790,-169,0,1,2,0,2,0,5,3,13
795,-121,0,1,0,1,2,0,4,3,11
800,-64,0,1,0,1,2,0,1,3,8
805,-64,0,1,0,1,3,0,0,3,8
810,-64,0,1,0,1,3,0,0,3,8
815,-100,0,1,0,3,3,0,0,3,10
820,-49,0,0,0,3,1,0,0,3,7
825,-36,0,0,0,3,0,0,0,3,6
830,-36,0,0,0,3,0,0,0,3,6
835,-36,0,0,0,3,0,0,0,3,6
840,-81,0,0,0,4,0,0,1,4,9
845,-100,1,0,0,4,0,0,1,4,10
850,-100,1,0,0,4,0,1,0,4,10
855,-121,1,0,0,4,0,1,0,5,11
860,-121,1,0,0,4,0,1,0,5,11
865,-121,1,0,0,4,0,1,0,5,11
870,-144,1,0,0,4,0,2,0,5,12
875,-121,0,0,0,4,0,1,0,6,11
880,-100,0,0,0,4,0,0,0,6,10
885,-144,0,0,1,4,0,0,0,7,12
890,-169,0,0,1,4,1,0,0,7,13
895,-169,0,0,1,4,1,0,0,7,13
900,-169,0,0,1,4,1,0,0,7,13
905,-144,0,0,1,4,1,0,0,6,12
910,-64,0,0,1,0,1,1,1,4,8
915,-25,0,0,1,0,1,1,1,1,5
920,-16,0,0,1,0,1,1,1,0,4
925,-25,1,0,1,0,1,1,1,0,5
930,-36,1,0,1,0,1,2,1,0,6
935,-25,1,0,0,0,1,3,0,0,5
940,-49,1,0,0,1,1,3,0,1,7
945,-81,1,0,0,1,1,3,1,2,9
950,-64,1,0,0,1,1,3,0,2,8
955,-81,1,0,0,1,1,4,0,2,9
960,-81,1,0,0,1,1,4,0,2,9
965,-121,2,0,0,1,1,5,1,1,11
970,-100,2,1,0,0,1,5,1,0,10
975,-144,2,2,0,1,1,5,1,0,12
980,-169,2,2,1,0,1,5,2,0,13
985,-169,2,2,1,0,1,5,2,0,13
990,-196,2,2,2,0,1,5,2,0,14
995,-225,2,2,2,0,1,5,3,0,15
1000,-169,0,2,2,1,2,3,3,0,13
1005,-121,0,2,2,1,2,1,3,0,11
1010,-169,0,2,2,1,2,1,4,1,13
1015,-144,0,2,2,1,2,0,4,1,12
1020,-144,0,2,2,1,2,0,4,1,12
1025,-196,0,2,2,1,2,0,6,1,14
1030,-121,0,2,0,1,2,0,4,2,11
1035,-81,0,2,0,1,2,0,2,2,9
1040,-81,0,2,0,1,2,0,1,3,9
1045,-100,0,2,0,2,2,0,0,4,10
1050,-144,0,2,0,3,2,0,0,5,12
1055,-196,0,2,0,2,3,0,2,5,14
1060,-169,0,2,0,2,3,0,2,4,13
1065,-81,0,2,0,0,3,0,2,2,9
1070,-64,0,2,0,0,3,0,3,0,8
1075,-100,0,2,0,1,3,0,4,0,10
1080,-100,1,2,0,0,3,0,4,0,10
1085,-81,1,2,0,0,3,0,3,0,9
1090,-64,1,2,0,0,3,0,2,0,8
1095,-81,1,2,0,0,3,0,2,1,9
1100,-64,1,2,0,0,3,0,1,1,8
1105,-64,1,2,0,0,3,0,0,2,8
1110,-64,1,2,0,0,3,0,0,2,8
1115,-64,1,2,0,0,3,0,0,2,8
1120,-16,1,1,0,0,0,0,0,2,4
1125,-9,1,0,0,0,0,0,0,2,3
1130,-36,1,0,0,0,0,0,1,4,6
1135,-49,1,0,0,1,0,0,1,4,7
1140,-49,1,0,0,1,0,0,1,4,7
1145,-64,1,0,0,1,0,0,1,5,8
1150,-25,1,0,0,0,0,0,1,3,5
1155,-4,1,0,0,0,0,0,1,0,2
1160,-16,1,0,1,0,0,1,1,0,4
1165,-36,1,0,2,0,0,2,1,0,6
1170,-49,1,0,2,0,0,2,2,0,7
1175,-121,1,1,2,0,0,3,4,0,11
1180,-81,1,1,1,0,0,4,2,0,9
1185,-36,1,1,0,0,0,4,0,0,6
1190,-64,1,1,0,0,1,4,0,1,8
1195,-81,1,1,0,0,1,4,0,2,9
1200,-81,1,1,0,0,1,4,0,2,9
1205,-81,1,1,0,0,1,4,0,2,9
1210,-49,1,1,0,0,1,4,0,0,7
1215,-49,1,1,0,0,1,4,0,0,7
1220,-64,1,1,0,0,1,5,0,0,8
1225,-81,1,1,1,0,1,5,0,0,9
1230,-100,1,1,1,0,2,5,0,0,10
1235,-196,2,1,1,0,3,6,1,0,14
1240,-169,0,1,1,2,4,4,1,0,13
1245,-100,0,1,1,2,4,1,1,0,10
1250,-100,0,1,2,2,4,0,1,0,10
1255,-100,0,1,2,2,4,0,1,0,10
1260,-121,0,1,2,2,5,0,1,0,11
1265,-121,0,1,2,3,4,0,1,0,11
1270,-81,0,0,2,3,2,0,1,1,9
1275,-49,0,0,2,3,0,0,1,1,7
1280,-100,0,0,2,4,0,1,2,1,10
1285,-121,0,0,2,4,0,1,3,1,11
1290,-144,0,0,2,4,0,1,4,1,12
1295,-144,0,0,2,4,0,1,4,1,12
1300,-121,0,0,2,4,0,0,4,1,11
1305,-144,0,0,2,4,0,0,4,2,12
1310,-144,0,0,2,4,0,0,4,2,12
1315,-169,0,0,2,5,0,0,4,2,13
1320,-169,0,0,2,5,0,0,4,2,13
1325,-256,0,1,2,7,0,0,4,2,16
1330,-100,0,1,2,3,0,0,4,0,10
1335,-64,0,1,2,1,0,0,4,0,8
1340,-64,0,1,2,0,0,0,5,0,8
1345,-64,0,1,2,0,0,0,5,0,8
1350,-64,0,1,2,0,0,0,5,0,8
1355,-81,0,1,3,0,0,0,5,0,9
1360,-16,0,1,1,0,0,0,2,0,4
1365,-9,0,2,0,0,0,0,1,0,3
1370,-25,1,3,0,0,0,0,0,1,5
1375,-64,1,3,0,0,1,1,0,2,8
1380,-81,2,3,0,0,1,1,0,2,9
1385,-100,2,3,0,0,1,1,0,3,10
1390,-49,2,1,0,0,0,1,0,3,7
1395,-49,2,0,0,0,0,1,1,3,7
1400,-64,2,0,0,0,0,1,1,4,8
1405,-64,2,0,0,0,0,1,1,4,8
1410,-64,2,0,0,0,0,1,1,4,8
1415,-64,2,0,0,0,0,1,1,4,8
1420,-49,2,0,0,0,0,1,0,4,7
1425,-100,2,1,0,0,0,1,0,6,10
1430,-121,2,1,0,0,0,1,0,7,11
1435,-121,2,1,0,0,0,1,0,7,11
1440,-121,2,1,0,0,0,1,0,7,11
1445,-121,2,1,0,0,0,1,0,7,11
1450,-121,1,1,0,0,1,0,1,7,11
1455,-100,0,1,0,0,1,0,1,7,10
1460,-100,0,1,0,0,1,0,1,7,10
1465,-100,0,1,0,0,1,0,1,7,10
1470,-100,0,1,0,0,1,0,1,7,10
1475,-169,0,1,0,1,1,1,2,7,13
1480,-121,0,1,0,1,1,1,0,7,11
1485,-169,0,1,0,1,1,1,0,9,13
1490,-169,0,1,0,1,1,1,0,9,13
1495,-225,0,2,0,2,1,1,0,9,15
1500,-225,0,2,0,2,1,1,0,9,15
1505,-225,0,2,0,2,1,1,0,9,15
1510,-196,0,2,0,0,1,2,0,9,14
1515,-169,0,2,0,0,2,2,1,6,13
1520,-169,0,2,2,0,2,2,1,4,13
1525,-121,0,2,2,1,2,2,1,1,11
1530,-100,0,2,2,0,2,2,2,0,10
1535,-100,0,2,2,0,2,2,2,0,10
1540,-49,0,2,0,0,2,2,1,0,7
1545,-36,0,2,0,0,2,2,0,0,6
1550,-64,0,3,0,0,3,2,0,0,8
1555,-64,0,3,0,0,3,2,0,0,8
1560,-81,0,3,0,0,3,2,1,0,9
1565,-64,0,3,0,0,3,2,0,0,8
1570,-49,0,3,0,0,3,1,0,0,7
1575,-49,0,3,1,0,3,0,0,0,7
1580,-49,0,3,1,0,3,0,0,0,7
1585,-49,0,3,1,0,3,0,0,0,7
1590,-49,0,3,1,0,3,0,0,0,7
1595,-64,0,3,2,0,3,0,0,0,8
1600,-49,0,3,2,0,1,0,0,1,7
1605,-9,0,0,2,0,0,0,0,1,3
1610,-16,0,0,2,0,0,0,0,2,4
1615,-25,0,0,3,0,0,0,0,2,5
1620,-36,0,0,3,0,0,0,0,3,6
1625,-49,0,0,3,0,0,1,0,3,7
1630,-25,0,0,3,0,0,1,1,0,5
1635,-25,0,0,3,0,0,1,1,0,5
1640,-25,0,0,3,0,0,1,1,0,5
1645,-36,0,0,3,0,0,1,2,0,6
1650,-36,0,0,3,0,0,1,2,0,6
1655,-64,0,0,3,0,0,1,4,0,8
1660,-25,0,0,3,0,0,1,0,1,5
1665,-16,0,0,2,0,0,1,0,1,4
1670,-9,0,0,1,0,0,1,0,1,3
1675,-9,0,0,0,0,0,1,0,2,3
1680,-25,1,0,1,0,0,1,0,2,5
1685,-16,1,0,0,0,0,1,0,2,4
1690,-16,1,0,0,0,0,1,0,2,4
1695,-16,1,0,0,0,0,1,0,2,4
1700,-4,0,0,0,0,0,0,0,2,2
1705,-25,0,0,1,1,0,0,0,3,5
1710,-25,0,0,1,1,0,0,0,3,5
1715,-36,0,0,2,1,0,0,0,3,6
1720,-49,0,0,2,2,0,0,0,3,7
1725,-64,0,1,2,2,0,0,0,3,8
1730,-49,0,0,2,2,0,0,0,3,7
1735,-81,0,0,2,2,0,1,0,4,9
1740,-100,0,0,2,2,0,1,1,4,10
1745,-121,0,0,2,2,0,1,1,5,11
1750,-169,0,0,2,2,0,1,2,6,13
1755,-225,0,0,2,2,0,1,3,7,15
1760,-289,0,0,3,1,0,1,4,8,17
1765,-196,0,0,3,0,1,1,4,5,14
1770,-169,0,0,3,0,1,1,4,4,13
1775,-100,0,0,4,0,1,1,4,0,10
1780,-121,0,0,4,0,1,1,4,1,11
1785,-144,0,1,4,0,1,1,4,1,12
1790,-100,0,1,3,2,1,1,1,1,10
1795,-64,1,1,1,2,1,1,0,1,8
1800,-81,1,1,1,2,1,1,0,2,9
1805,-100,1,1,0,2,1,1,2,2,10
1810,-64,1,1,0,2,1,1,0,2,8
1815,-100,1,2,0,2,1,1,0,3,10
1820,-64,1,0,0,2,0,1,0,4,8
1825,-64,1,0,0,2,0,1,0,4,8
1830,-100,1,0,0,2,0,2,1,4,10
1835,-121,1,0,0,2,0,2,2,4,11
1840,-121,1,0,0,2,0,2,2,4,11
1845,-144,1,0,1,2,0,2,2,4,12
1850,-144,2,0,0,2,0,2,1,5,12
1855,-169,2,0,0,2,1,2,0,6,13
1860,-225,2,0,0,2,1,2,0,8,15
1865,-225,2,0,0,2,1,2,0,8,15
1870,-225,2,0,0,2,1,2,0,8,15
1875,-225,2,0,0,2,1,2,0,8,15
1880,-121,2,0,1,0,1,2,0,5,11
1885,-64,2,0,1,0,1,2,1,1,8
1890,-49,2,0,1,0,1,2,1,0,7
1895,-49,2,0,1,0,1,2,1,0,7
1900,-100,2,0,2,0,1,3,2,0,10
1905,-121,2,0,2,0,1,3,2,1,11
1910,-121,2,0,2,0,1,1,2,3,11
1915,-100,0,0,2,1,1,0,3,3,10
1920,-100,0,0,2,1,1,0,3,3,10
1925,-100,0,0,2,1,1,0,3,3,10
1930,-121,0,0,3,1,1,0,3,3,11
1935,-169,0,0,3,1,1,0,4,4,13
1940,-144,1,0,2,1,2,0,2,4,12
1945,-121,1,0,1,2,2,0,1,4,11
1950,-81,1,0,0,2,2,0,0,4,9
1955,-81,1,0,0,2,2,0,0,4,9
1960,-100,1,1,0,2,2,0,0,4,10
1965,-144,1,2,0,2,2,0,1,4,12
1970,-169,1,2,0,2,2,0,2,4,13
1975,-144,0,2,0,2,2,0,2,4,12
1980,-144,0,2,0,2,2,0,2,4,12
1985,-144,0,2,0,2,2,0,2,4,12
1990,-169,0,2,1,2,2,0,2,4,13
1995,-196,0,2,1,2,2,0,3,4,14
2000,-196,0,2,1,3,2,1,1,4,14
2005,-144,0,2,0,3,2,1,0,4,12
2010,-196,0,2,0,3,3,1,0,5,14
2015,-225,0,2,0,3,3,2,0,5,15
2020,-324,0,2,1,3,5,2,0,5,18
2025,-324,0,2,0,3,5,2,0,6,18
2030,-324,0,2,0,4,5,1,0,6,18
2035,-324,0,2,0,4,5,0,1,6,18
2040,-324,0,2,0,4,5,0,1,6,18
2045,-441,0,2,0,4,5,1,2,7,21
2050,-400,0,2,0,4,5,0,2,7,20
2055,-484,0,2,0,4,5,0,2,9,22
2060,-400,0,2,0,4,5,0,0,9,20
2065,-441,0,2,0,4,5,0,0,10,21
2070,-441,0,2,0,4,5,0,0,10,21
2075,-484,0,2,0,4,5,1,0,10,22
2080,-529,0,2,0,4,5,1,0,11,23
2085,-529,0,2,0,4,5,1,0,11,23
2090,-576,0,2,1,3,5,2,0,11,24
2095,-324,0,2,1,0,5,2,0,8,18
2100,-289,0,2,2,0,5,2,0,6,17
2105,-324,0,2,3,0,5,2,0,6,18
2110,-324,0,2,3,0,6,2,0,5,18
2115,-225,0,2,3,0,6,2,0,2,15
2120,-81,0,0,3,0,4,2,0,0,9
2125,-49,0,0,3,0,1,2,1,0,7
2130,-36,0,0,3,0,0,2,1,0,6
2135,-36,0,0,3,0,0,2,1,0,6
2140,-81,0,0,3,1,1,3,1,0,9
2145,-81,1,0,3,1,0,3,1,0,9
2150,-81,0,0,4,1,0,2,1,1,9
2155,-64,0,0,4,1,0,0,1,2,8
2160,-100,0,0,4,2,0,0,1,3,10
2165,-121,0,0,4,2,0,0,2,3,11
2170,-144,0,0,4,2,1,0,2,3,12
2175,-169,0,0,4,2,1,0,3,3,13
2180,-196,0,0,5,2,1,0,2,4,14
2185,-169,0,1,2,2,1,0,3,4,13
2190,-64,0,1,0,2,1,0,0,4,8
2195,-81,0,1,0,2,1,0,0,5,9
2200,-100,0,2,0,2,1,0,0,5,10
2205,-121,0,2,0,2,1,0,1,5,11
2210,-81,0,2,0,2,0,0,0,5,9
2215,-49,0,0,0,2,0,0,0,5,7
2220,-49,0,0,0,2,0,0,0,5,7
2225,-64,0,0,0,2,0,0,1,5,8
2230,-64,0,0,0,2,0,0,1,5,8
2235,-64,0,0,0,2,0,0,1,5,8
2240,-100,0,0,0,2,0,1,2,5,10
2245,-81,0,0,0,2,0,1,1,5,9
2250,-81,0,1,0,2,0,1,0,5,9
2255,-100,0,1,0,2,0,1,0,6,10
2260,-121,0,1,0,2,1,1,0,6,11
2265,-144,0,1,1,2,1,1,0,6,12
2270,-64,0,1,0,1,1,1,0,4,8
2275,-25,0,1,0,0,1,1,0,2,5
2280,-25,0,1,0,0,1,2,1,0,5
2285,-25,0,1,0,0,1,2,1,0,5
2290,-25,0,1,0,0,1,2,1,0,5
2295,-25,0,1,0,0,1,2,1,0,5
2300,-16,0,1,0,0,1,1,1,0,4
2305,-9,0,1,0,0,1,0,1,0,3
2310,-9,0,1,0,0,1,0,1,0,3
2315,-16,0,1,0,0,1,0,1,1,4
2320,-49,0,2,0,0,1,0,2,2,7
2325,-64,0,2,0,0,1,0,2,3,8
2330,-64,0,2,0,1,0,0,2,3,8
2335,-121,1,0,0,2,0,0,3,5,11
2340,-169,1,0,1,3,0,0,3,5,13
2345,-196,1,0,1,3,0,0,3,6,14
2350,-256,1,0,2,3,0,0,3,7,16
2355,-256,1,0,2,3,0,0,3,7,16
2360,-225,2,0,1,3,0,0,2,7,15
2365,-196,2,0,0,3,1,0,1,7,14
2370,-225,2,0,0,4,2,0,0,7,15
2375,-324,2,0,1,4,2,1,0,8,18
2380,-324,3,0,0,4,2,1,0,8,18
2385,-441,3,1,0,4,2,1,1,9,21
2390,-441,3,1,0,4,2,1,0,10,21
2395,-225,3,1,0,2,2,1,0,6,15
2400,-256,3,2,1,1,2,1,0,6,16
2405,-196,3,2,1,0,2,1,0,5,14
2410,-169,4,2,1,0,2,1,1,2,13
2415,-144,4,2,1,0,2,1,2,0,12
2420,-169,4,1,1,1,2,1,2,1,13
2425,-169,4,1,2,2,0,1,2,1,13
2430,-169,4,0,3,2,0,1,2,1,13
2435,-196,4,0,3,2,0,1,2,2,14
2440,-196,4,0,3,2,0,1,2,2,14
2445,-256,4,0,3,3,0,1,2,3,16
2450,-256,3,1,3,3,1,0,2,3,16
2455,-256,2,1,4,3,1,0,2,3,16
2460,-196,0,1,4,3,1,0,2,3,14
2465,-256,0,1,4,5,1,0,2,3,16
2470,-289,0,1,4,5,1,0,2,4,17
2475,-324,0,1,4,6,1,0,2,4,18
2480,-256,0,0,4,6,0,0,2,4,16
2485,-324,0,0,4,6,0,0,3,5,18
2490,-400,0,0,4,6,0,0,3,7,20
2495,-400,0,0,4,6,0,0,3,7,20
2500,-441,0,0,5,6,0,0,3,7,21
2505,-441,0,0,5,6,0,0,3,7,21
2510,-529,0,0,6,6,0,1,3,7,23
2515,-400,0,0,2,6,0,2,3,7,20
2520,-289,1,0,1,6,0,2,0,7,17
2525,-256,1,0,0,6,0,2,0,7,16
2530,-289,1,1,0,6,0,2,0,7,17
2535,-324,1,1,0,6,0,3,0,7,18
2540,-324,1,1,0,6,0,3,0,7,18
2545,-324,1,2,0,7,0,3,0,5,18
2550,-196,1,2,1,4,0,3,0,3,14
2555,-144,1,2,1,3,0,3,0,2,12
2560,-121,1,2,2,3,0,3,0,0,11
2565,-144,1,2,3,1,0,5,0,0,12
2570,-256,2,2,4,1,0,6,0,1,16
2575,-256,1,2,5,1,0,5,1,1,16
2580,-225,1,2,5,1,1,3,1,1,15
2585,-169,0,2,6,1,1,1,1,1,13
2590,-169,0,2,6,1,1,0,2,1,13
2595,-169,0,2,6,1,1,0,2,1,13
2600,-196,0,2,6,2,1,0,2,1,14
2605,-144,0,0,6,2,0,0,2,2,12
2610,-169,0,1,6,2,0,0,2,2,13
2615,-169,0,0,6,2,0,0,3,2,13
2620,-169,0,0,6,2,0,0,3,2,13
2625,-169,0,0,6,2,0,0,3,2,13
2630,-169,0,0,6,2,0,0,3,2,13
2635,-100,0,0,4,3,0,0,1,2,10
2640,-64,0,0,1,4,0,0,0,3,8
2645,-64,0,0,0,4,0,1,0,3,8
2650,-121,0,0,0,5,0,1,0,5,11
2655,-121,0,0,0,5,0,1,0,5,11
2660,-121,0,0,0,5,0,1,0,5,11
2665,-25,0,0,0,1,0,1,1,2,5
2670,-16,1,0,0,0,0,1,2,0,4
2675,-25,1,1,0,0,0,1,2,0,5
2680,-64,2,1,0,1,0,1,3,0,8
2685,-64,2,1,0,0,0,1,4,0,8
2690,-81,2,1,0,0,0,1,5,0,9
2695,-100,2,1,0,1,0,2,4,0,10
2700,-81,2,1,0,1,0,2,2,1,9
2705,-100,2,1,0,3,0,2,0,2,10
2710,-100,2,1,0,3,0,2,0,2,10
2715,-100,2,1,0,3,0,2,0,2,10
2720,-121,3,1,0,3,0,2,0,2,11
2725,-49,0,1,0,3,0,0,0,3,7
2730,-64,0,1,0,3,1,0,0,3,8
2735,-81,0,1,0,3,2,0,0,3,9
2740,-100,0,1,0,3,2,0,1,3,10
2745,-169,0,1,1,3,2,0,2,4,13
2750,-169,0,1,1,3,2,0,2,4,13
2755,-100,0,0,1,3,0,0,2,4,10
2760,-100,0,0,1,3,0,0,2,4,10
2765,-100,0,0,1,3,0,0,2,4,10
2770,-121,0,0,2,3,0,0,2,4,11
2775,-169,0,0,2,3,0,0,3,5,13
2780,-169,0,0,2,3,0,0,3,5,13
2785,-81,0,0,0,3,0,1,0,5,9
2790,-81,0,0,0,3,0,1,0,5,9
2795,-81,0,0,0,3,0,1,0,5,9
2800,-121,0,0,0,3,0,1,0,7,11
2805,-144,0,0,0,3,1,1,0,7,12
2810,-169,0,0,0,3,1,1,0,8,13
2815,-100,0,0,0,2,1,1,1,5,10
2820,-81,1,0,0,1,2,1,1,3,9
2825,-81,1,0,1,0,2,1,2,2,9
2830,-49,1,0,1,0,2,1,2,0,7
2835,-64,1,0,1,0,2,1,3,0,8
2840,-81,1,1,1,0,2,1,3,0,9
2845,-36,1,1,0,0,2,1,1,0,6
2850,-36,1,1,0,0,2,1,0,1,6
2855,-49,1,1,0,1,2,1,0,1,7
2860,-49,1,1,0,1,2,1,0,1,7
2865,-64,1,1,1,1,2,1,0,1,8
2870,-64,1,2,0,1,2,1,0,1,8
2875,-64,1,1,0,1,2,1,0,2,8
2880,-36,1,0,0,1,1,1,0,2,6
2885,-36,1,0,0,1,0,1,1,2,6
2890,-36,1,0,0,1,0,1,1,2,6
2895,-36,1,0,0,1,0,1,1,2,6
2900,-49,1,0,0,2,0,1,1,2,7
2905,-25,1,0,0,1,0,1,1,1,5
2910,-9,1,0,0,0,0,1,1,0,3
2915,-9,1,0,0,0,0,1,1,0,3
2920,-16,1,0,0,0,0,1,2,0,4
2925,-16,1,0,0,0,0,1,2,0,4
