sim_step,reward,lane0_queue,lane1_queue,lane2_queue,lane3_queue,lane4_queue,lane5_queue,lane6_queue,lane7_queue,total_queue
305,-81,1,1,0,0,2,2,1,2,9
310,-81,1,1,0,0,2,2,1,2,9
315,-64,1,1,0,0,2,2,1,1,8
320,-100,1,1,0,0,2,3,2,1,10
325,-81,1,1,0,0,2,3,2,0,9
330,-81,1,1,0,0,2,3,2,0,9
335,-49,1,1,0,0,2,3,0,0,7
340,-64,1,2,0,0,2,3,0,0,8
345,-121,1,2,0,0,3,3,1,1,11
350,-100,1,2,0,0,3,3,0,1,10
355,-100,1,2,0,0,3,3,0,1,10
360,-121,1,2,0,0,3,4,0,1,11
365,-100,1,2,0,0,3,4,0,0,10
370,-121,2,2,0,0,3,4,0,0,11
375,-144,2,2,0,0,3,4,1,0,12
380,-169,2,3,0,0,3,4,1,0,13
385,-169,2,3,0,0,3,4,1,0,13
390,-169,2,3,0,0,3,4,1,0,13
395,-144,2,3,0,0,1,4,1,1,12
400,-100,2,2,0,0,0,4,1,1,10
405,-169,2,1,0,0,0,4,4,2,13
410,-225,3,0,0,0,1,4,5,2,15
415,-225,3,0,0,0,0,4,6,2,15
420,-225,3,0,0,0,0,4,6,2,15
425,-196,3,0,0,0,0,4,4,3,14
430,-196,3,0,0,0,0,4,3,4,14
435,-169,3,0,0,1,0,4,1,4,13
440,-144,3,0,0,1,0,4,0,4,12
445,-196,3,0,0,3,0,4,0,4,14
450,-225,3,0,0,3,0,4,0,5,15
455,-169,3,0,0,1,1,4,0,4,13
460,-100,3,0,0,0,1,4,0,2,10
465,-64,3,0,0,0,1,4,0,0,8
470,-81,3,0,0,0,1,5,0,0,9
475,-81,3,0,0,0,1,5,0,0,9
480,-81,3,0,0,0,1,5,0,0,9
485,-64,2,0,0,0,1,4,0,1,8
490,-49,0,0,0,0,1,3,0,3,7
495,-36,0,0,1,0,1,1,0,3,6
500,-49,0,0,1,0,1,0,2,3,7
505,-64,0,0,1,0,2,0,2,3,8
510,-81,0,0,1,1,2,0,2,3,9
515,-81,0,0,1,1,2,0,2,3,9
520,-100,0,0,2,1,1,0,2,4,10
525,-81,0,0,2,1,0,0,2,4,9
530,-81,0,0,2,1,0,0,2,4,9
535,-144,0,0,3,1,0,0,4,4,12
540,-144,0,0,3,1,0,0,4,4,12
545,-169,0,0,4,1,0,0,4,4,13
550,-225,0,0,4,1,0,0,5,5,15
555,-225,0,0,4,1,0,0,5,5,15
560,-361,1,0,5,1,0,0,7,5,19
565,-400,0,0,7,1,0,0,7,5,20
570,-441,0,0,7,2,0,0,7,5,21
575,-441,0,0,7,2,0,0,7,5,21
580,-441,0,0,7,2,0,0,7,5,21
585,-441,0,0,7,2,0,0,7,5,21
590,-484,0,0,7,2,0,0,8,5,22
595,-529,0,0,7,2,0,0,8,6,23
600,-576,0,0,7,2,0,0,8,7,24
605,-625,0,0,7,2,0,0,8,8,25
610,-576,0,1,7,1,0,1,8,6,24
615,-400,0,1,7,0,0,2,8,2,20
620,-324,0,1,7,0,0,2,8,0,18
625,-361,0,2,7,0,0,2,8,0,19
630,-400,0,2,7,0,0,2,9,0,20
635,-400,0,2,7,0,0,2,9,0,20
640,-400,0,2,7,0,0,0,9,2,20
645,-441,0,2,7,0,0,0,10,2,21
650,-484,0,2,7,0,0,0,11,2,22
655,-576,0,2,7,0,0,0,12,3,24
660,-625,0,2,7,0,1,0,12,3,25
665,-729,0,2,7,0,1,1,12,4,27
670,-625,0,0,8,0,0,1,12,4,25
675,-676,0,0,8,0,0,1,13,4,26
680,-676,0,0,8,0,0,1,13,4,26
685,-676,0,0,8,0,0,1,13,4,26
690,-841,0,0,8,0,0,1,15,5,29
695,-900,0,0,8,0,0,1,16,5,30
700,-841,0,0,6,1,0,1,16,5,29
705,-900,0,0,5,1,0,1,16,7,30
710,-784,0,0,4,1,0,1,15,7,28
715,-441,0,0,1,1,0,1,11,7,21
720,-400,1,0,0,1,0,2,9,7,20
725,-324,1,0,0,1,0,2,7,7,18
730,-289,1,0,0,0,0,2,6,8,17
735,-256,1,0,0,0,0,2,7,6,16
740,-225,1,0,0,0,0,2,7,5,15
745,-169,1,0,0,0,0,2,7,3,13
750,-169,1,0,1,0,0,3,7,1,13
755,-169,1,0,1,0,0,3,7,1,13
760,-121,0,0,2,0,0,0,7,2,11
765,-121,0,0,2,0,0,0,7,2,11
770,-144,0,0,3,0,0,0,7,2,12
775,-196,0,0,3,1,0,0,8,2,14
780,-196,0,0,3,1,0,0,8,2,14
785,-196,0,0,3,1,0,0,8,2,14
790,-225,0,1,2,1,0,1,6,4,15
795,-169,0,1,0,1,1,1,5,4,13
800,-100,0,1,0,1,1,1,2,4,10
805,-64,0,1,0,1,1,1,0,4,8
810,-64,0,1,0,1,1,1,0,4,8
815,-100,0,1,0,1,1,1,1,5,10
820,-121,0,2,0,1,1,1,1,5,11
825,-81,1,2,0,0,1,1,1,3,9
830,-64,1,2,0,0,2,1,1,1,8
835,-64,1,3,0,0,2,1,1,0,8
840,-81,1,3,0,0,2,1,2,0,9
845,-100,1,3,0,0,2,1,3,0,10
850,-64,0,3,0,0,2,0,3,0,8
855,-81,0,3,0,0,2,0,3,1,9
860,-81,0,3,0,0,2,0,3,1,9
865,-100,0,3,0,0,3,0,3,1,10
870,-144,0,3,0,0,3,0,4,2,12
875,-225,0,3,1,1,3,0,5,2,15
880,-169,0,4,0,1,3,0,3,2,13
885,-144,0,4,0,1,3,0,1,3,12
890,-169,0,4,0,1,3,1,0,4,13
895,-169,0,4,0,1,3,1,0,4,13
900,-169,0,4,0,1,3,1,0,4,13
905,-196,0,4,0,1,3,2,0,4,14
910,-169,0,4,0,1,1,2,1,4,13
915,-64,0,0,0,1,0,2,1,4,8
920,-64,0,0,0,1,0,2,1,4,8
925,-100,0,0,0,2,0,2,1,5,10
930,-121,0,0,0,2,0,2,2,5,11
935,-169,1,0,0,2,0,2,3,5,13
940,-169,1,0,0,3,0,2,2,5,13
945,-121,1,0,0,3,0,2,0,5,11
950,-121,1,0,0,3,0,2,0,5,11
955,-169,1,0,0,3,0,2,0,7,13
960,-169,1,0,0,3,0,2,0,7,13
965,-169,1,0,0,3,0,2,0,7,13
970,-196,1,0,1,3,0,2,0,7,14
975,-225,1,0,2,3,0,2,0,7,15
980,-225,1,0,2,3,0,2,0,7,15
985,-289,1,0,3,4,0,2,0,7,17
990,-289,1,0,3,4,0,2,0,7,17
995,-361,1,0,3,4,0,3,1,7,19
1000,-324,0,0,3,4,0,2,2,7,18
1005,-324,0,0,3,4,0,0,2,9,18
1010,-400,0,0,3,4,1,0,3,9,20
1015,-441,0,0,3,4,1,0,3,10,21
1020,-625,0,0,3,4,2,1,4,11,25
1025,-576,0,0,3,4,2,0,4,11,24
1030,-576,0,0,3,4,2,0,4,11,24
1035,-441,0,0,1,4,2,0,3,11,21
1040,-441,0,1,0,4,2,0,2,12,21
1045,-400,0,1,0,4,2,0,1,12,20
1050,-400,0,1,0,4,2,0,0,13,20
1055,-400,0,1,0,4,2,0,0,13,20
1060,-256,0,1,0,2,2,0,0,11,16
1065,-169,0,1,0,0,2,0,0,10,13
1070,-169,0,1,0,0,2,0,0,10,13
1075,-121,0,1,0,0,2,0,0,8,11
1080,-100,0,1,0,0,2,0,1,6,10
1085,-49,0,1,0,0,2,0,2,2,7
1090,-64,0,1,0,1,2,0,2,2,8
1095,-49,0,1,0,1,2,0,1,2,7
1100,-49,0,1,0,2,2,0,0,2,7
1105,-49,0,1,0,2,2,0,0,2,7
1110,-49,0,1,0,2,2,0,0,2,7
1115,-49,0,1,0,2,2,0,0,2,7
1120,-25,0,1,0,0,2,0,0,2,5
1125,-16,0,1,0,0,2,0,1,0,4
1130,-36,1,1,0,0,2,0,2,0,6
1135,-36,1,1,0,0,2,0,2,0,6
1140,-64,1,1,1,0,2,1,2,0,8
1145,-100,1,1,1,0,2,2,3,0,10
1150,-64,1,0,1,0,0,2,4,0,8
1155,-121,1,0,1,0,1,2,5,1,11
1160,-169,1,0,2,0,0,2,5,3,13
1165,-196,1,0,2,0,0,2,6,3,14
1170,-256,1,0,2,1,0,2,6,4,16
1175,-324,1,0,2,1,0,2,7,5,18
1180,-361,1,0,2,0,1,2,8,5,19
1185,-484,1,1,2,0,2,3,8,5,22
1190,-484,1,1,3,0,2,4,8,3,22
1195,-400,1,1,3,0,2,4,8,1,20
1200,-361,1,1,3,0,2,4,8,0,19
1205,-361,1,1,3,0,2,4,8,0,19
1210,-361,1,2,3,1,0,4,8,0,19
1215,-324,1,0,3,1,0,4,9,0,18
1220,-324,1,0,3,1,0,4,9,0,18
1225,-400,1,0,3,2,0,4,9,1,20
1230,-400,1,0,3,2,0,4,9,1,20
1235,-400,1,0,3,2,0,4,9,1,20
1240,-361,0,0,3,2,0,4,9,1,19
1245,-324,0,0,3,2,0,3,9,1,18
1250,-256,0,0,3,2,0,1,9,1,16
1255,-225,0,0,3,2,0,0,9,1,15
1260,-225,0,0,3,2,0,0,9,1,15
1265,-256,0,0,3,2,0,0,9,2,16
1270,-324,0,0,3,2,0,0,10,3,18
1275,-196,0,0,3,0,0,0,10,1,14
1280,-196,0,0,3,0,0,0,11,0,14
1285,-196,0,0,3,0,0,0,11,0,14
1290,-196,0,0,3,0,0,0,11,0,14
1295,-225,0,0,3,0,0,0,12,0,15
1300,-225,0,0,3,0,0,0,12,0,15
1305,-144,0,0,2,0,0,0,10,0,12
1310,-36,0,0,0,0,0,0,6,0,6
1315,-36,0,0,0,0,0,0,3,3,6
1320,-9,0,0,0,0,0,0,0,3,3
1325,-9,0,0,0,0,0,0,0,3,3
1330,-25,0,0,0,0,0,0,0,5,5
1335,-121,0,0,1,0,1,0,2,7,11
1340,-169,0,0,1,0,1,0,3,8,13
1345,-169,0,0,1,0,1,0,3,8,13
1350,-196,0,1,1,0,1,0,3,8,14
1355,-225,0,2,1,0,1,0,3,8,15
1360,-225,0,2,1,0,1,0,3,8,15
1365,-256,0,2,1,0,1,0,4,8,16
1370,-225,0,2,1,0,1,2,4,5,15
1375,-225,0,2,1,0,2,2,4,4,15
1380,-225,0,2,1,0,2,2,5,3,15
1385,-169,0,2,1,0,2,2,5,1,13
1390,-144,0,2,1,0,2,2,5,0,12
1395,-144,0,2,1,0,2,2,5,0,12
1400,-100,0,2,1,0,2,0,5,0,10
1405,-100,0,2,1,0,2,0,5,0,10
1410,-100,0,2,1,0,2,0,5,0,10
1415,-169,0,2,2,1,2,0,6,0,13
1420,-196,0,2,2,2,2,0,6,0,14
1425,-196,0,2,2,2,2,0,6,0,14
1430,-144,0,2,2,0,2,0,6,0,12
1435,-144,0,2,2,0,2,0,6,0,12
1440,-169,0,2,2,0,2,0,7,0,13
1445,-225,0,2,2,0,2,0,8,1,15
1450,-196,0,2,2,0,2,0,8,0,14
1455,-256,1,2,1,1,2,0,9,0,16
1460,-196,1,2,0,1,2,0,8,0,14
1465,-144,1,2,0,1,2,0,6,0,12
1470,-144,1,2,0,1,2,0,6,0,12
1475,-121,1,2,0,1,2,0,4,1,11
1480,-81,1,2,0,1,2,0,2,1,9
1485,-81,2,2,0,1,2,0,0,2,9
1490,-49,2,2,0,0,2,0,0,1,7
1495,-49,2,2,0,0,2,0,1,0,7
1500,-64,2,2,1,0,2,0,1,0,8
1505,-64,2,2,1,0,2,0,1,0,8
1510,-81,2,2,1,0,2,0,2,0,9
1515,-144,2,2,2,1,3,0,2,0,12
1520,-169,1,2,3,1,3,0,2,1,13
1525,-196,0,3,3,1,3,0,3,1,14
1530,-196,0,3,3,1,3,0,3,1,14
1535,-196,0,3,3,1,3,0,3,1,14
1540,-256,0,3,4,1,4,0,3,1,16
1545,-361,0,3,4,2,4,0,4,2,19
1550,-361,0,3,2,2,4,0,4,4,19
1555,-289,0,3,0,3,4,0,2,5,17
1560,-225,0,3,0,3,4,0,0,5,15
1565,-225,0,3,0,3,4,0,0,5,15
1570,-225,0,3,0,3,4,0,0,5,15
1575,-225,0,3,0,3,4,0,0,5,15
1580,-289,1,2,0,3,5,0,0,6,17
1585,-169,1,0,0,4,2,0,0,6,13
1590,-169,1,0,0,4,0,0,1,7,13
1595,-169,1,0,0,4,0,0,1,7,13
1600,-225,1,0,0,5,0,0,2,7,15
1605,-361,1,0,0,5,0,1,3,9,19
1610,-289,1,0,0,5,0,1,1,9,17
1615,-256,1,0,0,5,0,1,0,9,16
1620,-256,1,0,0,5,0,1,0,9,16
1625,-256,1,0,0,5,0,1,0,9,16
1630,-256,1,0,0,5,0,1,0,9,16
1635,-289,1,0,0,6,0,1,0,9,17
1640,-289,1,0,1,5,0,1,0,9,17
1645,-144,1,0,1,3,0,1,0,6,12
1650,-121,1,0,2,0,0,1,1,6,11
1655,-121,1,0,2,0,0,1,1,6,11
1660,-81,1,0,2,0,0,2,1,3,9
1665,-64,1,0,3,0,0,2,1,1,8
1670,-25,1,0,1,0,0,2,0,1,5
1675,-16,1,0,0,0,0,2,0,1,4
1680,-16,1,0,0,0,0,2,0,1,4
1685,-49,1,0,0,1,0,2,0,3,7
1690,-49,1,0,0,1,0,2,0,3,7
1695,-64,1,0,0,1,0,3,0,3,8
1700,-64,1,0,0,1,0,3,0,3,8
1705,-81,1,0,0,2,0,3,0,3,9
1710,-81,1,0,0,2,0,3,0,3,9
1715,-100,1,0,0,2,0,4,0,3,10
1720,-196,2,0,1,2,0,5,0,4,14
1725,-256,3,0,1,2,0,5,0,5,16
1730,-256,3,0,0,2,0,5,0,6,16
1735,-289,3,0,0,2,0,6,0,6,17
1740,-289,3,0,0,2,0,6,0,6,17
1745,-324,3,1,0,2,0,6,0,6,18
1750,-324,3,1,0,2,0,6,0,6,18
1755,-324,3,1,0,2,0,6,0,6,18
1760,-324,3,1,0,2,0,6,0,6,18
1765,-324,4,0,0,2,0,6,0,6,18
1770,-324,4,0,0,2,0,6,0,6,18
1775,-361,4,0,0,3,0,6,0,6,19
1780,-361,4,0,0,3,0,6,0,6,19
1785,-441,5,0,0,3,0,6,1,6,21
1790,-400,3,0,1,3,0,6,1,6,20
1795,-256,0,0,1,3,0,4,1,7,16
1800,-225,0,0,1,3,0,3,1,7,15
1805,-256,0,0,1,3,0,4,1,7,16
1810,-256,0,0,1,3,0,3,1,8,16
1815,-256,0,0,1,3,0,2,1,9,16
1820,-196,0,0,0,3,0,1,0,10,14
1825,-225,0,0,0,3,0,1,0,11,15
1830,-361,0,1,0,4,0,1,0,13,19
1835,-441,0,1,0,4,0,2,0,14,21
1840,-484,0,1,0,4,0,2,1,14,22
1845,-529,0,1,0,4,0,3,0,15,23
1850,-576,0,2,0,4,0,3,0,15,24
1855,-576,0,2,0,4,0,3,0,15,24
1860,-529,0,0,0,4,1,3,0,15,23
1865,-576,0,0,0,4,0,3,1,16,24
1870,-576,0,0,0,4,0,3,1,16,24
1875,-576,0,0,0,4,0,3,1,16,24
1880,-729,0,0,1,4,0,3,2,17,27
1885,-729,0,0,1,4,0,2,2,18,27
1890,-841,0,0,1,4,0,2,4,18,29
1895,-784,0,0,1,4,0,0,5,18,28
1900,-784,0,0,1,4,0,0,5,18,28
1905,-784,0,0,1,4,0,0,5,18,28
1910,-784,0,0,1,4,0,0,5,18,28
1915,-625,0,0,0,4,0,0,3,18,25
1920,-576,0,0,0,4,0,0,1,19,24
1925,-625,0,1,0,4,0,0,0,20,25
1930,-729,0,1,0,5,1,0,0,20,27
1935,-729,0,1,0,5,1,0,0,20,27
1940,-729,0,1,0,5,1,0,0,20,27
1945,-784,0,1,0,5,1,0,1,20,28
1950,-576,0,1,0,4,1,0,1,17,24
1955,-441,0,1,0,1,1,0,1,17,21
1960,-441,0,1,0,0,2,1,1,16,21
1965,-324,0,1,0,0,2,1,1,13,18
1970,-361,0,1,0,0,2,1,3,12,19
1975,-289,0,1,2,0,2,0,3,9,17
1980,-324,0,1,2,0,2,0,3,10,18
1985,-361,0,1,2,0,2,0,4,10,19
1990,-361,0,1,2,0,2,0,4,10,19
1995,-361,0,1,2,0,2,0,4,10,19
2000,-400,0,1,2,0,2,0,4,11,20
2005,-484,0,1,3,0,2,0,4,12,22
2010,-529,0,1,4,1,2,1,4,10,23
2015,-529,0,1,4,0,2,1,6,9,23
2020,-400,0,1,4,0,2,1,6,6,20
2025,-361,0,1,4,0,2,1,6,5,19
2030,-400,1,1,4,0,2,1,6,5,20
2035,-361,1,1,4,0,2,1,7,3,19
2040,-225,1,1,3,0,2,1,4,3,15
2045,-100,1,1,0,0,2,1,2,3,10
2050,-100,2,1,0,0,2,1,1,3,10
2055,-81,2,1,0,0,2,1,0,3,9
2060,-100,2,1,0,0,2,1,0,4,10
2065,-100,2,1,0,0,2,1,0,4,10
2070,-64,0,1,1,0,2,0,0,4,8
2075,-81,0,1,1,0,3,0,0,4,9
2080,-100,0,1,1,1,3,0,0,4,10
2085,-121,0,1,2,1,3,0,0,4,11
2090,-144,0,1,2,1,4,0,0,4,12
2095,-144,0,1,2,1,4,0,0,4,12
2100,-144,0,1,1,1,4,0,0,5,12
2105,-144,0,1,0,1,4,1,0,5,12
2110,-169,0,1,0,1,4,1,0,6,13
2115,-169,0,1,0,1,4,1,0,6,13
2120,-169,0,1,0,1,4,1,0,6,13
2125,-225,1,1,0,2,4,1,0,6,15
2130,-169,1,0,0,2,3,1,0,6,13
2135,-121,1,0,0,2,0,1,1,6,11
2140,-121,1,0,0,2,0,1,1,6,11
2145,-144,1,0,1,2,0,1,1,6,12
2150,-169,1,0,1,2,0,1,1,7,13
2155,-256,1,0,2,2,0,1,2,8,16
2160,-225,2,0,2,0,0,1,3,7,15
2165,-196,2,0,2,0,0,1,3,6,14
2170,-169,2,0,2,0,1,1,3,4,13
2175,-121,2,0,3,0,1,1,3,1,11
2180,-100,2,0,3,0,1,1,3,0,10
2185,-144,2,1,3,0,1,1,3,1,12
2190,-100,2,0,3,0,0,1,3,1,10
2195,-100,2,0,3,0,0,1,3,1,10
2200,-144,2,1,3,1,0,1,3,1,12
2205,-144,2,0,3,2,0,1,3,1,12
2210,-225,2,0,3,2,0,1,6,1,15
2215,-225,2,0,3,2,0,1,6,1,15
2220,-169,0,0,3,2,0,1,6,1,13
2225,-196,0,1,3,2,0,0,6,2,14
2230,-324,0,2,5,2,0,0,7,2,18
2235,-324,0,2,5,2,0,0,7,2,18
2240,-361,0,2,5,3,0,0,7,2,19
2245,-400,0,2,5,3,0,0,8,2,20
2250,-256,0,2,3,3,0,0,5,3,16
2255,-144,0,2,3,3,0,0,1,3,12
2260,-196,0,2,3,3,0,2,0,4,14
2265,-144,0,2,1,3,0,2,0,4,12
2270,-196,0,4,0,3,0,2,1,4,14
2275,-169,0,4,0,3,0,2,0,4,13
2280,-121,0,4,0,2,0,3,0,2,11
2285,-81,0,4,0,0,1,3,0,1,9
2290,-64,0,4,0,0,1,3,0,0,8
2295,-64,0,4,0,0,1,3,0,0,8
2300,-64,0,4,0,0,1,3,0,0,8
2305,-100,0,4,0,0,1,3,2,0,10
2310,-81,0,4,0,0,2,3,0,0,9
2315,-100,0,4,0,0,2,3,0,1,10
2320,-121,0,4,0,0,3,3,0,1,11
2325,-144,0,4,0,1,3,3,0,1,12
2330,-169,1,4,0,1,3,3,0,1,13
2335,-169,1,4,0,1,3,3,0,1,13
2340,-144,1,4,0,1,2,3,0,1,12
2345,-81,1,2,1,1,0,3,0,1,9
2350,-49,1,0,1,1,0,3,0,1,7
2355,-81,1,0,2,1,0,3,1,1,9
2360,-121,1,0,2,1,0,3,1,3,11
2365,-121,1,0,2,1,0,3,1,3,11
2370,-121,1,1,2,1,0,2,1,3,11
2375,-121,0,1,2,1,0,1,1,5,11
2380,-144,0,1,3,2,0,0,1,5,12
2385,-169,0,1,4,2,0,0,1,5,13
2390,-196,0,1,4,2,0,0,1,6,14
2395,-256,0,2,4,2,0,0,1,7,16
2400,-225,0,2,4,1,0,0,1,7,15
2405,-169,0,2,4,0,0,0,1,6,13
2410,-64,0,2,4,0,0,0,1,1,8
2415,-49,0,2,4,0,0,0,1,0,7
2420,-64,0,2,4,0,0,0,2,0,8
2425,-64,0,2,4,0,0,0,2,0,8
2430,-64,0,2,4,0,0,0,2,0,8
2435,-49,0,1,4,0,0,0,2,0,7
2440,-49,0,0,4,0,0,0,2,1,7
2445,-100,1,0,4,0,0,0,4,1,10
2450,-169,1,0,4,1,1,0,5,1,13
2455,-169,1,0,4,1,0,0,6,1,13
2460,-169,1,0,4,1,0,0,6,1,13
2465,-169,0,1,4,1,0,0,6,1,13
2470,-196,0,1,4,1,0,0,7,1,14
2475,-225,0,1,4,1,0,0,7,2,15
2480,-225,0,1,4,1,0,0,7,2,15
2485,-225,0,1,4,1,0,0,7,2,15
2490,-196,0,1,3,1,0,0,7,2,14
2495,-100,0,1,1,1,0,0,5,2,10
2500,-25,0,1,0,1,0,0,1,2,5
2505,-16,0,1,0,1,0,0,0,2,4
2510,-16,0,1,0,1,0,0,0,2,4
2515,-49,0,1,0,3,0,0,1,2,7
2520,-49,0,1,1,3,0,0,0,2,7
2525,-64,0,0,1,3,0,0,2,2,8
2530,-64,0,0,1,3,0,0,2,2,8
2535,-64,0,0,1,3,0,0,2,2,8
2540,-100,0,0,1,3,0,0,2,4,10
2545,-144,0,0,1,3,0,0,4,4,12
2550,-144,0,0,1,3,0,0,3,5,12
2555,-64,0,0,0,3,0,0,0,5,8
2560,-64,0,0,0,3,0,0,0,5,8
2565,-100,0,0,0,3,0,1,1,5,10
2570,-100,0,0,0,3,0,1,0,6,10
2575,-121,0,0,0,3,0,1,0,7,11
2580,-121,0,0,0,3,0,1,0,7,11
2585,-121,0,0,0,3,0,1,0,7,11
2590,-121,0,0,0,3,0,1,0,7,11
2595,-121,0,0,0,3,0,1,0,7,11
2600,-144,0,0,0,3,0,1,1,7,12
2605,-169,1,0,0,3,0,1,1,7,13
2610,-196,1,0,0,3,0,1,1,8,14
2615,-256,1,1,0,4,0,1,0,9,16
2620,-324,2,1,0,4,0,2,0,9,18
2625,-324,2,1,0,4,0,2,0,9,18
2630,-361,2,1,0,5,0,2,0,9,19
2635,-400,2,1,0,5,0,3,0,9,20
2640,-484,2,1,1,5,0,3,0,10,22
2645,-324,0,1,1,5,0,0,0,11,18
2650,-324,0,1,1,5,0,0,0,11,18
2655,-361,0,1,1,5,0,0,0,12,19
2660,-441,0,1,1,6,0,0,1,12,21
2665,-625,0,1,1,6,1,1,1,14,25
2670,-576,0,1,1,6,1,0,1,14,24
2675,-289,0,1,2,2,1,0,1,10,17
2680,-289,0,1,2,2,1,0,1,10,17
2685,-225,0,1,2,1,1,0,2,8,15
2690,-144,0,1,2,0,1,0,3,5,12
2695,-144,0,1,2,0,1,1,3,4,12
2700,-81,0,1,2,0,1,1,4,0,9
2705,-121,0,0,2,0,0,1,5,3,11
2710,-196,1,0,2,0,0,1,5,5,14
2715,-196,1,0,2,0,0,1,5,5,14
2720,-289,2,0,3,0,0,1,6,5,17
2725,-289,2,0,3,0,0,1,6,5,17
2730,-361,2,0,3,0,0,1,8,5,19
2735,-324,3,0,0,0,0,2,7,6,18
2740,-256,3,0,1,0,0,2,4,6,16
2745,-144,3,0,0,0,0,2,1,6,12
2750,-144,3,0,0,0,0,2,0,7,12
2755,-256,3,1,0,1,0,2,1,8,16
2760,-289,3,1,0,1,0,3,0,9,17
2765,-256,3,0,0,1,0,3,0,9,16
2770,-256,3,0,0,1,0,3,0,9,16
2775,-256,3,0,0,1,0,3,0,9,16
2780,-256,3,0,0,1,0,3,0,9,16
2785,-324,4,0,1,1,0,3,0,9,18
2790,-361,4,0,1,1,0,4,0,9,19
2795,-324,4,0,0,1,0,4,0,9,18
2800,-361,4,0,1,1,0,4,0,9,19
2805,-361,4,0,0,2,0,4,0,9,19
2810,-361,4,0,0,2,0,4,0,9,19
2815,-361,4,0,0,2,0,4,0,9,19
2820,-441,4,0,0,2,0,5,0,10,21
2825,-400,4,0,0,1,0,5,0,10,20
2830,-324,4,0,0,0,0,5,1,8,18
2835,-225,4,0,0,0,0,5,1,5,15
2840,-169,4,0,0,0,0,5,1,3,13
2845,-169,4,0,0,0,0,5,1,3,13
2850,-121,4,0,0,0,0,5,1,1,11
2855,-81,4,0,0,0,0,5,0,0,9
2860,-81,4,0,0,0,0,5,0,0,9
2865,-100,4,0,0,1,0,5,0,0,10
2870,-121,4,0,0,1,1,5,0,0,11
2875,-144,5,0,0,1,1,5,0,0,12
2880,-169,5,0,0,1,1,5,1,0,13
2885,-196,6,1,0,1,1,5,0,0,14
2890,-121,4,1,0,1,1,3,1,0,11
2895,-121,4,1,0,1,2,0,2,1,11
2900,-169,2,1,1,1,2,0,3,3,13
2905,-144,0,1,1,1,2,0,3,4,12
2910,-169,0,1,1,1,2,0,3,5,13
2915,-256,0,1,1,2,2,0,5,5,16
2920,-196,0,1,1,1,2,0,6,3,14
2925,-100,0,1,1,0,2,0,6,0,10
