sim_step,reward,lane0_queue,lane1_queue,lane2_queue,lane3_queue,lane4_queue,lane5_queue,lane6_queue,lane7_queue,total_queue
885,-64,0,0,4,0,0,3,1,0,8
890,-81,0,0,4,0,0,4,1,0,9
895,-100,0,0,4,0,0,4,2,0,10
900,-100,0,0,4,0,0,4,2,0,10
905,-64,0,0,2,0,0,4,2,0,8
910,-25,0,0,0,0,0,5,0,0,5
915,-49,0,0,0,1,0,5,0,1,7
920,-81,1,0,0,1,1,5,0,1,9
925,-81,1,0,0,1,1,5,0,1,9
930,-100,2,0,0,1,1,5,0,1,10
935,-121,1,0,0,1,1,6,0,2,11
940,-81,0,0,0,1,1,4,1,2,9
945,-25,0,0,0,1,1,0,1,2,5
950,-25,0,0,0,1,1,0,1,2,5
955,-36,0,0,0,1,1,0,1,3,6
960,-49,0,1,0,1,1,0,1,3,7
965,-25,0,1,0,0,1,0,1,2,5
970,-9,0,1,0,0,1,0,1,0,3
975,-9,0,1,0,0,1,0,1,0,3
980,-9,0,1,0,0,1,0,1,0,3
985,-16,0,1,1,0,1,0,1,0,4
990,-36,1,1,1,0,2,0,1,0,6
995,-25,1,1,0,0,2,0,1,0,5
1000,-36,1,1,0,0,4,0,0,0,6
1005,-64,2,1,0,0,4,0,0,1,8
1010,-64,2,1,0,0,4,0,0,1,8
1015,-81,2,1,0,0,4,1,0,1,9
1020,-100,2,1,0,0,5,1,0,1,10
1025,-144,2,1,0,0,6,2,1,0,12
1030,-169,2,1,0,0,6,2,1,1,13
1035,-144,2,1,0,0,6,2,1,0,12
1040,-144,2,1,0,0,6,2,1,0,12
1045,-144,2,1,0,0,6,2,1,0,12
1050,-144,2,1,0,0,6,2,1,0,12
1055,-81,2,0,0,0,4,2,1,0,9
1060,-64,2,0,0,0,3,2,1,0,8
1065,-64,2,1,0,0,1,2,2,0,8
1070,-36,2,0,0,0,0,2,2,0,6
1075,-49,2,0,0,1,0,2,2,0,7
1080,-49,2,0,0,1,0,2,2,0,7
1085,-25,0,0,0,2,0,0,2,1,5
1090,-25,0,0,0,2,0,0,2,1,5
1095,-64,0,0,0,2,0,0,5,1,8
1100,-64,0,0,0,2,0,0,5,1,8
1105,-64,0,0,0,2,0,0,5,1,8
1110,-64,0,0,0,2,0,0,5,1,8
1115,-36,0,0,0,2,0,0,3,1,6
1120,-25,0,0,0,2,0,0,2,1,5
1125,-16,0,0,0,2,0,0,0,2,4
1130,-16,0,0,0,2,0,0,0,2,4
1135,-25,0,0,0,2,1,0,0,2,5
1140,-25,0,0,0,2,1,0,0,2,5
1145,-16,0,0,0,1,1,0,0,2,4
1150,-4,0,0,0,0,1,0,0,1,2
1155,-4,0,1,0,0,1,0,0,0,2
1160,-9,0,1,0,0,2,0,0,0,3
1165,-9,0,1,0,0,2,0,0,0,3
1170,-16,0,1,0,0,2,0,1,0,4
1175,-4,0,0,0,0,1,0,1,0,2
1180,-4,0,0,1,0,0,0,1,0,2
1185,-4,0,0,1,0,0,0,1,0,2
1190,-9,0,0,1,0,0,0,1,1,3
1195,-16,1,0,1,0,0,0,1,1,4
1200,-49,1,0,1,1,0,0,1,3,7
1205,-25,1,0,1,0,0,1,1,1,5
1210,-25,2,0,1,0,0,1,1,0,5
1215,-25,2,0,1,0,0,1,1,0,5
1220,-25,2,0,1,0,0,1,1,0,5
1225,-64,2,0,1,1,0,1,3,0,8
1230,-64,2,0,2,0,0,1,3,0,8
1235,-49,2,0,0,0,0,1,4,0,7
1240,-36,3,0,0,0,0,1,1,1,6
1245,-36,3,0,0,0,0,1,0,2,6
1250,-36,3,0,0,0,0,1,0,2,6
1255,-81,3,0,0,2,1,1,0,2,9
1260,-81,3,0,0,2,1,1,0,2,9
1265,-81,3,0,0,2,1,0,0,3,9
1270,-64,1,0,0,2,1,0,1,3,8
1275,-64,0,0,0,2,1,0,2,3,8
1280,-81,0,1,0,2,1,0,2,3,9
1285,-81,0,1,0,2,1,0,2,3,9
1290,-100,0,1,0,2,1,0,3,3,10
1295,-64,0,1,0,0,1,0,4,2,8
1300,-64,0,1,1,0,1,0,5,0,8
1305,-81,0,1,1,0,1,0,6,0,9
1310,-100,0,1,2,0,1,0,6,0,10
1315,-144,0,1,2,0,1,0,7,1,12
1320,-169,0,1,2,0,1,0,9,0,13
1325,-144,0,1,1,0,1,0,8,1,12
1330,-81,0,1,0,0,1,0,6,1,9
1335,-49,0,1,0,0,1,0,4,1,7
1340,-9,0,1,0,0,1,0,0,1,3
1345,-16,0,1,0,0,1,0,0,2,4
1350,-16,0,1,0,0,1,0,0,2,4
1355,-4,0,1,0,0,1,0,0,0,2
1360,-9,0,2,0,0,1,0,0,0,3
1365,-16,0,2,0,0,1,0,0,1,4
1370,-16,0,2,0,0,1,0,1,0,4
1375,-16,0,2,0,0,1,0,1,0,4
1380,-25,0,2,0,0,1,1,1,0,5
1385,-36,0,1,0,0,1,1,1,2,6
1390,-16,0,0,0,0,0,1,1,2,4
1395,-25,0,0,0,1,0,1,1,2,5
1400,-25,0,0,0,1,0,1,1,2,5
1405,-49,0,0,0,2,0,1,2,2,7
1410,-49,0,0,0,2,0,1,2,2,7
1415,-16,0,0,0,0,0,1,2,1,4
1420,-9,0,0,0,0,0,1,2,0,3
1425,-25,0,0,1,0,0,1,3,0,5
1430,-36,0,0,2,0,0,1,3,0,6
1435,-49,0,1,2,0,0,1,3,0,7
1440,-49,0,1,2,0,0,1,3,0,7
1445,-9,0,1,0,0,0,1,1,0,3
1450,-16,1,1,0,0,0,1,0,1,4
1455,-36,1,1,1,1,0,1,0,1,6
1460,-36,2,1,0,1,0,1,0,1,6
1465,-64,3,2,0,1,0,1,0,1,8
1470,-64,3,2,0,1,0,1,0,1,8
1475,-25,1,2,0,1,0,0,0,1,5
1480,-25,0,2,1,1,0,0,0,1,5
1485,-36,0,2,1,1,0,1,0,1,6
1490,-25,0,2,1,1,0,0,0,1,5
1495,-49,0,2,1,1,1,0,1,1,7
1500,-49,0,2,1,1,1,0,1,1,7
1505,-25,0,1,1,1,0,0,1,1,5
1510,-25,0,0,1,1,0,0,2,1,5
1515,-81,0,0,2,2,0,0,3,2,9
1520,-81,0,0,2,2,0,0,3,2,9
1525,-100,1,0,2,2,0,0,3,2,10
1530,-121,1,0,2,2,0,0,3,3,11
1535,-49,1,0,2,0,0,0,3,1,7
1540,-81,1,0,2,0,1,0,3,2,9
1545,-49,1,0,2,0,1,0,3,0,7
1550,-81,2,0,3,0,1,0,3,0,9
1555,-100,2,0,3,0,2,0,3,0,10
1560,-144,2,0,4,0,2,0,4,0,12
1565,-81,2,0,4,0,2,0,1,0,9
1570,-49,2,0,2,0,2,0,1,0,7
1575,-64,2,0,2,0,2,0,1,1,8
1580,-25,2,0,0,0,2,0,0,1,5
1585,-36,2,0,0,0,2,1,0,1,6
1590,-49,2,0,0,0,2,1,1,1,7
1595,-49,2,0,1,0,2,0,1,1,7
1600,-36,0,0,1,0,2,0,2,1,6
1605,-36,0,0,1,0,2,0,2,1,6
1610,-36,0,0,1,0,2,0,2,1,6
1615,-64,0,0,2,1,2,0,2,1,8
1620,-121,0,0,2,1,3,0,2,3,11
1625,-81,0,0,2,0,3,0,3,1,9
1630,-64,0,0,2,0,3,0,3,0,8
1635,-81,0,1,2,0,3,0,3,0,9
1640,-121,0,1,2,0,4,0,4,0,11
1645,-169,0,1,2,0,5,1,4,0,13
1650,-196,0,1,2,0,5,1,5,0,14
1655,-121,0,1,2,0,5,1,2,0,11
1660,-49,0,1,0,0,5,1,0,0,7
1665,-81,0,2,0,0,5,1,0,1,9
1670,-144,0,4,0,0,5,2,0,1,12
1675,-169,0,4,0,0,5,2,0,2,13
1680,-196,0,4,0,1,5,2,0,2,14
1685,-144,0,2,0,1,5,2,0,2,12
1690,-49,0,0,0,1,1,2,0,3,7
1695,-64,0,0,0,1,0,2,2,3,8
1700,-100,0,0,1,1,0,3,2,3,10
1705,-121,0,0,1,1,0,3,3,3,11
1710,-144,0,0,1,1,0,3,3,4,12
1715,-121,0,0,1,1,0,2,3,4,11
1720,-121,0,0,2,1,0,0,3,5,11
1725,-144,0,0,2,1,0,0,3,6,12
1730,-169,0,0,2,1,0,0,3,7,13
1735,-225,0,0,2,2,0,0,3,8,15
1740,-256,0,0,3,2,0,0,3,8,16
1745,-256,0,0,3,2,0,0,3,8,16
1750,-225,0,0,3,0,0,1,4,7,15
1755,-144,0,0,3,0,0,1,4,4,12
1760,-81,0,0,3,0,1,1,4,0,9
1765,-100,0,0,3,0,1,1,4,1,10
1770,-100,0,1,3,0,1,1,4,0,10
1775,-169,0,1,3,0,2,1,6,0,13
1780,-121,0,1,1,0,3,1,4,1,11
1785,-81,0,1,0,0,3,1,3,1,9
1790,-64,0,1,0,0,3,1,2,1,8
1795,-81,1,2,0,0,3,1,1,1,9
1800,-81,1,2,0,0,3,1,1,1,9
1805,-121,2,2,0,1,3,1,0,2,11
1810,-100,2,2,1,1,3,1,0,0,10
1815,-100,2,3,1,0,3,1,0,0,10
1820,-121,2,3,1,0,4,1,0,0,11
1825,-144,3,3,1,0,4,1,0,0,12
1830,-144,3,3,1,0,4,1,0,0,12
1835,-144,3,3,1,0,4,1,0,0,12
1840,-36,3,1,1,0,0,1,0,0,6
1845,-49,4,0,1,0,0,1,1,0,7
1850,-81,4,0,2,0,0,1,1,1,9
1855,-81,4,0,2,0,0,1,1,1,9
1860,-100,4,0,3,0,0,1,1,1,10
1865,-144,5,0,3,0,0,2,1,1,12
1870,-100,3,0,3,0,0,1,1,2,10
1875,-36,0,0,3,0,0,0,1,2,6
1880,-64,0,1,4,0,0,0,1,2,8
1885,-64,0,1,4,0,0,0,1,2,8
1890,-64,0,1,4,0,0,0,1,2,8
1895,-64,0,1,4,0,0,0,1,2,8
1900,-49,0,0,4,0,0,0,1,2,7
1905,-49,0,0,4,0,0,0,1,2,7
1910,-64,0,0,4,0,0,0,1,3,8
1915,-81,1,0,4,0,0,0,1,3,9
1920,-121,1,0,4,1,0,0,1,4,11
1925,-121,1,0,4,1,0,0,1,4,11
1930,-121,1,0,5,2,0,0,1,2,11
1935,-81,1,0,5,0,0,0,2,1,9
1940,-81,1,0,6,0,0,0,2,0,9
1945,-100,1,0,7,0,0,0,2,0,10
1950,-121,1,0,7,0,0,1,2,0,11
1955,-121,1,0,7,0,0,1,2,0,11
1960,-49,1,1,3,0,0,1,0,1,7
1965,-16,1,1,0,0,0,1,0,1,4
1970,-25,1,1,0,0,0,1,0,2,5
1975,-25,1,1,0,0,0,1,0,2,5
1980,-49,1,1,0,0,0,1,0,4,7
1985,-64,1,1,0,0,0,1,0,5,8
1990,-64,0,1,1,0,0,1,0,5,8
1995,-64,0,1,2,0,0,0,0,5,8
2000,-100,0,1,2,1,0,0,1,5,10
2005,-144,0,1,3,1,0,0,2,5,12
2010,-144,0,1,3,1,0,0,2,5,12
2015,-169,0,2,3,1,0,0,2,5,13
2020,-144,0,2,4,0,0,0,3,3,12
2025,-144,0,2,4,0,0,0,4,2,12
2030,-121,0,2,4,0,0,0,4,1,11
2035,-144,0,2,5,0,0,0,5,0,12
2040,-169,0,3,5,0,0,0,5,0,13
2045,-196,0,3,5,0,0,0,6,0,14
2050,-144,0,3,3,0,0,0,5,1,12
2055,-64,0,3,0,0,0,0,4,1,8
2060,-25,0,3,0,0,0,0,1,1,5
2065,-49,0,3,0,0,1,1,0,2,7
2070,-64,0,3,1,0,1,1,0,2,8
2075,-81,1,3,0,1,1,1,0,2,9
2080,-25,1,0,0,1,0,1,0,2,5
2085,-49,1,0,1,2,0,1,0,2,7
2090,-81,1,0,1,2,0,1,1,3,9
2095,-81,1,0,1,2,0,1,1,3,9
2100,-100,1,0,2,2,0,1,1,3,10
2105,-144,2,0,2,2,0,2,1,3,12
2110,-49,2,0,2,0,0,2,1,0,7
2115,-64,2,0,2,0,0,2,2,0,8
2120,-64,2,0,2,0,0,2,2,0,8
2125,-81,2,0,2,0,0,2,3,0,9
2130,-121,2,1,2,0,0,3,3,0,11
2135,-121,2,1,2,0,0,3,3,0,11
2140,-64,2,1,1,0,0,4,0,0,8
2145,-64,2,1,0,0,0,5,0,0,8
2150,-64,2,1,0,0,0,5,0,0,8
2155,-81,2,1,0,0,0,6,0,0,9
2160,-81,2,1,0,0,0,6,0,0,9
2165,-121,2,2,0,0,0,6,1,0,11
2170,-81,2,2,0,0,0,4,1,0,9
2175,-36,0,2,0,0,0,3,1,0,6
2180,-81,0,2,1,1,0,2,2,1,9
2185,-64,0,2,1,1,0,1,2,1,8
2190,-49,0,2,1,1,0,0,2,1,7
2195,-49,0,2,1,1,0,0,2,1,7
2200,-25,0,2,1,0,0,0,2,0,5
2205,-25,0,2,1,0,0,0,2,0,5
2210,-36,0,2,2,0,0,0,2,0,6
2215,-64,1,2,2,0,0,0,2,1,8
2220,-49,1,2,2,0,0,0,2,0,7
2225,-49,1,2,2,0,0,0,2,0,7
2230,-25,1,2,1,0,0,0,1,0,5
2235,-9,1,2,0,0,0,0,0,0,3
2240,-16,1,2,0,0,0,0,0,1,4
2245,-16,1,2,0,0,0,0,0,1,4
2250,-25,1,2,0,0,0,0,1,1,5
2255,-16,1,2,0,0,0,0,0,1,4
2260,-16,1,2,0,0,0,0,0,1,4
2265,-9,1,2,0,0,0,0,0,0,3
2270,-9,1,2,0,0,0,0,0,0,3
2275,-9,1,2,0,0,0,0,0,0,3
2280,-16,2,2,0,0,0,0,0,0,4
2285,-25,2,2,0,0,1,0,0,0,5
2290,-16,2,0,0,0,0,0,1,1,4
2295,-36,2,0,0,0,0,0,3,1,6
2300,-49,2,0,0,0,0,0,3,2,7
2305,-81,2,0,0,1,0,0,4,2,9
2310,-100,2,0,0,1,0,0,5,2,10
2315,-121,2,0,0,1,0,1,5,2,11
2320,-144,2,0,0,0,0,1,7,2,12
2325,-121,2,0,0,0,0,1,8,0,11
2330,-121,2,0,0,0,0,1,8,0,11
2335,-144,2,0,0,0,1,1,8,0,12
2340,-225,2,1,0,0,2,1,9,0,15
2345,-256,2,1,0,0,2,1,10,0,16
2350,-225,2,1,0,2,2,1,7,0,15
2355,-169,2,1,0,2,2,1,5,0,13
2360,-81,2,1,0,2,2,1,1,0,9
2365,-81,2,1,0,2,2,1,1,0,9
2370,-100,2,1,0,4,2,1,0,0,10
2375,-144,2,1,0,4,2,2,0,1,12
2380,-81,0,1,0,4,2,0,0,2,9
2385,-100,0,1,0,4,2,0,1,2,10
2390,-144,0,1,0,5,2,0,1,3,12
2395,-144,0,1,0,5,2,0,1,3,12
2400,-144,0,1,0,5,2,0,1,3,12
2405,-169,0,1,0,5,3,0,1,3,13
2410,-64,0,1,0,1,3,0,2,1,8
2415,-36,0,1,0,0,3,0,2,0,6
2420,-64,0,1,0,0,4,0,3,0,8
2425,-100,1,2,0,0,4,0,3,0,10
2430,-144,1,2,0,0,4,0,5,0,12
2435,-169,1,2,0,0,4,0,5,1,13
2440,-100,1,2,0,0,4,0,2,1,10
2445,-64,1,2,0,0,4,0,0,1,8
2450,-81,1,2,0,0,4,0,0,2,9
2455,-81,1,2,0,0,4,0,0,2,9
2460,-81,1,2,0,0,4,0,0,2,9
2465,-100,1,2,0,0,4,1,0,2,10
2470,-81,1,2,1,0,1,1,1,2,9
2475,-49,1,0,2,0,0,1,1,2,7
2480,-49,1,0,2,0,0,1,1,2,7
2485,-64,1,0,2,0,0,1,1,3,8
2490,-81,1,0,2,1,0,1,1,3,9
2495,-121,1,0,2,1,0,1,1,5,11
2500,-100,0,0,2,2,0,0,1,5,10
2505,-100,0,0,2,2,0,0,1,5,10
2510,-121,0,0,3,2,0,0,1,5,11
2515,-144,0,0,3,2,0,0,1,6,12
2520,-169,0,0,3,2,0,0,2,6,13
2525,-256,0,0,3,2,0,0,3,8,16
2530,-225,0,0,3,1,0,1,3,7,15
2535,-121,0,0,3,0,0,1,3,4,11
2540,-100,0,0,3,0,0,1,4,2,10
2545,-121,0,1,4,0,0,1,5,0,11
2550,-121,0,1,4,0,0,1,5,0,11
2555,-121,0,1,4,0,0,1,5,0,11
2560,-64,0,1,3,0,0,1,3,0,8
2565,-9,0,1,0,0,1,1,0,0,3
2570,-25,0,1,0,1,1,1,1,0,5
2575,-16,0,1,0,1,1,1,0,0,4
2580,-16,0,1,0,1,1,1,0,0,4
2585,-16,0,1,0,1,1,1,0,0,4
2590,-4,0,0,0,1,0,1,0,0,2
2595,-16,0,0,0,1,0,1,1,1,4
2600,-25,1,0,0,1,0,1,1,1,5
2605,-25,1,0,0,1,0,1,1,1,5
2610,-25,1,0,0,1,0,1,1,1,5
2615,-49,1,0,1,1,0,2,1,1,7
2620,-36,1,0,1,0,0,3,1,0,6
2625,-49,1,0,1,0,0,3,2,0,7
2630,-64,1,0,1,0,0,3,3,0,8
2635,-81,1,0,1,0,0,3,3,1,9
2640,-81,1,0,1,0,0,3,4,0,9
2645,-81,1,0,1,0,0,3,4,0,9
2650,-49,0,0,1,0,0,0,6,0,7
2655,-64,0,0,1,0,0,0,7,0,8
2660,-64,0,0,1,0,0,0,7,0,8
2665,-81,0,0,1,0,0,0,8,0,9
2670,-81,0,0,1,0,0,0,8,0,9
2675,-169,0,0,4,0,0,0,9,0,13
2680,-100,0,0,1,0,0,0,8,1,10
2685,-100,0,0,0,1,0,0,8,1,10
2690,-81,0,0,0,1,0,0,7,1,9
2695,-49,0,0,0,1,0,0,5,1,7
2700,-25,0,0,0,1,0,0,3,1,5
2705,-25,0,0,0,1,0,0,3,1,5
2710,-16,0,0,0,0,0,0,3,1,4
2715,-16,0,0,0,0,0,0,4,0,4
2720,-16,0,0,0,0,0,0,4,0,4
2725,-25,0,0,0,0,0,0,5,0,5
2730,-25,0,0,0,0,0,0,5,0,5
2735,-49,0,0,0,0,1,0,6,0,7
2740,-36,0,0,0,0,2,0,3,1,6
2745,-25,0,0,0,1,2,0,0,2,5
2750,-25,0,0,0,1,2,0,0,2,5
2755,-81,0,1,0,1,2,0,0,5,9
2760,-81,0,1,0,1,2,0,0,5,9
2765,-144,1,1,0,1,2,1,0,6,12
2770,-100,1,1,0,0,2,1,0,5,10
2775,-81,1,1,1,0,2,1,0,3,9
2780,-64,1,1,1,0,2,1,0,2,8
2785,-36,1,1,1,0,2,1,0,0,6
2790,-64,1,1,2,0,2,1,1,0,8
2795,-100,1,2,2,0,2,1,2,0,10
2800,-64,1,0,2,0,1,1,3,0,8
2805,-49,1,0,2,0,0,1,3,0,7
2810,-49,1,0,2,0,0,1,3,0,7
2815,-49,1,0,2,0,0,1,3,0,7
2820,-64,1,0,2,1,0,1,3,0,8
2825,-81,1,0,2,1,0,1,3,1,9
2830,-64,1,0,2,0,0,1,4,0,8
2835,-81,1,0,2,0,0,1,5,0,9
2840,-100,2,0,2,0,0,1,5,0,10
2845,-100,2,0,2,0,0,1,5,0,10
2850,-100,2,0,2,0,0,1,5,0,10
2855,-100,2,0,2,0,0,1,5,0,10
2860,-81,2,0,0,1,0,2,4,0,9
2865,-100,2,0,0,2,0,2,4,0,10
2870,-64,2,0,0,2,0,2,2,0,8
2875,-49,2,1,0,2,0,2,0,0,7
2880,-49,2,1,0,2,0,2,0,0,7
2885,-81,2,1,1,2,0,3,0,0,9
2890,-16,0,1,1,2,0,0,0,0,4
2895,-49,0,1,1,2,0,0,1,2,7
2900,-81,1,1,1,2,0,0,1,3,9
2905,-64,0,1,1,2,0,0,1,3,8
2910,-64,0,1,1,2,0,0,1,3,8
2915,-81,0,1,1,2,0,0,2,3,9
2920,-36,0,1,1,0,0,0,4,0,6
2925,-36,0,1,1,0,0,0,4,0,6
