sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
2370,-33489,183,1029,8346.500000000002
2375,-32041,179,1024,8351.1
2380,-28900,170,1032,8736.7
2385,-30625,175,980,8211.999999999998
2390,-23409,153,804,6433.3
2395,-19044,138,678,5351.5
2400,-23104,152,652,5189.1
2405,-19881,141,696,5462.5
2410,-19600,140,838,6375.599999999999
2415,-18496,136,914,6842.6
2420,-21904,148,873,6997.0
2425,-33856,184,1139,9104.099999999999
2430,-34969,187,1268,9905.800000000001
2435,-27889,167,1305,9697.9
2440,-25281,159,1449,10911.8
2445,-23716,154,1483,11411.999999999996
2450,-21025,145,1331,10235.699999999999
2455,-15876,126,821,6505.2
2460,-17956,134,591,4772.9
2465,-16129,127,580,4973.6
2470,-19044,138,840,7052.800000000001
2475,-21025,145,746,6116.5
2480,-19044,138,689,5642.4000000000015
2485,-14161,119,584,4488.599999999999
2490,-20164,142,638,5065.0
2495,-17689,133,784,5839.299999999999
2500,-27889,167,1214,8846.199999999999
2505,-27556,166,1033,7822.200000000001
2510,-22201,149,1343,10022.7
2515,-21316,146,1365,10158.600000000004
2520,-25600,160,1078,8215.5
2525,-23409,153,852,6709.200000000002
2530,-21025,145,933,7053.2
2535,-21316,146,1314,9803.7
2540,-21904,148,928,7126.200000000001
2545,-28900,170,920,6996.1
2550,-27889,167,1141,8654.0
2555,-24964,158,920,7365.599999999999
2560,-23409,153,848,6608.4000000000015
2565,-26896,164,1204,9170.7
2570,-33124,182,1281,10026.2
2575,-33124,182,1411,11299.599999999999
2580,-32400,180,1435,11501.999999999995
2585,-31684,178,1627,13227.3
2590,-37249,193,2159,17481.300000000003
2595,-27889,167,1625,13145.499999999996
2600,-31684,178,2062,16402.300000000003
2605,-40000,200,2022,16054.700000000004
2610,-50625,225,2399,19110.100000000006
2615,-47961,219,1839,14722.7
2620,-38416,196,2316,18583.6
2625,-33856,184,1699,13638.300000000007
2630,-29929,173,1149,9142.100000000002
2635,-29241,171,1033,7921.999999999998
2640,-23409,153,950,7167.000000000002
2645,-21316,146,1156,8693.600000000004
2650,-21609,147,818,6055.9
2655,-24649,157,935,6876.399999999999
2660,-24336,156,1195,8740.099999999999
2665,-20449,143,1169,8710.499999999998
2670,-24964,158,1755,12770.200000000004
2675,-30976,176,1847,13200.5
2680,-24964,158,1349,9798.499999999998
2685,-30276,174,1188,9011.3
2690,-33856,184,988,7792.5
2695,-33489,183,1283,9613.3
2700,-37249,193,1413,10726.099999999999
2705,-35721,189,1610,11988.2
2710,-42025,205,1742,12902.900000000001
2715,-39601,199,1516,11422.500000000002
2720,-31684,178,1070,8377.900000000001
2725,-31329,177,1111,8422.900000000001
2730,-27225,165,1422,10508.9
