sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
790,-38025,195,2009,15094.5
795,-36481,191,1390,11226.899999999998
800,-28900,170,1322,10542.399999999998
805,-38809,197,1580,12705.200000000003
810,-36100,190,1452,11786.8
815,-32041,179,1134,9171.100000000002
820,-30625,175,1064,8262.0
825,-32041,179,1300,9840.8
830,-31329,177,1375,10393.5
835,-29929,173,1714,13148.599999999999
840,-28224,168,1249,9675.999999999998
845,-23409,153,1000,7564.5999999999985
850,-21025,145,789,6040.4
855,-24336,156,948,7060.499999999999
860,-29241,171,1206,9012.800000000003
865,-42025,205,1641,12027.300000000001
870,-25600,160,1206,8852.1
875,-23104,152,900,6768.700000000001
880,-19044,138,1072,7752.100000000002
885,-23716,154,1705,12328.699999999993
890,-25921,161,1638,11912.3
895,-22500,150,1146,8681.7
900,-16900,130,809,6469.499999999999
905,-16129,127,1136,9347.599999999999
910,-28224,168,1563,12906.399999999992
915,-27889,167,1214,10012.299999999997
920,-23409,153,1276,10165.900000000005
925,-26569,163,1526,12376.5
930,-26896,164,1649,13400.600000000002
935,-27556,166,1995,15914.000000000004
940,-24025,155,1296,9973.8
945,-23104,152,1738,13422.200000000003
950,-31329,177,2544,19528.300000000003
955,-39601,199,3123,24095.3
960,-36481,191,2430,19267.2
965,-29241,171,2163,17322.0
970,-30976,176,1048,8329.199999999999
975,-35721,189,1634,12720.899999999998
980,-43264,208,2218,17327.5
985,-30625,175,2327,18406.0
990,-30976,176,1660,13097.599999999997
995,-28224,168,1685,13318.700000000003
1000,-27889,167,981,7834.500000000002
1005,-25921,161,1099,8527.0
1010,-25921,161,816,6579.700000000001
1015,-18769,137,926,7632.9
1020,-26569,163,1002,7867.5999999999985
1025,-15876,126,916,6751.699999999999
1030,-14400,120,889,6577.600000000002
1035,-10609,103,549,4309.1
1040,-8464,92,455,3601.3
1045,-7921,89,331,2612.0999999999995
1050,-10816,104,504,3944.5999999999995
1055,-10201,101,582,4364.199999999999
1060,-9409,97,578,4320.6
1065,-13689,117,692,5214.4
1070,-16384,128,559,4200.700000000002
1075,-21316,146,954,6988.600000000001
1080,-16384,128,1326,9410.800000000003
1085,-19321,139,1536,11181.600000000002
1090,-15129,123,1460,10683.20000000001
1095,-19881,141,1419,10551.1
1100,-19321,139,579,4660.200000000001
1105,-15376,124,707,6024.700000000001
1110,-24336,156,1113,9384.9
1115,-27225,165,1540,12861.099999999999
1120,-23716,154,1620,13191.1
1125,-23716,154,2050,16700.6
1130,-27225,165,2508,20376.300000000007
1135,-24649,157,1717,13848.200000000003
1140,-30976,176,1302,10414.1
1145,-24025,155,945,7455.299999999999
1150,-25281,159,976,7581.5
1155,-27556,166,1314,9736.400000000001
1160,-26244,162,1030,8006.299999999999
1165,-24336,156,1232,9928.699999999997
1170,-18496,136,1172,9646.500000000002
1175,-14641,121,736,6222.9000000000015
1180,-17689,133,848,6958.499999999997
1185,-16641,129,654,5449.299999999997
1190,-24964,158,814,6683.0
1195,-30976,176,1263,10345.7
1200,-27556,166,1085,8861.8
1205,-32761,181,1371,11481.400000000005
1210,-24649,157,885,7250.099999999999
1215,-25600,160,937,7585.5999999999985
1220,-29584,172,1096,8892.900000000001
1225,-30625,175,1358,10816.299999999997
1230,-25600,160,994,7867.199999999998
1235,-25921,161,1345,10659.900000000001
1240,-27225,165,1815,14424.5
1245,-26896,164,1130,8889.5
1250,-25921,161,1104,8520.300000000003
1255,-22801,151,1118,8679.300000000001
1260,-27556,166,977,7709.9
1265,-21904,148,818,6263.700000000001
1270,-19600,140,871,6368.299999999998
1275,-13689,117,658,5043.5
1280,-16900,130,558,4670.2
1285,-20736,144,611,4892.500000000001
1290,-20736,144,1131,8927.099999999999
1295,-27225,165,1271,9545.300000000001
1300,-33856,184,1336,10494.0
1305,-43264,208,1618,12543.500000000004
1310,-39601,199,1816,14709.699999999999
1315,-32041,179,2261,18212.1
1320,-37249,193,2052,16172.2
1325,-44100,210,2351,18804.100000000002
1330,-39601,199,1781,13852.899999999998
1335,-34225,185,1271,9706.9
1340,-36100,190,1622,12026.400000000003
1345,-26244,162,2020,14662.800000000003
1350,-19321,139,2344,16973.800000000003
1355,-16384,128,1668,12483.700000000003
1360,-22500,150,1476,10924.599999999999
1365,-22801,151,870,6522.700000000002
1370,-22201,149,794,6196.800000000001
1375,-16384,128,622,4909.1
1380,-17161,131,672,5203.299999999998
1385,-21025,145,1156,8755.1
1390,-23409,153,969,7324.9
1395,-24025,155,1433,10694.700000000003
1400,-29241,171,1336,10376.299999999997
1405,-28561,169,1182,8964.699999999997
1410,-28900,170,969,7606.499999999998
1415,-30276,174,1127,8572.8
1420,-27556,166,866,6662.300000000001
1425,-29241,171,1335,10167.4
1430,-23409,153,1114,8383.1
1435,-32041,179,1393,10472.599999999999
1440,-26244,162,1191,9305.5
1445,-23716,154,1192,8837.500000000002
1450,-21025,145,817,6098.199999999999
1455,-18225,135,804,5911.500000000001
1460,-22500,150,896,6484.1
1465,-32041,179,962,7185.500000000002
1470,-35344,188,1118,8158.4
1475,-35344,188,1549,11407.699999999997
1480,-35344,188,1831,13642.000000000002
1485,-39204,198,2323,17077.899999999998
1490,-27556,166,2144,16375.800000000003
1495,-34225,185,1702,12863.2
1500,-31684,178,1621,12840.300000000001
1505,-34596,186,1770,14117.2
1510,-40000,200,1989,16136.800000000003
1515,-38809,197,2044,16376.400000000001
1520,-36864,192,2156,17289.8
1525,-40804,202,1297,9636.7
1530,-43681,209,1438,10895.900000000001
1535,-34969,187,1390,10572.2
1540,-39601,199,1475,11045.099999999999
1545,-34969,187,1380,10204.300000000003
1550,-31329,177,1474,10651.4
1555,-29241,171,1330,9720.000000000002
1560,-25600,160,913,7140.1
1565,-22500,150,799,6622.6
1570,-23716,154,889,7238.100000000001
1575,-13456,116,703,5944.9
1580,-20449,143,1168,9814.500000000004
1585,-24964,158,776,6345.200000000002
1590,-18769,137,1005,8208.9
1595,-18769,137,1104,9093.1
1600,-22801,151,920,7368.7
1605,-25921,161,758,6016.0999999999985
1610,-21904,148,943,7456.5
1615,-33856,184,1147,9176.399999999998
1620,-37636,194,1365,10886.099999999997
1625,-47961,219,2218,17368.800000000003
1630,-39601,199,1983,15247.899999999998
1635,-32400,180,1468,11134.9
1640,-23409,153,1113,8590.8
1645,-23104,152,1235,9235.699999999999
1650,-19321,139,692,5281.299999999999
1655,-24336,156,1026,7729.200000000001
1660,-33124,182,1348,10034.400000000001
1665,-24649,157,1156,9046.500000000002
1670,-26896,164,1127,8914.699999999999
1675,-30625,175,1339,10838.499999999998
1680,-23409,153,1167,9678.399999999998
1685,-27225,165,1674,13757.899999999996
1690,-30276,174,1665,13495.700000000008
1695,-24964,158,1750,13815.199999999999
1700,-39204,198,2454,19306.9
1705,-39601,199,2344,18451.5
1710,-35344,188,2070,15864.5
1715,-30625,175,1371,10208.400000000001
1720,-24025,155,908,7022.7
1725,-26569,163,951,7524.0999999999985
1730,-22201,149,992,7799.9000000000015
1735,-26244,162,1229,9189.300000000003
1740,-23409,153,1611,11687.6
1745,-21025,145,1496,10734.399999999996
1750,-18225,135,836,6432.500000000002
1755,-18496,136,786,5990.9
1760,-21609,147,664,5526.299999999999
1765,-22201,149,957,7955.299999999997
1770,-25600,160,1438,11825.999999999998
1775,-25281,159,1594,13089.300000000001
1780,-30276,174,1389,11259.099999999999
1785,-41209,203,1819,14679.999999999996
1790,-41616,204,1639,13067.700000000004
1795,-41616,204,1672,13291.399999999994
1800,-40000,200,1867,14976.000000000004
1805,-33124,182,1524,12374.899999999998
1810,-25281,159,1049,8534.599999999999
1815,-24336,156,1001,7956.4000000000015
1820,-24025,155,874,7194.8
1825,-22201,149,828,6746.6
1830,-24649,157,941,7666.9
1835,-22500,150,1076,8467.6
1840,-26569,163,998,7625.099999999999
1845,-18769,137,1190,9174.8
1850,-27556,166,1312,10498.300000000001
1855,-27225,165,1277,10237.700000000003
1860,-24649,157,901,7076.0999999999985
1865,-28561,169,992,7665.7
1870,-34225,185,1153,8610.699999999999
1875,-29584,172,1183,8745.399999999996
1880,-25921,161,1536,11142.399999999998
1885,-34596,186,1932,14022.2
1890,-25921,161,1197,8997.9
1895,-17161,131,1273,9520.8
1900,-17161,131,1339,10098.199999999999
1905,-16900,130,819,6543.300000000002
1910,-23409,153,950,7432.000000000002
1915,-26244,162,1015,8123.000000000002
1920,-26244,162,1162,9129.200000000003
1925,-33489,183,1469,11172.2
1930,-33856,184,2294,17262.599999999995
1935,-25921,161,2309,16621.399999999998
1940,-43681,209,3255,23508.1
1945,-34596,186,2774,20220.899999999998
1950,-31684,178,2106,15529.4
1955,-40804,202,2425,17675.400000000005
1960,-37249,193,1507,11935.100000000002
1965,-30276,174,1846,14282.699999999997
1970,-32041,179,1769,13334.800000000003
1975,-35721,189,1608,12132.399999999998
1980,-37249,193,1818,13348.099999999997
1985,-27889,167,2318,16975.300000000003
1990,-28224,168,2164,15689.499999999995
1995,-28561,169,1579,12088.1
2000,-34225,185,1320,9994.1
2005,-34596,186,1800,13095.3
2010,-38416,196,1955,14264.499999999996
2015,-26896,164,1387,10239.300000000001
2020,-23104,152,1709,12439.899999999994
2025,-32761,181,1816,13170.299999999997
2030,-35344,188,2305,16592.899999999998
2035,-35721,189,1993,14851.699999999997
2040,-30625,175,1698,13169.9
2045,-43264,208,1724,12972.499999999996
2050,-35721,189,1219,9233.300000000001
2055,-28224,168,1042,7876.6
2060,-26569,163,855,6597.5999999999985
2065,-25921,161,1081,8424.4
2070,-23716,154,880,6740.4
2075,-25281,159,896,6742.799999999999
2080,-22801,151,1184,8643.9
2085,-25281,159,1163,8647.100000000002
2090,-24025,155,921,6960.600000000003
2095,-24336,156,1102,8235.0
2100,-17689,133,985,7216.100000000003
2105,-16384,128,633,4857.4000000000015
2110,-22801,151,781,5941.300000000001
2115,-28900,170,1247,9442.399999999998
2120,-24649,157,1062,8181.0
2125,-19881,141,871,7170.9
2130,-21609,147,833,6561.400000000001
2135,-24964,158,1213,9265.000000000002
2140,-22500,150,987,7514.199999999999
2145,-25600,160,1209,9519.1
2150,-27225,165,1502,11430.099999999997
2155,-28561,169,2083,15511.2
2160,-22801,151,2101,15268.300000000001
2165,-28561,169,2056,15125.600000000004
2170,-28900,170,1296,9659.8
2175,-25600,160,1056,7875.499999999999
2180,-29584,172,1245,9357.300000000003
2185,-27225,165,1235,9377.400000000003
2190,-26244,162,1024,7848.8
2195,-22801,151,844,6363.6
2200,-23716,154,1109,8462.699999999999
2205,-30276,174,937,7330.699999999999
2210,-28561,169,834,6585.200000000001
2215,-26244,162,991,7437.700000000002
2220,-21904,148,1294,9634.699999999995
2225,-15876,126,984,7403.900000000001
2230,-18496,136,691,5642.4
2235,-18769,137,971,8114.0
2240,-14641,121,752,6174.299999999998
2245,-16641,129,722,5998.400000000001
2250,-15129,123,664,5404.000000000001
2255,-14161,119,467,3744.2000000000007
2260,-9409,97,399,3232.000000000001
2265,-12100,110,670,5436.700000000001
2270,-21025,145,881,7129.800000000001
2275,-28224,168,1125,8927.0
2280,-25281,159,1310,9986.400000000001
2285,-26569,163,1196,9470.299999999997
2290,-37249,193,1718,13384.7
2295,-33856,184,1536,11771.2
2300,-44521,211,1830,14106.300000000003
2305,-45369,213,1487,11482.700000000004
2310,-41209,203,1279,9888.300000000001
2315,-36864,192,1142,8669.5
2320,-30276,174,1047,8092.6
2325,-33489,183,958,7576.000000000002
2330,-38809,197,1100,8470.4
2335,-34225,185,1109,8322.9
2340,-28900,170,1160,8724.5
2345,-21904,148,1082,8305.399999999998
2350,-35721,189,1336,9895.300000000001
2355,-20736,144,1269,9418.6
2360,-23104,152,1014,7899.799999999999
2365,-25600,160,1321,9950.6
2370,-15876,126,767,6060.600000000002
2375,-17161,131,593,4820.199999999999
2380,-22201,149,1014,8001.9
2385,-21904,148,982,7721.000000000001
2390,-20736,144,819,6686.800000000001
2395,-19044,138,698,5496.799999999999
2400,-19881,141,700,5797.1
2405,-23104,152,743,6009.3
2410,-24336,156,1050,8321.400000000001
2415,-24649,157,1454,11237.300000000001
2420,-32761,181,1687,12838.600000000002
2425,-33856,184,1798,14316.000000000004
2430,-30976,176,2174,17151.199999999997
2435,-30976,176,1366,10438.099999999999
2440,-25921,161,1188,8791.900000000003
2445,-21025,145,877,6763.1
2450,-17424,132,858,6520.900000000001
2455,-20736,144,1131,8211.500000000002
2460,-22201,149,955,7158.9
2465,-16900,130,677,5159.999999999999
2470,-17689,133,681,5001.000000000001
2475,-14400,120,564,4264.200000000001
2480,-12100,110,549,4330.1
2485,-16900,130,458,3653.0999999999995
2490,-20449,143,531,4281.1
