sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
845,-10201,101,377,3035.0
850,-7056,84,421,3413.0
855,-9604,98,354,2826.4999999999995
860,-12321,111,459,3529.0
865,-13225,115,494,3904.2000000000007
870,-14161,119,630,4977.900000000001
875,-14161,119,574,4415.5
880,-15129,123,652,4972.599999999999
885,-13456,116,567,4518.499999999999
890,-12769,113,603,4772.300000000001
895,-15129,123,613,4661.599999999999
900,-11025,105,605,4529.800000000001
905,-7744,88,375,2931.1999999999994
910,-8836,94,390,3095.3999999999996
915,-7396,86,364,2901.5999999999995
920,-6084,78,340,2592.5000000000005
925,-4624,68,231,1826.7000000000003
930,-3844,62,285,2186.5000000000005
935,-6561,81,343,2550.7000000000003
940,-7569,87,378,2857.7000000000003
945,-9409,97,342,2623.1999999999994
950,-8464,92,387,2981.2999999999997
955,-6724,82,314,2459.5
960,-8649,93,294,2367.9
965,-14400,120,397,3337.7
970,-13689,117,532,4263.499999999999
975,-13456,116,504,4025.2999999999993
980,-13456,116,532,4397.4
985,-13456,116,537,4428.0
990,-14400,120,606,4842.999999999999
995,-10000,100,530,4206.6
1000,-16900,130,673,5247.700000000002
1005,-16129,127,606,4931.199999999999
1010,-11664,108,681,5603.700000000002
1015,-9025,95,535,4487.9
1020,-10816,104,587,4843.6
1025,-11236,106,567,4803.6
1030,-10000,100,641,5341.700000000001
1035,-11881,109,530,4350.799999999999
1040,-13456,116,596,5001.499999999999
1045,-8836,94,559,4586.4
1050,-7569,87,600,4855.1
1055,-6889,83,399,3374.3000000000006
1060,-8281,91,338,2781.5000000000005
1065,-7056,84,378,3116.6000000000004
1070,-9025,95,403,3267.0000000000005
1075,-10000,100,359,2781.0999999999985
1080,-7225,85,353,2811.4000000000005
1085,-7569,87,346,2813.8999999999996
1090,-5625,75,289,2283.9999999999995
1095,-2809,53,143,1148.4
1100,-4900,70,162,1384.1999999999998
1105,-4900,70,208,1793.6000000000001
1110,-2209,47,150,1262.7000000000003
1115,-4761,69,128,1089.2
1120,-2601,51,131,1122.5
1125,-2500,50,108,969.6999999999999
1130,-2209,47,118,943.1000000000001
1135,-3481,59,168,1375.4
1140,-3025,55,131,1031.3
1145,-1024,32,65,530.1999999999999
1150,-1024,32,80,639.1
1155,-1225,35,82,667.4
1160,-2601,51,90,777.1999999999999
1165,-1764,42,87,717.4
1170,-1764,42,124,992.4000000000001
1175,-1089,33,72,612.2
1180,-1156,34,70,597.9
1185,-2209,47,91,806.9
1190,-1764,42,106,901.4
1195,-729,27,46,380.8
1200,-576,24,49,403.99999999999994
1205,-2025,45,86,751.3
1210,-3249,57,147,1219.8
1215,-2304,48,119,887.5
1220,-2809,53,143,1100.4
1225,-3969,63,154,1274.4
1230,-2601,51,106,853.6
1235,-2209,47,98,773.5999999999999
1240,-2209,47,153,1185.6
1245,-4624,68,127,1102.0
1250,-4489,67,193,1557.6999999999998
1255,-3136,56,159,1275.3000000000002
1260,-2025,45,160,1244.5
1265,-2304,48,102,803.0999999999999
1270,-1681,41,141,1150.2
1275,-2704,52,124,1019.0999999999999
1280,-2025,45,114,982.5
1285,-2304,48,113,978.9999999999999
1290,-2209,47,84,731.3999999999999
1295,-1024,32,54,444.00000000000006
1300,-1024,32,48,417.00000000000006
1305,-2025,45,106,928.6999999999997
1310,-1369,37,75,673.5
1315,-1681,41,64,548.6999999999999
1320,-2025,45,88,765.6999999999999
1325,-1024,32,82,734.5
1330,-1369,37,64,537.3000000000001
1335,-676,26,43,356.1
1340,-2025,45,73,628.1
1345,-2209,47,106,933.4
1350,-1849,43,90,769.9000000000001
1355,-1156,34,64,564.1
1360,-2304,48,89,796.3999999999999
1365,-1156,34,88,752.7
1370,-729,27,47,412.4
1375,-484,22,35,314.9
1380,-1024,32,68,575.6
1385,-1156,34,66,597.4
1390,-1521,39,66,561.3
1395,-2916,54,151,1204.2000000000003
1400,-3136,56,132,1047.4
1405,-3364,58,148,1197.0
1410,-2025,45,132,1088.9999999999998
1415,-1296,36,70,584.0
1420,-961,31,43,375.2
1425,-1225,35,82,721.0
1430,-1849,43,86,748.0
1435,-2500,50,136,1059.0000000000005
