sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
1335,-1936,44,110,921.0999999999999
1340,-729,27,42,389.69999999999993
1345,-1849,43,93,797.5
1350,-1600,40,81,697.5000000000001
1355,-2401,49,118,970.8
1360,-2401,49,143,1069.1
1365,-2500,50,96,833.1
1370,-3364,58,119,1010.5
1375,-3136,56,167,1400.8999999999999
1380,-5929,77,198,1618.7
1385,-11881,109,299,2444.4999999999995
1390,-9216,96,345,2756.1000000000004
1395,-8281,91,302,2436.9000000000005
1400,-7396,86,318,2519.4
1405,-5776,76,246,2003.8999999999999
1410,-5329,73,231,1923.6
1415,-4225,65,181,1435.6000000000001
1420,-4225,65,149,1272.7
1425,-2809,53,129,1138.3999999999999
1430,-5329,73,182,1502.9
1435,-5625,75,225,1781.1999999999998
1440,-3025,55,147,1173.6000000000001
1445,-2809,53,165,1344.1000000000001
1450,-3600,60,158,1353.1
1455,-5476,74,208,1788.3999999999996
1460,-3844,62,218,1822.7
1465,-3025,55,117,1044.3999999999999
1470,-900,30,60,546.4000000000001
1475,-441,21,45,380.59999999999997
1480,-961,31,52,445.1
1485,-900,30,46,388.1
1490,-2209,47,97,825.9999999999998
1495,-2209,47,101,883.2
1500,-2025,45,116,986.6
1505,-1369,37,88,716.1999999999999
1510,-1764,42,104,821.3999999999999
1515,-900,30,72,553.2
1520,-2304,48,96,814.5
1525,-3249,57,197,1593.3999999999996
1530,-2401,49,133,1131.9
1535,-4624,68,185,1520.5
1540,-3481,59,176,1493.6
1545,-2304,48,131,1107.1
1550,-1936,44,89,747.0
1555,-3025,55,122,1032.4
1560,-3136,56,135,1069.8000000000002
1565,-2916,54,153,1232.5000000000002
1570,-4489,67,149,1280.9
1575,-2704,52,125,1050.4
1580,-1444,38,92,792.9999999999999
1585,-2209,47,88,715.5
1590,-4225,65,171,1367.8
1595,-8100,90,281,2252.1
1600,-8464,92,279,2323.3
1605,-8649,93,302,2425.2000000000003
1610,-7396,86,249,2057.0
1615,-3721,61,185,1493.6000000000001
1620,-3969,63,193,1559.7000000000003
1625,-2601,51,127,1075.8000000000002
1630,-2401,49,114,1014.7
1635,-1600,40,90,808.8000000000001
1640,-529,23,48,444.4
1645,-841,29,39,349.59999999999997
1650,-1600,40,83,741.4
1655,-1681,41,81,703.7
1660,-1600,40,86,732.3
1665,-2601,51,134,1123.7
1670,-1369,37,73,651.7
1675,-2116,46,78,666.1
1680,-1521,39,83,758.0
1685,-2025,45,114,935.3000000000002
1690,-1089,33,78,706.7
1695,-1444,38,91,730.7
1700,-1089,33,62,544.0999999999999
1705,-1089,33,74,596.8
